GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BLK%,A_TOV%,A_ORtg,A_DRtg,A_PTS,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BLK%,H_TOV%,H_ORtg,H_DRtg,H_PTS
201112260GSW,CHI,0.462,0.444,0.169,0.157,34.8,67.6,49.4,58.3,15.9,6.7,12.8,100.0,98.9,91.0,GSW,0.465,0.421,0.256,0.293,36.2,70.5,52.7,53.1,4.4,13.8,14.7,95.3,116.3,99.0
201112260POR,PHI,0.5359878048780484,0.4955487804878047,0.18465853658536585,0.27730487804878057,24.418292682926822,74.69268292682929,49.56707317073171,59.44024390243904,8.171951219512195,6.7524390243902435,11.635365853658536,107.62682926829272,106.0195121951219,103.0,POR,0.53490243902439,0.488829268292683,0.22823170731707318,0.28367073170731705,29.05487804878048,72.57439024390244,49.775609756097566,58.81585365853658,9.141463414634147,7.473170731707317,12.039024390243897,109.77804878048782,107.92804878048783,107.0
201112260SAC,LAL,0.513,0.5,0.211,0.263,32.4,65.2,50.6,61.1,6.8,10.8,16.7,98.9,100.0,91.0,SAC,0.5199634146341463,0.4806219512195123,0.18307317073170737,0.28778048780487797,29.948780487804875,74.39024390243901,51.590243902439,53.61097560975609,7.730487804878051,7.184146341463413,14.052439024390244,104.1768292682927,109.8243902439024,100.0
201112260SAS,MEM,0.535,0.49418292682926823,0.1366951219512195,0.2955487804878048,28.90975609756097,72.99634146341462,50.70975609756098,52.86463414634146,10.135365853658538,9.037804878048782,12.51341463414634,108.53048780487805,105.97682926829269,82.0,SAS,0.5682195121951219,0.5286463414634146,0.26064634146341464,0.30243902439024406,24.737804878048774,75.05487804878048,50.41341463414635,58.30121951219514,7.934146341463415,6.6414634146341465,12.328048780487807,112.30487804878051,106.23170731707314,95.0
201112270MIL,MIN,0.5266951219512195,0.4835975609756095,0.22436585365853667,0.28418292682926816,29.29146341463414,73.8548780487805,50.931707317073176,53.281707317073185,7.499999999999998,8.05975609756098,14.671951219512191,104.83658536585371,111.68780487804878,95.0,MIL,0.505,0.452,0.274,0.274,17.8,67.4,42.9,61.8,6.3,3.0,11.3,100.3,101.4,98.0
201112260DAL,DEN,0.5738658536585365,0.5257195121951219,0.25865853658536586,0.3707560975609756,23.70731707317073,75.40121951219514,50.3109756097561,57.31219512195121,7.739024390243904,6.770731707317071,12.834146341463413,112.84024390243901,108.02560975609757,115.0,DAL,0.494,0.433,0.341,0.366,18.2,60.5,37.8,74.2,10.1,0.0,15.2,94.7,105.7,93.0
201112260PHO,NOH,0.5374878048780487,0.4941097560975612,0.1923414634146341,0.29876829268292676,25.036585365853657,76.20731707317071,50.419512195121946,57.287804878048775,8.579268292682928,7.51829268292683,12.114634146341466,107.25731707317071,106.1890243902439,85.0,PHO,0.5601951219512195,0.5223780487804878,0.2708536585365854,0.28736585365853656,23.480487804878052,71.68170731707318,47.64878048780486,60.365853658536594,6.9731707317073175,6.539024390243904,12.684146341463416,110.20487804878054,111.14756097560972,84.0
201112260MIN,OKC,0.581,0.542,0.264,0.361,18.4,72.0,48.9,61.8,8.6,9.4,16.1,104.8,96.2,104.0,MIN,0.529,0.443,0.2,0.643,35.6,70.4,54.5,50.0,6.2,0.0,21.8,98.0,101.1,100.0
201112270NJN,ATL,0.5428048780487804,0.5024756097560974,0.22125609756097567,0.27254878048780473,23.542682926829254,74.51707317073172,49.16585365853658,60.48292682926831,6.840243902439021,6.565853658536587,12.715853658536583,107.00121951219515,107.95609756097558,106.0,NJN,0.475,0.43,0.302,0.233,36.7,83.3,59.8,50.0,7.8,4.5,13.7,100.3,93.6,70.0
201112270MIA,BOS,0.58,0.526,0.066,0.408,36.1,77.8,56.9,71.8,7.5,9.3,16.7,111.6,113.7,107.0,MIA,0.559,0.513,0.09,0.462,39.5,81.8,62.2,47.4,9.1,11.1,19.0,105.7,94.7,115.0
201112270POR,SAC,0.553,0.527,0.24,0.467,25.6,65.2,47.1,45.7,4.5,8.3,10.8,113.2,103.0,79.0,POR,0.499,0.459,0.196,0.237,30.9,78.6,51.5,60.0,11.0,9.4,10.1,107.0,103.0,101.0
201112270LAL,UTA,0.5443536585365852,0.49858536585365854,0.1911585365853659,0.3179390243902439,26.607317073170734,72.01463414634146,49.05487804878049,62.62926829268295,8.37317073170732,9.83292682926829,12.918292682926829,108.9524390243902,111.05000000000001,71.0,LAL,0.4925,0.46299999999999997,0.1965,0.2395,33.599999999999994,69.80000000000001,51.75,58.95,6.8,10.65,13.45,100.95,106.6,96.0
201112280TOR,IND,0.464,0.408,0.172,0.287,36.7,79.5,57.0,62.5,10.3,16.1,9.3,104.4,90.7,90.0,TOR,0.614,0.589,0.266,0.165,33.3,69.4,54.9,83.3,4.7,13.8,12.4,122.5,113.1,85.0
201112280DET,CLE,0.493,0.447,0.235,0.329,30.6,66.7,45.1,60.0,8.2,1.7,6.7,113.1,122.5,105.0,DET,0.469,0.407,0.253,0.28,20.5,63.3,43.0,63.0,5.7,11.1,16.0,90.7,104.4,89.0
201112280CHA,MIA,0.5975,0.5565,0.1115,0.4645,29.75,85.35,59.900000000000006,49.9,12.35,13.1,18.55,109.05000000000001,99.65,96.0,CHA,0.504,0.465,0.221,0.244,32.6,82.2,57.1,71.1,3.2,9.8,14.4,101.4,100.3,95.0
201112280ATL,WAS,0.472,0.426,0.095,0.459,16.7,63.3,40.2,41.9,8.9,11.7,11.0,93.6,100.3,83.0,ATL,0.556,0.512,0.267,0.244,38.6,79.1,58.6,60.5,12.6,8.5,11.2,121.2,80.0,101.0
201112280GSW,NYK,0.596,0.534,0.27,0.459,22.2,63.9,43.1,48.6,9.7,15.5,15.2,113.7,111.6,78.0,GSW,0.5055000000000001,0.4575,0.2255,0.348,26.85,68.95,48.05,57.1,10.8,11.2,12.3,100.94999999999999,107.15,92.0
201112280DEN,UTA,0.364,0.328,0.144,0.189,34.0,71.8,50.0,69.0,7.2,10.9,9.3,85.0,114.9,100.0,DEN,0.612,0.557,0.342,0.43,23.8,88.1,56.0,46.2,15.2,6.1,13.8,116.4,94.1,117.0
201112280SAS,LAC,0.537,0.506,0.284,0.469,29.5,63.8,47.3,59.5,10.0,13.1,9.3,116.3,95.3,90.0,SAS,0.486,0.455,0.375,0.25,26.7,73.5,46.8,65.7,13.8,7.6,11.7,100.9,87.1,115.0
201112280NOH,BOS,0.609,0.5615,0.165,0.39149999999999996,23.6,78.9,49.65,62.95,8.15,6.95,19.45,108.1,113.05000000000001,78.0,NOH,0.482,0.456,0.203,0.266,26.7,74.5,51.1,28.6,10.2,8.9,12.8,96.0,94.9,97.0
201112280MEM,OKC,0.574,0.5115000000000001,0.2345,0.379,19.75,74.65,50.05,56.599999999999994,7.35,8.55,15.850000000000001,105.6,99.25,98.0,MEM,0.504,0.486,0.096,0.26,26.5,73.3,53.2,52.9,9.6,3.6,22.8,87.1,100.9,95.0
201112280PHO,PHI,0.564,0.53,0.229,0.229,21.4,69.1,48.5,52.5,6.0,9.0,18.0,103.0,107.0,103.0,PHO,0.47,0.426,0.309,0.235,25.5,73.3,48.9,71.9,10.2,4.8,13.5,94.9,96.0,83.0
201112290ORL,NJN,0.44999999999999996,0.38749999999999996,0.32,0.2995,28.8,72.35,50.599999999999994,45.45,6.75,6.2,15.799999999999999,90.15,107.4,78.0,ORL,0.538,0.502,0.3055,0.2205,22.35,77.05,48.6,51.6,4.35,7.4,13.75,107.0,106.19999999999999,94.0
201112290HOU,SAS,0.575,0.54,0.3065,0.219,26.299999999999997,75.9,52.849999999999994,62.85,8.55,4.75,13.25,114.35,93.55,85.0,HOU,0.523,0.476,0.329,0.244,27.5,83.3,53.9,72.2,4.5,8.2,9.0,107.6,117.8,105.0
201112290OKC,DAL,0.5115000000000001,0.4535,0.348,0.3605,15.05,68.35,40.9,66.8,10.6,2.9,16.5,94.4,111.05000000000001,102.0,OKC,0.5569999999999999,0.48833333333333334,0.26466666666666666,0.41733333333333333,22.7,69.9,48.56666666666666,56.133333333333326,6.3999999999999995,9.466666666666667,13.766666666666667,107.26666666666665,101.89999999999999,104.0
201112290POR,DEN,0.606,0.5635,0.28150000000000003,0.366,25.85,84.3,54.8,54.6,15.9,5.449999999999999,14.7,115.30000000000001,95.85,102.0,POR,0.509,0.462,0.20400000000000001,0.28300000000000003,32.9,73.0,51.35,62.9,8.85,10.75,9.7,109.7,95.45,111.0
201112290SAC,CHI,0.479,0.4535,0.23099999999999998,0.21250000000000002,33.7,75.05,53.0,52.7,9.55,5.75,15.35,99.0,102.75,108.0,SAC,0.492,0.4615,0.2175,0.36750000000000005,29.1,65.15,47.95,40.6,2.8,7.15,13.6,100.55000000000001,107.7,98.0
201112290LAL,NYK,0.5385,0.48150000000000004,0.28500000000000003,0.40800000000000003,16.1,67.5,41.400000000000006,51.1,8.8,7.75,15.399999999999999,100.65,107.44999999999999,82.0,LAL,0.5116666666666667,0.46366666666666667,0.206,0.3333333333333333,31.799999999999997,68.53333333333335,51.166666666666664,58.20000000000001,7.733333333333333,11.0,12.066666666666668,105.60000000000001,99.39999999999999,99.0
201112300MIL,WAS,0.4755,0.4275,0.1515,0.3725,15.85,66.8,40.900000000000006,47.599999999999994,9.9,8.75,13.3,92.0,105.15,81.0,MIL,0.491,0.444,0.22200000000000003,0.2435,23.700000000000003,65.9,44.2,60.9,9.85,5.95,10.9,100.69999999999999,99.7,102.0
201112300BOS,DET,0.4935,0.4535,0.256,0.20800000000000002,23.4,60.2,41.2,53.7,9.15,6.3999999999999995,15.85,96.25,112.30000000000001,85.0,BOS,0.5573333333333333,0.5133333333333333,0.18266666666666667,0.338,24.566666666666666,74.83333333333333,47.6,60.366666666666674,7.033333333333334,10.6,17.066666666666666,103.39999999999999,114.33333333333333,96.0
201112300IND,CLE,0.5760000000000001,0.534,0.203,0.3215,36.75,70.2,52.85,65.0,9.25,3.35,13.799999999999999,116.65,112.15,91.0,IND,0.48,0.423,0.185,0.27949999999999997,33.0,76.95,54.15,62.5,10.65,9.600000000000001,12.15,101.7,92.1,98.0
201112300ATL,NJN,0.4506666666666666,0.39699999999999996,0.287,0.2906666666666667,26.03333333333333,73.23333333333333,49.633333333333326,49.833333333333336,6.333333333333333,6.900000000000001,15.466666666666667,88.7,106.06666666666668,98.0,ATL,0.5575000000000001,0.4995,0.28700000000000003,0.35550000000000004,34.15,82.05,58.5,63.05,9.55,8.35,12.3,115.6,85.2,105.0
201112300CHA,ORL,0.529,0.5013333333333333,0.29,0.25,23.233333333333334,77.86666666666666,49.833333333333336,57.53333333333334,5.833333333333333,7.166666666666667,13.299999999999999,105.8,99.39999999999999,100.0,CHA,0.5185,0.49150000000000005,0.2205,0.2195,35.05,85.30000000000001,60.5,63.75,4.300000000000001,11.15,16.75,101.75,101.75,79.0
201112300UTA,PHI,0.556,0.5235000000000001,0.21350000000000002,0.219,24.65,75.44999999999999,51.85,53.1,9.1,5.95,13.8,108.8,99.65,99.0,UTA,0.46,0.4265,0.1735,0.2525,26.75,71.94999999999999,48.2,67.4,8.5,7.7,14.450000000000001,91.3,114.55000000000001,102.0
201112300LAC,CHI,0.521,0.494,0.204,0.22933333333333336,30.8,71.60000000000001,51.800000000000004,54.5,8.5,6.366666666666667,15.833333333333334,104.10000000000001,103.06666666666666,114.0,LAC,0.5225,0.47250000000000003,0.277,0.4575,25.6,68.94999999999999,44.2,59.05,9.45,10.649999999999999,10.600000000000001,108.15,111.55,101.0
201112300MIN,MIA,0.5753333333333334,0.527,0.09999999999999999,0.42933333333333334,23.7,77.73333333333333,51.96666666666667,50.86666666666667,10.733333333333334,13.933333333333332,15.700000000000001,107.10000000000001,100.46666666666665,103.0,MIN,0.5185,0.4545,0.2265,0.471,29.15,74.65,51.65,53.2,5.15,1.6,16.35,100.15,103.75,101.0
201112300NOH,PHO,0.471,0.4255,0.2235,0.22999999999999998,21.85,72.69999999999999,46.849999999999994,58.7,6.75,4.55,12.75,93.6,105.3,93.0,NOH,0.5105,0.4685,0.1775,0.29100000000000004,30.0,74.0,53.8,36.5,9.3,14.3,10.95,106.45,94.45,78.0
201112300MEM,HOU,0.5509999999999999,0.5175000000000001,0.3175,0.1985,31.3,71.65,51.95,60.5,6.3,9.35,9.9,114.3,107.85,93.0,MEM,0.486,0.444,0.14,0.3195,33.05,72.35,53.8,45.55,7.6,7.55,16.7,97.15,105.75,113.0
201112300DAL,TOR,0.558,0.5415,0.228,0.165,29.45,70.05000000000001,51.849999999999994,70.8,9.5,10.75,15.350000000000001,108.0,106.05,86.0,DAL,0.5123333333333334,0.45966666666666667,0.3283333333333333,0.318,20.166666666666668,72.23333333333333,43.93333333333334,66.46666666666665,12.0,2.6,14.6,98.76666666666667,110.56666666666668,99.0
201112310DET,IND,0.47100000000000003,0.41333333333333333,0.15866666666666665,0.2996666666666667,31.933333333333334,78.86666666666667,54.43333333333334,55.56666666666666,9.933333333333334,11.700000000000001,12.4,98.53333333333335,89.93333333333332,88.0,DET,0.49433333333333335,0.452,0.23833333333333337,0.20200000000000004,26.399999999999995,67.5,45.4,53.43333333333334,7.366666666666667,4.266666666666667,13.733333333333334,100.3,115.66666666666667,96.0
201112310GSW,PHI,0.5543333333333335,0.5176666666666667,0.19866666666666669,0.27166666666666667,22.399999999999995,76.49999999999999,51.03333333333333,52.53333333333333,8.566666666666666,5.566666666666666,13.133333333333335,108.0,103.0,107.0,GSW,0.512,0.4696666666666667,0.21966666666666668,0.336,27.53333333333333,75.96666666666667,52.133333333333326,57.1,11.700000000000001,10.2,12.800000000000002,101.73333333333333,100.63333333333333,79.0
201112310HOU,ATL,0.5583333333333335,0.5016666666666666,0.25633333333333336,0.40166666666666667,35.266666666666666,74.86666666666666,55.23333333333333,61.86666666666667,9.1,8.799999999999999,12.0,118.2,95.2,84.0,HOU,0.5456666666666666,0.5116666666666667,0.334,0.20833333333333334,25.733333333333334,74.23333333333333,49.300000000000004,58.96666666666667,7.2,8.0,12.566666666666668,107.26666666666667,109.63333333333333,95.0
201112310OKC,PHO,0.49066666666666664,0.43966666666666665,0.24733333333333332,0.24733333333333332,22.333333333333332,68.69999999999999,46.29999999999999,61.366666666666674,5.666666666666667,7.433333333333333,11.9,98.26666666666665,100.26666666666667,97.0,OKC,0.5865,0.525,0.254,0.44,22.025,69.825,48.925,54.949999999999996,6.9,10.225000000000001,16.625,107.85,103.3,107.0
201112310SAS,UTA,0.48833333333333334,0.4446666666666667,0.18333333333333335,0.3076666666666667,24.96666666666667,75.33333333333333,49.0,61.13333333333333,8.533333333333333,9.833333333333334,13.133333333333335,97.43333333333334,111.83333333333333,89.0,SAS,0.5223333333333333,0.48900000000000005,0.26533333333333337,0.21766666666666667,30.866666666666664,72.23333333333333,51.9,53.333333333333336,7.233333333333334,7.133333333333333,12.333333333333334,108.86666666666667,102.7,104.0
201112310SAC,NYK,0.5196666666666666,0.4403333333333334,0.2993333333333334,0.476,17.7,71.43333333333334,42.400000000000006,57.866666666666674,10.1,8.666666666666666,14.399999999999999,98.66666666666667,109.76666666666665,114.0,SAC,0.49466666666666664,0.4643333333333333,0.21333333333333335,0.38166666666666665,31.166666666666668,68.43333333333334,48.833333333333336,39.43333333333334,4.7,5.733333333333333,13.233333333333334,101.60000000000001,109.89999999999999,92.0
201112310LAL,DEN,0.5713333333333334,0.5173333333333333,0.26433333333333336,0.37033333333333335,19.400000000000002,82.66666666666667,49.03333333333333,52.6,15.733333333333334,4.766666666666667,11.966666666666667,109.5,99.39999999999999,89.0,LAL,0.5335000000000001,0.49324999999999997,0.20925,0.32525,29.025,71.17500000000001,52.275,58.775000000000006,7.525,12.15,12.675,107.80000000000001,98.225,92.0
201201010ORL,TOR,0.5513333333333333,0.5276666666666666,0.21666666666666667,0.19333333333333336,24.03333333333333,74.2,50.79999999999999,67.39999999999999,9.299999999999999,7.866666666666667,16.066666666666666,103.76666666666667,107.26666666666667,96.0,ORL,0.529,0.504,0.30075,0.259,25.575000000000003,77.025,50.975,58.7,5.225,7.95,12.575,107.77499999999999,97.0,102.0
201201010MIA,CHA,0.4903333333333333,0.4583333333333333,0.20733333333333334,0.21866666666666668,31.866666666666664,79.33333333333334,55.53333333333333,63.6,5.133333333333334,9.233333333333334,15.066666666666668,97.76666666666667,105.73333333333333,90.0,MIA,0.56125,0.523,0.11274999999999999,0.35975,22.674999999999997,76.625,50.525000000000006,53.9,11.425,13.225,15.05,105.17500000000001,99.725,129.0
201201010CHI,MEM,0.5233333333333333,0.4836666666666667,0.11433333333333334,0.3506666666666667,28.899999999999995,76.7,54.53333333333333,47.4,8.4,9.700000000000001,15.966666666666667,102.5,101.56666666666666,64.0,CHI,0.544,0.50675,0.2075,0.281,33.225,72.92500000000001,53.650000000000006,59.475,7.5,5.550000000000001,14.725,110.45,105.975,104.0
201201010CLE,NJN,0.477,0.42724999999999996,0.27625,0.26075,29.4,70.55,50.05,50.525,6.8,5.9750000000000005,14.825,95.325,110.4,82.0,CLE,0.5333333333333333,0.49433333333333335,0.22999999999999998,0.33166666666666667,30.266666666666666,70.2,50.23333333333333,56.06666666666666,8.366666666666667,5.8,14.199999999999998,106.3,105.5,98.0
201201010WAS,BOS,0.57725,0.52875,0.19675,0.3245,22.9,73.025,47.25,63.12500000000001,6.550000000000001,10.325,15.725000000000001,108.15,112.85,94.0,WAS,0.46166666666666667,0.4163333333333334,0.17166666666666666,0.323,16.7,68.60000000000001,41.00000000000001,52.833333333333336,9.766666666666667,8.966666666666667,13.200000000000001,89.96666666666665,106.13333333333333,86.0
201201010DEN,LAL,0.5262,0.4875999999999999,0.2232,0.295,29.879999999999995,73.30000000000001,53.44,59.32000000000001,7.3,11.2,13.540000000000001,105.8,97.5,90.0,DEN,0.5525,0.50525,0.2795,0.34650000000000003,19.1,78.675,47.25,55.625,14.725000000000001,5.6,12.35,105.775,99.0,99.0
201201010MIN,DAL,0.52375,0.46799999999999997,0.33299999999999996,0.3705,19.5,75.875,45.775000000000006,66.25,12.05,3.675,13.475,101.5,106.75000000000001,82.0,MIN,0.529,0.4816666666666667,0.26733333333333337,0.39433333333333326,28.333333333333332,76.56666666666668,52.36666666666667,53.4,6.966666666666666,2.766666666666667,18.033333333333335,99.26666666666667,102.3,99.0
201201010SAC,NOH,0.4673333333333333,0.4143333333333334,0.17033333333333334,0.2976666666666667,33.1,74.89999999999999,54.133333333333326,42.266666666666666,7.733333333333334,12.566666666666668,11.066666666666668,101.03333333333335,98.83333333333333,80.0,SAC,0.4815,0.44425000000000003,0.224,0.40549999999999997,34.825,67.075,50.2,42.075,5.475,5.125,12.5,101.85,114.19999999999999,96.0
201201010LAC,POR,0.547,0.498,0.22033333333333335,0.2856666666666667,28.8,79.83333333333333,55.06666666666666,58.199999999999996,6.866666666666666,11.633333333333333,13.766666666666666,108.63333333333333,96.26666666666667,88.0,LAC,0.5379999999999999,0.5003333333333334,0.24733333333333332,0.38833333333333336,24.76666666666667,65.8,43.06666666666666,60.5,8.566666666666666,8.733333333333333,10.733333333333334,110.33333333333333,117.53333333333335,93.0
201201020BOS,WAS,0.46825,0.41800000000000004,0.18,0.316,18.349999999999998,71.05000000000001,42.95,51.35,9.825,9.95,13.325,91.3,105.64999999999999,92.0,BOS,0.5736000000000001,0.5298,0.18980000000000002,0.3218,22.639999999999997,73.76,48.06,64.56,6.8,9.879999999999999,15.780000000000001,107.36000000000001,109.33999999999999,100.0
201201020NJN,IND,0.47775,0.417,0.16825,0.31675,27.275,77.9,51.425000000000004,55.849999999999994,11.225,10.65,12.075000000000001,97.65,93.35,108.0,NJN,0.48,0.42779999999999996,0.28300000000000003,0.2874,28.22,70.55999999999999,49.459999999999994,52.279999999999994,7.859999999999999,7.080000000000001,15.88,94.28,109.86000000000001,94.0
201201020DET,ORL,0.5424,0.5178,0.31260000000000004,0.2712,24.900000000000002,78.28,50.78,57.78000000000001,5.1,8.459999999999999,12.52,109.75999999999999,99.74,78.0,DET,0.5075000000000001,0.47000000000000003,0.22450000000000003,0.19125000000000003,26.049999999999997,72.3,48.449999999999996,56.1,6.6000000000000005,4.0249999999999995,14.55,101.125,110.5,89.0
201201020MIA,ATL,0.5395000000000001,0.492,0.24225000000000002,0.35125,30.2,75.05,53.199999999999996,57.825,7.95,8.975,12.025,112.125,97.95,100.0,MIA,0.5868,0.5472,0.11779999999999999,0.3654,21.08,77.14,51.220000000000006,56.879999999999995,11.080000000000002,11.4,14.8,109.18000000000002,97.24,92.0
201201020NYK,TOR,0.5585,0.519,0.20900000000000002,0.2485,22.2,75.10000000000001,50.599999999999994,68.525,8.125,6.95,14.975000000000001,105.5,109.875,90.0,NYK,0.5309999999999999,0.45675000000000004,0.30325,0.43274999999999997,22.525,67.125,43.22500000000001,59.650000000000006,9.525,8.85,13.45,105.775,107.975,85.0
201201020DEN,MIL,0.5296666666666666,0.4923333333333333,0.23933333333333337,0.2763333333333333,25.066666666666666,71.13333333333334,49.06666666666666,62.833333333333336,8.333333333333334,7.433333333333334,13.666666666666666,103.16666666666667,95.10000000000001,86.0,DEN,0.5554,0.5,0.27440000000000003,0.3814,17.98,78.24,47.8,57.220000000000006,13.64,5.1,12.819999999999999,104.97999999999999,97.7,91.0
201201020UTA,NOH,0.45449999999999996,0.41175000000000006,0.17,0.26825,35.6,75.175,55.449999999999996,48.375,6.9,10.225000000000001,12.425,97.92500000000001,100.725,90.0,UTA,0.47750000000000004,0.42900000000000005,0.1825,0.30100000000000005,25.1,77.925,48.975,54.175,9.825,11.25,11.475000000000001,96.45,111.2,94.0
201201020MIN,SAS,0.54,0.50525,0.253,0.268,26.724999999999998,72.80000000000001,51.699999999999996,58.05,6.4750000000000005,7.05,13.7,108.97500000000001,100.4,96.0,MIN,0.52625,0.48175,0.26525,0.36624999999999996,30.5,78.92500000000001,54.45,50.474999999999994,7.1,3.5,17.1,101.0,98.725,106.0
201201020DAL,OKC,0.5952,0.5382,0.2604,0.3988,22.619999999999997,70.66,50.12,56.15999999999999,7.42,10.120000000000001,17.259999999999998,108.8,103.05999999999999,87.0,DAL,0.514,0.4588,0.3288,0.351,18.4,73.3,44.480000000000004,64.72,12.0,5.8,14.080000000000002,98.8,106.64000000000001,100.0
201201020PHO,GSW,0.48875,0.45325000000000004,0.21250000000000002,0.28575,28.049999999999997,76.025,51.599999999999994,57.525000000000006,10.675,8.5,12.825000000000001,97.82499999999999,104.625,91.0,PHO,0.4915,0.4405,0.25925,0.25075000000000003,23.25,70.27499999999999,45.99999999999999,59.60000000000001,6.625,8.75,11.65,99.225,103.35,102.0
