DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
10/22/2018,201810220MIL,NYK,240,0.535,0.505,0.293,0.152,23.4,62.7,43.9,48.9,5.9,3.6,9.4,100,112,122.9,MIL,240,0.582,0.557,0.417,0.25,37.3,76.6,56.1,60,5,12.9,11.6,100,122.9,112
10/22/2018,201810220TOR,CHO,240,0.505,0.469,0.289,0.186,25.5,84.4,47.1,51.2,5,10.4,10.3,100,105.8,126.8,TOR,240,0.682,0.661,0.448,0.161,15.6,74.5,52.9,72,10,11.6,12.2,100,126.8,105.8
10/22/2018,201810220BOS,ORL,240,0.477,0.462,0.376,0.108,16,82,49,73.7,6.2,3.9,8.5,100,96.5,93.4,BOS,240,0.474,0.456,0.44,0.099,18,84,51,56.8,6.2,5.2,11.2,100,93.4,96.5
10/22/2018,201810220GSW,PHO,240,0.548,0.506,0.395,0.209,26.7,82.5,52.9,61.5,7.8,2,18.3,100,100.4,119.9,GSW,240,0.618,0.591,0.42,0.295,17.5,73.3,47.1,77.8,11.7,7.7,12.3,100,119.9,100.4
10/22/2018,201810220POR,WAS,265,0.515,0.486,0.336,0.236,18.5,71.2,43.5,50,5.1,10.1,7.6,100,105.4,104.6,POR,265,0.51,0.449,0.361,0.287,28.8,81.5,56.5,51.2,5.1,5.5,13.5,100,104.6,105.4
10/22/2018,201810220UTA,MEM,240,0.482,0.423,0.333,0.31,14.9,78.3,46.2,58.1,10.5,4,9.5,100,96.9,88.5,UTA,240,0.456,0.402,0.39,0.28,21.7,85.1,53.8,62.1,6.3,10.7,14,100,88.5,96.9
10/22/2018,201810220LAL,SAS,265,0.629,0.593,0.289,0.392,20.4,74,47.5,64,7.9,4.4,7.3,100,125,124.1,LAL,265,0.599,0.579,0.364,0.243,26,79.6,52.5,60,4.4,8.7,11.2,100,124.1,125
10/22/2018,201810220MIN,IND,240,0.459,0.435,0.283,0.174,23.5,80.5,48.9,50,6,11.5,13.2,100,91.6,101.7,MIN,240,0.528,0.465,0.388,0.282,19.5,76.5,51.1,66.7,9.1,18.2,13.6,100,101.7,91.6
10/22/2018,201810220DAL,CHI,240,0.611,0.594,0.288,0.263,20,67.5,45.3,43.9,6.1,8.7,17.6,100,110.6,116.7,DAL,240,0.562,0.511,0.505,0.226,32.5,80,54.7,62.5,8.1,3.5,12.8,100,116.7,110.6
10/23/2018,201810230DET,PHI,265,0.598,0.571,0.439,0.286,19,76.9,51.1,65.3,2.7,10.7,9.1,100,118.4,119.3,DET,265,0.555,0.528,0.306,0.25,23.1,81,48.9,43.1,3.6,7.3,6.3,100,119.3,118.4
10/23/2018,201810230DEN,SAC,240,0.591,0.599,0.36,0.233,20.9,66.7,44.3,64.4,7,8.7,14.4,100,111.6,125.6,DEN,240,0.597,0.571,0.303,0.152,33.3,79.1,55.7,60.8,11,5.5,10.2,100,125.6,111.6
10/24/2018,201810240MIL,PHI,240,0.513,0.473,0.37,0.326,16,82.4,49.5,76.3,3.6,8.8,13.2,100,97,110.5,MIL,240,0.543,0.475,0.43,0.3,17.6,84,50.5,58.5,6.3,17.2,8.9,100,110.5,97
10/23/2018,201810230NOP,LAC,240,0.551,0.5,0.23,0.31,20,76,49.5,43.9,4.8,5.8,13.9,100,105.1,111.9,NOP,240,0.524,0.462,0.258,0.43,24,80,50.5,55,11.6,11.9,6.7,100,111.9,105.1
10/24/2018,201810240TOR,MIN,240,0.51,0.495,0.313,0.167,32.7,71.8,50,62.5,10.3,8.8,12.7,100,107.9,115.1,TOR,240,0.594,0.579,0.36,0.135,28.2,67.3,50,56.5,9.2,12.1,14.5,100,115.1,107.9
10/24/2018,201810240MIA,NYK,240,0.448,0.429,0.363,0.154,17.5,89.7,46.9,60.6,5,5.7,11,100,87.4,110.4,MIA,240,0.583,0.555,0.354,0.341,10.3,82.5,53.1,61.5,7,8.6,12.1,100,110.4,87.4
10/24/2018,201810240ATL,DAL,240,0.508,0.484,0.44,0.286,17,81.1,49.1,65.8,6.5,17,14.2,100,96.2,102.7,ATL,240,0.53,0.489,0.418,0.341,18.9,83,50.9,75.7,5.5,11.8,12.5,100,102.7,96.2
10/24/2018,201810240CLE,BRK,240,0.545,0.517,0.391,0.172,17.8,69.2,45.4,60.5,8.4,1.4,13,100,107.4,90.5,CLE,240,0.448,0.399,0.202,0.18,30.8,82.2,54.6,52.9,5.3,3.8,13.5,100,90.5,107.4
10/24/2018,201810240GSW,WAS,240,0.579,0.516,0.452,0.301,15.6,73,41.5,52.4,6.6,1.7,10.2,100,114.3,134.9,GSW,240,0.699,0.658,0.359,0.272,27,84.4,58.5,69.8,5.6,9.8,12.7,100,134.9,114.3
10/24/2018,201810240HOU,UTA,240,0.554,0.5,0.372,0.359,26.5,79.2,57.3,61.8,7.3,10.6,16.6,100,104.9,93.3,HOU,240,0.478,0.466,0.46,0.161,20.8,73.5,42.7,45.7,12.6,10.2,13.9,100,93.3,104.9
10/24/2018,201810240SAS,IND,240,0.641,0.626,0.368,0.092,13.9,70,46.5,73.9,9.7,7.4,9.9,100,124.9,103.3,SAS,240,0.499,0.437,0.218,0.241,30,86.1,53.5,45.7,3.2,5.5,11.9,100,103.3,124.9
10/24/2018,201810240SAC,MEM,240,0.461,0.436,0.394,0.138,23.6,70.6,46.2,50,7.2,9.2,13.1,100,94.5,99.7,SAC,240,0.497,0.458,0.217,0.398,29.4,76.4,53.8,54.3,7.2,8.8,12.6,100,99.7,94.5
10/24/2018,201810240CHI,CHO,240,0.563,0.494,0.412,0.341,18.2,75.7,44.4,62.2,5.3,10.4,5.8,100,117.1,119.2,CHI,240,0.606,0.545,0.377,0.455,24.3,81.8,55.6,56.8,4.3,10,13.2,100,119.2,117.1
10/24/2018,201810240PHO,LAL,240,0.595,0.57,0.28,0.23,23.9,78,49.4,65.4,12.6,9.4,6.8,100,126.6,109.2,PHO,240,0.606,0.583,0.369,0.25,22,76.1,50.6,61.4,3.9,5.6,16.9,100,109.2,126.6
10/25/2018,201810250ORL,POR,240,0.65,0.615,0.31,0.299,29.3,74.4,52.4,50,6.3,10.7,9.2,100,133.7,119.1,ORL,240,0.601,0.57,0.349,0.233,25.6,70.7,47.6,67.4,5.2,11.7,12.9,100,119.1,133.7
10/25/2018,201810250DET,CLE,240,0.539,0.506,0.27,0.169,16.7,63.9,38.5,43.9,11.5,2,8.6,100,108,115.3,DET,240,0.606,0.596,0.359,0.372,36.1,83.3,61.5,51.2,4.2,7.7,18.1,100,115.3,108
10/25/2018,201810250OKC,BOS,240,0.502,0.448,0.372,0.384,19.6,68.6,44.1,57.6,7,1.5,9.9,100,101,95,OKC,240,0.452,0.431,0.298,0.266,31.4,80.4,55.9,51.4,5,11.1,13.2,100,95,101
10/25/2018,201810250LAL,DEN,240,0.565,0.533,0.25,0.217,23.3,79.1,51.2,47.8,7.6,7.9,15.9,100,107.8,114.4,LAL,240,0.592,0.554,0.315,0.25,20.9,76.7,48.8,58.7,12.3,4.3,11.3,100,114.4,107.8
10/26/2018,201810260TOR,DAL,240,0.522,0.478,0.326,0.261,20.8,73.9,46.8,57.9,6,9.4,12,100,106.2,115.2,TOR,240,0.581,0.544,0.297,0.22,26.1,79.2,53.2,52.3,9.9,8.1,10.7,100,115.2,106.2
10/26/2018,201810260CHO,CHI,240,0.56,0.529,0.424,0.259,17,70.3,40.5,56.8,5.1,11.5,12.1,100,108.9,138.7,CHO,240,0.675,0.645,0.344,0.172,29.7,83,59.5,56.6,10.3,20.4,9.1,100,138.7,108.9
10/26/2018,201810260NYK,GSW,240,0.694,0.678,0.379,0.138,17.1,75,49.4,51,10,11.8,13.2,100,128.4,100.3,NYK,240,0.525,0.506,0.433,0.133,25,82.9,50.6,43.6,6,1.9,16.6,100,100.3,128.4
10/26/2018,201810260HOU,LAC,240,0.695,0.62,0.291,0.481,16.1,70.9,51.2,39.5,7.8,7,13.5,100,129.6,110.1,HOU,240,0.518,0.464,0.418,0.255,29.1,83.9,48.8,55.3,10.7,12.5,10.7,100,110.1,129.6
10/26/2018,201810260SAC,WAS,240,0.583,0.547,0.488,0.267,11.4,72.5,44.2,55,7.3,12.1,17.9,100,102.8,106.5,SAC,240,0.552,0.537,0.389,0.242,27.5,88.6,55.8,56.8,7.3,9.1,14.6,100,106.5,102.8
10/26/2018,201810260NOP,BRK,240,0.55,0.536,0.408,0.153,34,71.7,54,60.5,5.9,10.7,14.7,100,112.2,114.1,NOP,240,0.535,0.495,0.235,0.265,28.3,66,46,52.3,10.7,19,9.1,100,114.1,112.2
10/27/2018,201810270PHI,CHO,240,0.488,0.437,0.368,0.253,17.6,73.6,46.2,51.4,3,12.7,7.9,100,102.6,104.6,PHI,240,0.504,0.44,0.308,0.33,26.4,82.4,53.8,51.4,4,13.3,9.5,100,104.6,102.6
10/27/2018,201810270MIL,ORL,240,0.419,0.376,0.426,0.168,17.7,83.3,41.8,63.6,8.5,11.5,9.2,100,86.3,107.2,MIL,240,0.613,0.561,0.366,0.28,16.7,82.3,58.2,58.5,5.7,12.1,18.6,100,107.2,86.3
10/26/2018,201810260MIN,MIL,240,0.645,0.636,0.5,0.12,17.9,76.4,55.9,65.3,3.8,11.6,14.9,100,117.8,89.6,MIN,240,0.396,0.366,0.384,0.161,23.6,82.1,44.1,52.8,9.4,13,5.5,100,89.6,117.8
10/27/2018,201810270DET,BOS,240,0.562,0.535,0.395,0.291,16.3,88.5,53.5,64.1,4,15.4,11.8,100,108,88.2,DET,240,0.455,0.41,0.416,0.225,11.5,83.7,46.5,48.5,4,5.8,10.1,100,88.2,108
10/27/2018,201810270MIA,POR,240,0.553,0.489,0.375,0.318,16.7,68,42.9,37.8,7,14,8.2,100,111.2,120.2,MIA,240,0.558,0.536,0.406,0.271,32,83.3,57.1,47.7,7,14.5,10,100,120.2,111.2
10/27/2018,201810270ATL,CHI,240,0.539,0.506,0.398,0.193,17.8,80,52,69.4,13.8,13.6,18.2,100,95.3,83.6,ATL,240,0.452,0.393,0.476,0.274,20,82.2,48,74.1,8.8,16,18.9,100,83.6,95.3
10/27/2018,201810270CLE,IND,240,0.696,0.682,0.176,0.351,14.8,55.6,38.1,58.3,14.2,4.9,14.9,100,129.9,116.8,CLE,240,0.559,0.506,0.291,0.256,44.4,85.2,61.9,52.5,9.8,3.3,13.6,100,116.8,129.9
10/27/2018,201810270SAS,LAL,240,0.564,0.552,0.384,0.209,15.9,74.5,46.2,46.3,4.9,6.7,15.3,100,104.3,108.2,SAS,240,0.542,0.5,0.176,0.264,25.5,84.1,53.8,45.5,6.9,9.4,11.3,100,108.2,104.3
10/27/2018,201810270MEM,PHO,240,0.556,0.519,0.423,0.244,12.2,90.9,47.3,77.8,5.1,1.9,18,100,98.2,119.7,MEM,240,0.66,0.614,0.329,0.278,9.1,87.8,52.7,68.2,12.3,2.2,11.9,100,119.7,98.2
10/27/2018,201810270NOP,UTA,240,0.633,0.58,0.364,0.42,17.1,77.1,51.8,69.6,6.4,11.5,11.1,100,121.5,102.2,NOP,240,0.515,0.468,0.358,0.305,22.9,82.9,48.2,55,3.7,8.9,12.9,100,102.2,121.5
10/28/2018,201810280BRK,GSW,240,0.603,0.556,0.371,0.27,27.3,87.5,56,63.6,11,15.6,10.8,100,120.3,114.3,BRK,240,0.609,0.598,0.483,0.172,12.5,72.7,44,66.7,5,5.4,13.8,100,114.3,120.3
10/28/2018,201810280OKC,PHO,240,0.562,0.488,0.314,0.314,22.7,79.1,50.6,55.3,9.4,4.9,18.4,100,103.9,110.5,OKC,240,0.583,0.547,0.282,0.412,20.9,77.3,49.4,51.2,15.1,5.1,13,100,110.5,103.9
10/28/2018,201810280LAC,WAS,240,0.476,0.418,0.278,0.289,24.6,68.9,44.1,47.4,6.6,4.1,11.4,100,97.5,127.6,LAC,240,0.625,0.621,0.282,0.126,31.1,75.4,55.9,62.5,6.6,12.9,11.4,100,127.6,97.5
