DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,PTS,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,PTS
2017-10-21,201710210MEM,GSW,240,.527,.464,.452,.321,26.1,85.0,53.5,60.6,10.2,14.0,15.1,100.0,102.7,112.8,101,MEM,240,.595,.532,.351,.481,15.0,73.9,46.5,55.6,8.1,8.7,13.0,100.0,112.8,102.7,111
2017-10-22,201710220BRK,ATL,240,.473,.378,.287,.383,29.6,71.1,48.5,65.6,5.7,3.3,12.7,100.0,99.5,110.9,104,BRK,240,.569,.534,.310,.391,28.9,70.4,51.5,65.9,11.5,11.9,15.0,100.0,110.9,99.5,116
2017-10-22,201710220OKC,MIN,240,.598,.558,.291,.267,27.0,79.5,55.6,58.1,4.9,1.5,15.0,100.0,113.7,111.8,115,OKC,240,.548,.536,.323,.167,20.5,73.0,44.4,56.5,8.9,9.8,9.6,100.0,111.8,113.7,113
2017-10-22,201710220LAL,NOP,240,.645,.627,.386,.253,17.1,80.0,52.5,55.3,13.5,7.9,16.3,100.0,114.4,107.7,119,LAL,240,.567,.539,.300,.222,20.0,82.9,47.5,61.4,6.7,11.8,14.7,100.0,107.7,114.4,112
2017-10-23,201710230MIL,CHO,240,.501,.468,.333,.462,21.3,88.4,53.3,51.5,3.1,8.5,13.0,100.0,96.4,105.7,94,MIL,240,.560,.524,.306,.188,11.6,78.7,46.7,60.0,8.2,7.7,12.4,100.0,105.7,96.4,103
2017-10-23,201710230DET,PHI,240,.567,.527,.320,.320,21.1,82.0,55.7,71.4,11.4,0.0,19.7,100.0,100.4,89.0,97,DET,240,.461,.424,.353,.224,18.0,78.9,44.3,42.4,5.2,3.9,13.0,100.0,89.0,100.4,86
2017-10-23,201710230MIA,ATL,240,.554,.520,.224,.237,16.2,77.8,50.0,38.9,9.2,2.1,19.2,100.0,94.6,105.8,93,MIA,240,.560,.541,.435,.212,22.2,83.8,50.0,53.8,12.2,10.2,17.0,100.0,105.8,94.6,104
2017-10-23,201710230DEN,WAS,240,.566,.494,.357,.333,22.2,75.7,46.3,64.9,13.0,5.3,13.5,100.0,108.7,103.7,109,DEN,240,.577,.538,.288,.288,24.3,77.8,53.7,69.2,5.0,3.7,20.3,100.0,103.7,108.7,104
2017-10-23,201710230HOU,MEM,240,.581,.471,.279,.544,9.1,79.5,49.4,55.2,5.5,5.1,12.5,100.0,106.9,98.2,98,HOU,240,.517,.474,.494,.299,20.5,90.9,50.6,78.1,5.5,4.1,15.5,100.0,98.2,106.9,90
2017-10-23,201710230SAS,TOR,240,.536,.488,.463,.300,11.9,61.7,38.2,50.0,11.2,5.7,13.4,100.0,98.8,102.8,97,SAS,240,.504,.472,.222,.256,38.3,88.1,61.8,47.5,4.1,27.9,16.7,100.0,102.8,98.8,101
2017-10-23,201710230DAL,GSW,240,.682,.645,.453,.302,26.3,74.1,54.3,68.8,5.8,11.9,14.1,100.0,129.4,100.2,133,DAL,240,.472,.443,.302,.313,25.9,73.7,45.7,55.3,10.7,0.0,9.9,100.0,100.2,129.4,103
2017-10-23,201710230PHO,SAC,240,.514,.480,.222,.293,25.0,80.0,45.1,44.2,12.7,4.3,7.5,100.0,112.2,114.2,115,PHO,240,.658,.610,.390,.351,20.0,75.0,54.9,47.6,5.9,6.5,18.4,100.0,114.2,112.2,117
2017-10-24,201710240BOS,NYK,240,.464,.429,.141,.294,23.4,86.5,51.2,55.6,8.5,4.3,12.7,100.0,94.2,116.4,89,BOS,240,.633,.587,.387,.360,13.5,76.6,48.8,70.3,11.6,9.6,12.1,100.0,116.4,94.2,110
2017-10-24,201710240ORL,BRK,240,.545,.474,.365,.354,26.9,85.4,52.7,52.5,7.6,6.7,11.9,100.0,114.2,118.0,121,ORL,240,.621,.542,.277,.482,14.6,73.1,47.3,48.8,7.6,8.2,9.9,100.0,118.0,114.2,125
2017-10-24,201710240CLE,CHI,240,.598,.574,.375,.148,20.5,79.5,50.0,66.7,3.3,6.7,8.8,100.0,121.7,129.3,112,CLE,240,.642,.614,.458,.265,20.5,79.5,50.0,65.1,5.4,5.5,8.9,100.0,129.3,121.7,119
2017-10-24,201710240POR,NOP,240,.516,.454,.395,.421,8.2,67.9,40.0,56.7,4.9,11.9,15.9,100.0,92.0,101.9,93,POR,240,.502,.432,.330,.375,32.1,91.8,60.0,51.5,6.9,15.2,14.9,100.0,101.9,92.0,103
2017-10-24,201710240LAC,UTA,240,.501,.475,.354,.139,19.5,75.0,48.2,58.8,7.6,13.0,17.7,100.0,91.0,110.5,84,LAC,240,.553,.530,.349,.253,25.0,80.5,51.8,53.8,13.0,7.8,12.4,100.0,110.5,91.0,102
2017-10-24,201710240MIN,IND,240,.732,.726,.262,.131,30.8,79.1,60.9,55.4,8.2,3.2,16.1,100.0,133.2,109.7,130,MIN,240,.559,.541,.279,.256,20.9,69.2,39.1,64.3,9.2,6.5,12.8,100.0,109.7,133.2,107
2017-10-25,201710250PHI,HOU,240,.614,.560,.520,.320,18.4,73.3,48.2,61.1,11.3,21.3,18.2,100.0,107.4,106.4,105,PHI,240,.513,.505,.371,.103,26.7,81.6,51.8,67.4,14.3,19.4,12.1,100.0,106.4,107.4,104
2017-10-25,201710250BRK,CLE,240,.579,.556,.432,.321,24.3,79.2,55.3,53.8,4.9,14.9,18.5,100.0,105.4,110.3,107,BRK,240,.548,.522,.495,.226,20.8,75.7,44.7,55.0,10.8,6.5,10.5,100.0,110.3,105.4,112
2017-10-25,201710250MIA,SAS,240,.656,.618,.224,.395,22.2,90.0,57.9,42.9,6.5,5.6,12.7,100.0,126.8,108.4,117,MIA,240,.569,.519,.325,.225,10.0,77.8,42.1,51.4,6.5,3.4,9.3,100.0,108.4,126.8,100
2017-10-25,201710250DET,MIN,240,.536,.488,.294,.247,16.7,71.4,44.0,51.4,5.0,6.9,12.9,100.0,101.9,123.1,101,DET,240,.613,.603,.370,.185,28.6,83.3,56.0,66.7,7.1,5.0,12.3,100.0,123.1,101.9,122
2017-10-25,201710250GSW,TOR,240,.547,.500,.362,.202,35.4,80.6,53.2,69.8,10.3,11.8,13.5,100.0,115.4,120.6,112,GSW,240,.675,.636,.338,.286,19.4,64.6,46.8,74.4,10.3,11.7,16.4,100.0,120.6,115.4,117
2017-10-25,201710250CHO,DEN,240,.436,.420,.310,.150,31.0,76.7,50.5,47.4,6.2,2.0,10.9,100.0,96.3,113.9,93,CHO,240,.595,.549,.383,.321,23.3,69.0,49.5,44.7,5.2,7.2,13.2,100.0,113.9,96.3,110
2017-10-25,201710250OKC,IND,240,.488,.398,.349,.422,29.8,62.8,45.6,46.4,13.0,3.2,16.2,100.0,95.7,113.7,96,OKC,240,.568,.539,.303,.292,37.2,70.2,54.4,60.5,8.0,14.8,17.3,100.0,113.7,95.7,114
2017-10-25,201710250LAL,WAS,265,.471,.442,.274,.242,13.0,86.4,45.9,51.3,9.9,8.1,11.0,100.0,89.4,92.1,99,LAL,265,.515,.484,.326,.174,13.6,87.0,54.1,65.9,8.1,7.2,17.5,100.0,92.1,89.4,102
2017-10-26,201710260MIL,BOS,240,.547,.494,.385,.282,14.6,95.1,54.9,63.6,7.3,7.7,14.6,100.0,100.4,93.1,96,MIL,240,.535,.526,.325,.182,4.9,85.4,45.1,62.9,6.3,6.3,16.1,100.0,93.1,100.4,89
2017-10-25,201710250DAL,MEM,240,.569,.542,.431,.333,16.2,88.2,50.7,42.4,7.6,4.2,17.1,100.0,102.4,112.2,94,DAL,240,.594,.561,.351,.392,11.8,83.8,49.3,55.6,6.5,9.8,11.3,100.0,112.2,102.4,103
2017-10-25,201710250PHO,UTA,240,.500,.455,.325,.325,15.2,69.8,44.4,62.5,8.0,13.0,20.7,100.0,87.6,96.6,88,PHO,240,.485,.469,.198,.094,30.2,84.8,55.6,42.9,8.0,9.6,13.8,100.0,96.6,87.6,97
2017-10-26,201710260CHI,ATL,240,.496,.463,.346,.160,13.7,64.7,39.2,68.8,11.2,9.3,10.3,100.0,96.2,101.8,86,CHI,240,.461,.401,.372,.337,35.3,86.3,60.8,64.5,5.6,7.5,11.6,100.0,101.8,96.2,91
2017-10-26,201710260POR,LAC,240,.560,.526,.364,.468,33.3,66.7,51.1,30.6,4.6,8.6,10.6,100.0,118.6,117.5,104,POR,240,.522,.472,.348,.247,33.3,66.7,48.9,54.3,5.7,8.2,8.4,100.0,117.5,118.6,103
2017-10-26,201710260SAC,NOP,240,.593,.564,.372,.267,25.6,88.1,58.0,52.4,5.1,4.9,13.5,100.0,116.5,108.4,114,SAC,240,.576,.512,.247,.309,11.9,74.4,42.0,65.8,7.2,9.3,11.5,100.0,108.4,116.5,106
2017-10-26,201710260MEM,DAL,240,.443,.394,.362,.213,32.7,79.5,53.5,62.5,10.6,7.7,12.0,100.0,96.9,102.2,91,MEM,240,.557,.479,.466,.411,20.5,67.3,46.5,60.0,7.5,10.0,17.3,100.0,102.2,96.9,96
2017-10-27,201710270ORL,SAS,240,.431,.360,.270,.303,30.4,84.2,52.1,63.3,8.1,13.1,14.4,100.0,87.8,115.1,87,ORL,240,.632,.637,.274,.167,15.8,69.6,47.9,45.8,9.1,10.8,15.9,100.0,115.1,87.8,114
2017-10-27,201710270ATL,DEN,240,.519,.484,.220,.253,25.6,76.1,51.7,59.5,8.4,7.1,9.8,100.0,110.4,105.1,105,ATL,240,.530,.494,.371,.135,23.9,74.4,48.3,62.2,7.4,5.6,11.3,100.0,105.1,110.4,100
2017-10-27,201710270CHO,HOU,240,.601,.576,.671,.153,17.5,80.0,53.7,55.3,5.2,10.2,14.2,100.0,113.1,96.5,109,CHO,240,.464,.438,.330,.318,20.0,82.5,46.3,48.5,6.2,17.9,8.2,100.0,96.5,113.1,93
2017-10-27,201710270NYK,BRK,240,.510,.473,.400,.280,12.2,61.2,38.9,60.0,5.3,1.4,16.0,100.0,92.0,114.5,86,NYK,240,.507,.495,.276,.173,38.8,87.8,61.1,43.2,7.5,13.3,9.4,100.0,114.5,92.0,107
2017-10-27,201710270GSW,WAS,240,.548,.521,.340,.227,24.0,65.9,43.6,69.8,6.7,10.5,11.6,100.0,112.5,115.4,117,GSW,240,.578,.537,.400,.211,34.1,76.0,56.4,71.7,6.7,20.3,14.1,100.0,115.4,112.5,120
2017-10-27,201710270MIN,OKC,240,.598,.547,.326,.291,28.9,58.5,44.3,44.2,8.3,14.1,12.6,100.0,120.7,123.9,116,MIN,240,.587,.535,.256,.407,41.5,71.1,55.7,54.8,5.2,12.1,12.9,100.0,123.9,120.7,119
2017-10-27,201710270LAL,TOR,240,.496,.468,.312,.215,18.4,77.5,44.9,67.5,11.9,7.1,10.5,100.0,100.1,91.2,101,LAL,240,.514,.475,.291,.304,22.5,81.6,55.1,55.6,6.9,9.4,19.0,100.0,91.2,100.1,92
2017-10-28,201710280MIA,BOS,240,.519,.457,.284,.321,24.4,83.3,50.6,44.1,11.7,10.4,11.5,100.0,102.4,96.0,96,MIA,240,.523,.475,.392,.203,16.7,75.6,49.4,50.0,6.4,15.5,18.1,100.0,96.0,102.4,90
2017-10-28,201710280CHI,OKC,240,.536,.517,.386,.159,23.9,77.4,52.5,71.8,17.4,19.5,10.5,100.0,110.1,75.2,101,CHI,240,.397,.346,.474,.256,22.6,76.1,47.5,72.7,9.8,9.3,18.0,100.0,75.2,110.1,69
2017-10-28,201710280POR,PHO,240,.534,.477,.299,.345,22.6,73.9,46.5,56.8,11.7,10.8,14.5,100.0,104.0,110.8,107,POR,240,.552,.500,.286,.308,26.1,77.4,53.5,67.5,7.8,11.5,11.9,100.0,110.8,104.0,114
2017-10-28,201710280UTA,LAL,240,.451,.414,.272,.247,28.6,64.1,44.3,54.8,13.4,8.3,15.1,100.0,90.6,107.4,81,UTA,240,.567,.551,.392,.165,35.9,71.4,55.7,48.6,10.1,8.5,19.9,100.0,107.4,90.6,96
2017-10-28,201710280LAC,DET,240,.488,.460,.318,.239,25.0,71.7,49.5,44.4,11.7,13.0,11.0,100.0,100.9,92.4,95,LAC,240,.464,.423,.452,.262,28.3,75.0,50.5,67.9,6.4,10.0,16.1,100.0,92.4,100.9,87
2017-10-28,201710280MEM,HOU,240,.516,.468,.494,.273,18.2,85.4,50.6,62.1,4.3,5.8,16.5,100.0,96.3,111.5,89,MEM,240,.570,.553,.388,.141,14.6,81.8,49.4,65.0,10.8,15.4,9.1,100.0,111.5,96.3,103
2017-10-28,201710280NOP,CLE,240,.573,.538,.410,.295,11.9,76.2,44.0,52.8,8.0,3.2,17.0,100.0,100.7,122.7,101,NOP,240,.603,.584,.347,.168,23.8,88.1,56.0,67.3,10.0,8.7,9.7,100.0,122.7,100.7,123
2017-10-28,201710280DAL,PHI,240,.601,.586,.402,.161,26.8,91.2,56.0,58.1,10.6,2.9,12.2,100.0,119.0,116.9,112,DAL,240,.668,.642,.541,.257,8.8,73.2,44.0,57.9,7.4,3.8,17.1,100.0,116.9,119.0,110
2017-10-29,201710290IND,SAS,240,.480,.450,.311,.200,24.0,84.2,50.0,52.8,12.3,14.5,13.3,100.0,96.2,99.3,94,IND,240,.565,.532,.286,.260,15.8,76.0,50.0,58.3,9.2,4.8,18.1,100.0,99.3,96.2,97
2017-10-29,201710290BRK,DEN,240,.598,.559,.213,.234,9.3,71.2,45.1,48.9,6.7,10.8,5.5,100.0,118.1,105.7,124,BRK,240,.506,.469,.323,.323,28.8,90.7,54.9,61.5,4.8,5.4,12.0,100.0,105.7,118.1,111
2017-10-29,201710290CHO,ORL,240,.521,.479,.340,.268,16.1,71.4,39.8,68.3,10.2,5.1,9.2,100.0,104.6,111.1,113,CHO,240,.574,.577,.186,.175,28.6,83.9,60.2,58.5,5.6,10.9,14.0,100.0,111.1,104.6,120
2017-10-29,201710290CLE,NYK,240,.580,.545,.315,.236,24.4,85.1,55.4,64.3,9.1,12.5,12.5,100.0,115.2,96.0,114,CLE,240,.511,.444,.407,.333,14.9,75.6,44.6,64.5,5.1,8.2,13.9,100.0,96.0,115.2,95
2017-10-29,201710290ATL,MIL,240,.648,.623,.321,.259,15.2,92.7,58.1,68.2,9.1,6.3,13.4,100.0,118.4,107.3,117,ATL,240,.599,.552,.377,.338,7.3,84.8,41.9,75.0,9.1,3.6,15.3,100.0,107.3,118.4,106
2017-10-29,201710290GSW,DET,240,.572,.527,.290,.183,36.2,66.7,48.1,51.2,17.0,0.0,11.5,100.0,122.0,113.5,115,GSW,240,.650,.636,.351,.156,33.3,63.8,51.9,65.9,3.2,16.7,23.3,100.0,113.5,122.0,107
2017-10-29,201710290SAC,WAS,240,.586,.571,.400,.235,28.9,76.6,53.3,70.0,9.6,5.0,13.8,100.0,117.7,88.8,110,SAC,240,.466,.427,.268,.195,23.4,71.1,46.7,40.6,8.6,3.9,16.0,100.0,88.8,117.7,83
2017-10-30,201710300BOS,SAS,240,.491,.483,.299,.230,23.5,65.1,42.6,66.7,8.7,7.0,10.3,100.0,102.5,117.8,94,BOS,240,.568,.540,.352,.182,34.9,76.5,57.4,57.1,10.9,9.8,12.0,100.0,117.8,102.5,108
2017-10-30,201710300HOU,PHI,240,.635,.613,.300,.300,21.9,80.4,57.8,61.4,9.9,11.1,17.3,100.0,113.4,105.5,115,HOU,240,.537,.476,.566,.458,19.6,78.1,42.2,51.5,11.8,5.4,13.1,100.0,105.5,113.4,107
2017-10-30,201710300POR,TOR,240,.524,.494,.276,.195,20.0,86.7,55.3,43.6,10.7,16.7,8.7,100.0,106.4,91.3,99,POR,240,.481,.438,.325,.238,13.3,80.0,44.7,41.9,5.4,11.1,12.8,100.0,91.3,106.4,85
2017-10-30,201710300NYK,DEN,240,.558,.518,.482,.365,25.5,67.6,42.4,57.1,13.3,10.0,11.6,100.0,112.4,118.5,110,NYK,240,.630,.579,.390,.280,32.4,74.5,57.6,65.9,8.2,22.7,19.3,100.0,118.5,112.4,116
2017-10-30,201710300MIA,MIN,265,.587,.511,.253,.385,22.2,66.7,44.4,48.8,14.5,6.1,13.1,100.0,113.4,110.7,125,MIA,265,.587,.565,.290,.269,33.3,77.8,55.6,34.7,7.3,7.4,18.8,100.0,110.7,113.4,122
2017-10-30,201710300UTA,DAL,240,.550,.526,.316,.145,23.7,84.6,54.5,50.0,4.3,6.5,22.9,100.0,94.8,110.8,89,UTA,240,.594,.568,.432,.185,15.4,76.3,45.5,65.8,17.1,15.4,13.8,100.0,110.8,94.8,104
2017-10-30,201710300LAC,GSW,240,.690,.663,.326,.337,35.0,78.0,56.8,71.2,8.1,13.1,10.5,100.0,142.3,114.1,141,LAC,240,.570,.512,.291,.349,22.0,65.0,43.2,53.8,4.0,5.0,10.8,100.0,114.1,142.3,113
2017-10-30,201710300NOP,ORL,240,.619,.600,.400,.212,15.0,80.4,50.0,62.8,9.9,1.8,14.7,100.0,113.3,97.5,115,NOP,240,.533,.500,.329,.212,19.6,85.0,50.0,76.9,8.9,9.8,17.0,100.0,97.5,113.3,99
2017-10-30,201710300MEM,CHO,240,.511,.455,.191,.326,21.3,80.7,53.8,40.5,3.0,12.1,9.8,100.0,103.8,98.8,104,MEM,240,.460,.387,.376,.355,19.3,78.7,46.2,53.1,7.0,11.1,6.1,100.0,98.8,103.8,99
2017-10-31,201710310MIL,OKC,240,.609,.568,.346,.259,25.0,90.2,59.7,60.0,6.4,6.5,14.3,100.0,116.7,96.5,110,MIL,240,.525,.474,.403,.286,9.8,75.0,40.3,75.0,8.5,7.5,13.9,100.0,96.5,116.7,91
2017-10-31,201710310IND,SAC,240,.441,.432,.159,.159,18.8,72.0,45.9,40.5,8.4,8.9,12.9,100.0,87.1,106.0,83,IND,240,.533,.494,.341,.259,28.0,81.3,54.1,69.4,8.4,9.5,12.9,100.0,106.0,87.1,101
