DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,Efg%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
11/4/2013,201311040MEM,BOS,240,0.565,0.521,0.286,0.257,12.9,75.7,47.1,42.4,10,10.2,17.9,100,97.8,105.6,MEM,240,0.568,0.52,0.203,0.297,24.3,87.1,52.9,63.9,6.7,4,17.7,100,105.6,97.8
11/5/2013,201311050TOR,MIA,240,0.583,0.554,0.277,0.169,27,68.3,48.7,75.6,8.1,7.8,11,100,119.7,109.4,TOR,240,0.549,0.472,0.292,0.458,31.7,73,51.3,48.4,4.6,1.7,14.8,100,109.4,119.7
11/5/2013,201311050BRK,UTA,240,0.462,0.402,0.22,0.366,40.4,71.8,54.7,54.8,6.4,4.5,17.4,100,94.5,111.7,BRK,240,0.565,0.538,0.141,0.41,28.2,59.6,45.3,57.5,11.8,4.7,14,100,111.7,94.5
11/5/2013,201311050DET,IND,240,0.596,0.582,0.288,0.315,12.1,75.9,51.7,68.4,6.2,14.5,17.8,100,102.7,94.4,DET,240,0.464,0.408,0.287,0.287,24.1,87.9,48.3,39.4,10.4,11.5,12.5,100,94.4,102.7
11/5/2013,201311050DEN,SAS,240,0.538,0.488,0.186,0.233,18.6,75.6,46.4,67.5,13.9,14.1,14.4,100,101.3,93.4,DEN,240,0.512,0.476,0.229,0.241,24.4,81.4,53.6,62.9,4,5.7,19.3,100,93.4,101.3
11/5/2013,201311050POR,HOU,240,0.645,0.587,0.293,0.453,34.5,77.1,61,41.5,6.1,5.4,18.2,100,118.3,103,POR,240,0.506,0.471,0.356,0.333,22.9,65.5,39,61.1,9.2,11.3,12.3,100,103,118.3
11/5/2013,201311050NYK,CHA,240,0.57,0.479,0.296,0.592,42.1,76.1,60.7,56.7,9.8,9.3,19.7,100,110.6,105.1,NYK,240,0.526,0.476,0.341,0.28,23.9,57.9,39.3,34.3,11.9,8,13.2,100,105.1,110.6
11/5/2013,201311050NOP,PHO,240,0.593,0.577,0.321,0.282,17.9,81,50.6,64.1,10.5,6,14.6,100,109.4,103.1,NOP,240,0.525,0.494,0.212,0.224,19,82.1,49.4,70.3,12.6,20.8,12.2,100,103.1,109.4
11/5/2013,201311050SAC,ATL,240,0.568,0.531,0.272,0.321,23.7,73,48,66.7,11.7,14.3,13.2,100,111.6,106.3,SAC,240,0.56,0.5,0.388,0.263,27,76.3,52,62.9,10.6,6.8,16.8,100,106.3,111.6
11/6/2013,201311060MIL,CLE,240,0.549,0.518,0.329,0.259,27.3,75,48.8,52.6,11.4,4.1,8.7,100,118.3,124,MIL,240,0.653,0.59,0.319,0.361,25,72.7,51.3,69.4,3.4,7,14.4,100,124,118.3
11/5/2013,201311050DAL,LAL,240,0.537,0.511,0.352,0.227,18.4,72.2,41.2,53.8,9.1,6,12.6,100,104.7,123.9,DAL,240,0.614,0.59,0.287,0.149,27.8,81.6,58.8,69.4,10.1,5.3,10.7,100,123.9,104.7
11/6/2013,201311060PHI,WAS,240,0.552,0.531,0.337,0.163,20.4,73.2,44.4,74.4,9.8,7.7,9.5,100,113.6,99.9,PHI,240,0.54,0.506,0.217,0.313,26.8,79.6,55.6,66.7,4.9,4.6,17.5,100,99.9,113.6
11/6/2013,201311060IND,CHI,240,0.471,0.39,0.205,0.37,23.9,63,43.5,57.7,4.5,7.4,16.7,100,90.2,109.4,IND,240,0.509,0.459,0.209,0.244,37,76.1,56.5,58.3,10.1,12.1,12.8,100,109.4,90.2
11/6/2013,201311060ORL,LAC,240,0.432,0.395,0.2,0.221,25.4,83.7,50,55.6,9.1,7.6,11.1,100,91.4,99.6,ORL,240,0.548,0.518,0.195,0.207,16.3,74.6,50,52.5,7.1,5.3,14.4,100,99.6,91.4
11/6/2013,201311060BOS,UTA,240,0.495,0.469,0.125,0.225,25.6,75.6,50,37.8,8.4,5.8,18.5,100,91,101.4,BOS,240,0.51,0.489,0.225,0.157,24.4,74.4,50,55,5.2,5.7,12.8,100,101.4,91
11/6/2013,201311060CHA,TOR,240,0.526,0.487,0.203,0.19,28.9,73,50.7,51.4,2.4,5.2,12.3,100,108.6,111.1,CHA,240,0.534,0.514,0.205,0.411,27,71.1,49.3,66.7,6,12.7,8.5,100,111.1,108.6
11/6/2013,201311060OKC,DAL,240,0.51,0.476,0.271,0.165,24.4,71.4,45,47.2,12.1,3,18.7,100,93.5,107.5,OKC,240,0.6,0.576,0.165,0.291,28.6,75.6,55,65.1,10.1,8.1,20.5,100,107.5,93.5
11/6/2013,201311060SAS,PHO,240,0.54,0.535,0.224,0.106,13.2,86.4,52.4,33.3,7,7.2,16.8,100,96.4,99.4,SAS,240,0.54,0.518,0.188,0.176,13.6,86.8,47.6,61,5,10.6,13.3,100,99.4,96.4
