DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
4/20/2017,201704200IND,CLE,240,0.594,0.569,0.506,0.345,18.6,65.3,43.5,59,6.3,13,7.4,100,124.8,119.6,IND,240,0.536,0.484,0.432,0.274,34.7,81.4,56.5,65.8,4.2,11.6,7.8,100,119.6,124.8
4/20/2017,201704200MEM,SAS,240,0.557,0.542,0.333,0.389,30.8,83.3,56,47.1,1.2,5.5,12.5,100,113.3,126.6,MEM,240,0.612,0.565,0.286,0.26,16.7,69.2,44,53.8,2.4,6.3,5.5,100,126.6,113.3
4/21/2017,201704210CHI,BOS,240,0.584,0.576,0.43,0.081,15.9,66.7,41.6,82.9,12.1,3.2,11.9,100,114.3,95.6,CHI,240,0.48,0.429,0.25,0.179,33.3,84.1,58.4,42.4,7.7,16.3,15.8,100,95.6,114.3
4/21/2017,201704210OKC,HOU,240,0.579,0.518,0.422,0.398,26.2,77.5,51.2,26.3,4.2,9.4,11.8,100,118.4,120.5,OKC,240,0.617,0.608,0.229,0.277,22.5,73.8,48.8,52.2,8.4,10.4,10.6,100,120.5,118.4
4/21/2017,201704210UTA,LAC,240,0.62,0.593,0.253,0.44,27.3,91.4,60.3,39,9.2,8.6,8.2,100,127,121.2,UTA,240,0.648,0.623,0.493,0.42,8.6,72.7,39.7,44.4,5.7,3.6,11.9,100,121.2,127
4/22/2017,201704220MIL,TOR,240,0.497,0.444,0.275,0.213,9.8,74,45.1,48.5,11.7,10,12.1,100,92.6,80.9,MIL,240,0.427,0.401,0.259,0.222,26,90.2,54.9,53.3,8.5,5.2,18.4,100,80.9,92.6
4/22/2017,201704220ATL,WAS,240,0.501,0.455,0.326,0.225,13.3,76.6,45.7,43.2,5.8,6.3,13.3,100,95.1,112.6,ATL,240,0.563,0.545,0.281,0.36,23.4,86.7,54.3,59.1,5.8,8.3,9.6,100,112.6,95.1
4/22/2017,201704220POR,GSW,240,0.559,0.505,0.396,0.385,12.8,76.6,44.7,62.5,10.5,19.3,6.2,100,113.8,108.1,POR,240,0.555,0.506,0.367,0.3,23.4,87.2,55.3,43.6,4.8,10.9,13.6,100,108.1,113.8
4/22/2017,201704220MEM,SAS,265,0.517,0.469,0.309,0.175,15.7,78.4,42,39,10.6,5.5,7.9,100,104.4,106.4,MEM,265,0.594,0.537,0.329,0.293,21.6,84.3,58,50,2.9,4.5,19.2,100,106.4,104.4
4/23/2017,201704230IND,CLE,240,0.52,0.461,0.344,0.3,31.3,78.6,53.3,29.7,9.3,13.8,11.3,100,109.2,105.1,IND,240,0.534,0.523,0.341,0.193,21.4,68.8,46.7,51.2,8.2,10.2,12.8,100,105.1,109.2
4/23/2017,201704230CHI,BOS,240,0.567,0.524,0.451,0.268,25.6,72.1,48.8,57.9,7.8,7.7,12.4,100,115.7,105.7,CHI,240,0.525,0.454,0.316,0.434,27.9,74.4,51.2,59.4,5.6,6.7,11.7,100,105.7,115.7
4/23/2017,201704230OKC,HOU,240,0.568,0.5,0.412,0.388,30.2,76.2,52.9,51.4,12.7,3,16,100,110,106.1,OKC,240,0.55,0.535,0.224,0.376,23.8,69.8,47.1,47.6,9.7,24,14.6,100,106.1,110
4/23/2017,201704230UTA,LAC,240,0.558,0.513,0.427,0.387,14.6,78.1,42.5,51.5,9.1,0,9.3,100,111.7,119.7,UTA,240,0.631,0.608,0.297,0.284,21.9,85.4,57.5,60,8,7,12.6,100,119.7,111.7
4/24/2017,201704240TOR,MIL,240,0.593,0.582,0.328,0.388,2.8,80.8,35.5,64.7,14.2,9.1,16.1,100,101.3,128.5,TOR,240,0.716,0.662,0.38,0.366,19.2,97.2,64.5,68.3,10.9,13.3,17.1,100,128.5,101.3
4/24/2017,201704240ATL,WAS,240,0.531,0.488,0.376,0.271,19.6,75.5,48.4,52.8,7.1,8.5,12.8,100,102.6,112.8,ATL,240,0.55,0.511,0.344,0.278,24.5,80.4,51.6,60,7.1,1.9,10.6,100,112.8,102.6
4/24/2017,201704240POR,GSW,240,0.654,0.634,0.337,0.314,15.8,84.8,53.6,58.7,7,19.6,9.3,100,128.5,103.4,POR,240,0.527,0.465,0.459,0.341,15.2,84.2,46.4,42.4,7,5.3,10.1,100,103.4,128.5
4/25/2017,201704250HOU,OKC,240,0.477,0.44,0.418,0.319,32.7,75.6,51,45.7,7.3,15.6,11.1,100,102.7,108.9,HOU,240,0.529,0.439,0.451,0.476,24.4,67.3,49,39.4,7.3,11.3,10.8,100,108.9,102.7
4/25/2017,201704250SAS,MEM,240,0.631,0.576,0.306,0.306,25,69.7,47.7,59.5,8.5,1.9,9.9,100,125.7,141.5,SAS,240,0.647,0.613,0.35,0.275,30.3,75,52.3,54.8,8.5,4,7.2,100,141.5,125.7
4/25/2017,201704250LAC,UTA,240,0.545,0.512,0.444,0.198,18.4,92.3,55.8,71.4,11.1,8.7,12,100,106.3,101.9,LAC,240,0.563,0.493,0.333,0.42,7.7,81.6,44.2,55.2,7.8,4.4,13.7,100,101.9,106.3
4/26/2017,201704260BOS,CHI,240,0.595,0.561,0.351,0.23,14.3,82.2,52.5,64.9,4.3,10.4,16.4,100,105,116.9,BOS,240,0.55,0.483,0.455,0.261,17.8,85.7,47.5,71.1,9.7,6.3,5.8,100,116.9,105
4/26/2017,201704260WAS,ATL,240,0.484,0.457,0.333,0.226,25,78,50.6,60.5,3.2,3.4,9.7,100,106.5,110.8,WAS,240,0.549,0.494,0.293,0.329,22,75,49.4,56.8,8.6,16.1,6,100,110.8,106.5
4/27/2017,201704270MIL,TOR,240,0.574,0.521,0.314,0.329,29.7,74.4,53.8,43.8,10.6,7,14.9,100,108.5,105,MIL,240,0.51,0.473,0.24,0.373,25.6,70.3,46.3,56.3,13,20.8,13.8,100,105,108.5
4/27/2017,201704270MEM,SAS,240,0.585,0.526,0.26,0.325,43.2,81.1,62.2,35.1,4.9,0,12,100,125.5,116.9,MEM,240,0.589,0.535,0.38,0.338,18.9,56.8,37.8,46.9,4.9,1.8,11.9,100,116.9,125.5
4/28/2017,201704280ATL,WAS,240,0.646,0.603,0.308,0.321,25,69.4,48.5,50,17,15.2,15.2,100,122,105,ATL,240,0.573,0.532,0.41,0.244,30.6,75,51.5,70.3,9.5,5.6,20.3,100,105,122
4/28/2017,201704280CHI,BOS,240,0.597,0.588,0.488,0.225,17.1,76.6,48.9,71.8,7.9,8.1,9.3,100,118.5,93.7,CHI,240,0.469,0.42,0.235,0.21,23.4,82.9,51.1,40.6,5.6,4.9,12.8,100,93.7,118.5
4/28/2017,201704280UTA,LAC,240,0.567,0.553,0.28,0.347,26.3,76.2,52.5,45.9,5.6,3.8,15.6,100,110.6,105,UTA,240,0.503,0.455,0.333,0.423,23.8,73.7,47.5,56.3,9,9.3,7,100,105,110.6
4/30/2017,201704300BOS,WAS,240,0.574,0.563,0.264,0.253,31.6,68.4,50,61.4,6.5,13.7,11,100,119.7,132.7,BOS,240,0.637,0.617,0.433,0.167,31.6,68.4,50,69.6,8.6,10.9,10.2,100,132.7,119.7
4/30/2017,201704300LAC,UTA,240,0.583,0.544,0.165,0.291,26.3,78.3,54.8,55,9.1,3.6,8.2,100,118.8,103.9,LAC,240,0.498,0.475,0.313,0.325,21.7,73.7,45.2,48.6,3.4,3,9.9,100,103.9,118.8
