DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
4/24/2013,201304240IND,ATL,240,0.558,0.551,0.291,0.253,25.6,66.7,46.6,64.1,7.7,6.5,13.8,100,107.5,124,IND,240,0.566,0.529,0.287,0.333,33.3,74.4,53.4,53.7,11,8.9,9.1,100,124,107.5
4/24/2013,201304240OKC,HOU,240,0.5,0.451,0.385,0.275,37.5,79.6,58.8,44.4,4.2,6,13.6,100,106.8,109.9,OKC,240,0.549,0.5,0.412,0.282,20.4,62.5,41.2,54.1,8.4,16.1,11.2,100,109.9,106.8
4/24/2013,201304240SAS,LAL,240,0.519,0.5,0.268,0.159,30,75.7,51.9,48.6,5.8,13.2,12.9,100,106.5,119.3,SAS,240,0.578,0.555,0.171,0.171,24.3,70,48.1,50,8.2,11.7,8.3,100,119.3,106.5
4/25/2013,201304250MIL,MIA,240,0.578,0.57,0.241,0.316,29.3,77.5,53.1,75.6,11.6,6.5,17.4,100,109.3,95.6,MIL,240,0.537,0.507,0.361,0.403,22.5,70.7,46.9,69.7,14.7,3.3,19.1,100,95.6,109.3
4/25/2013,201304250CHI,BRK,240,0.429,0.377,0.259,0.21,15.2,79.5,46.7,53.6,5.6,17.5,10.2,100,85.3,88.6,CHI,240,0.453,0.417,0.192,0.269,20.5,84.8,53.3,54.8,6.7,5,13,100,88.6,85.3
4/25/2013,201304250MEM,LAC,240,0.532,0.455,0.343,0.343,15.2,62.2,42.3,53.8,5.8,15.6,17.2,100,95.9,110,MEM,240,0.486,0.413,0.2,0.475,37.8,84.8,57.7,58.1,12.9,6.8,9.4,100,110,95.9
4/26/2013,201304260BOS,NYK,240,0.566,0.572,0.355,0.105,16.7,73.8,47.4,57.9,16.9,7.8,12.2,100,108.5,91.6,BOS,240,0.488,0.443,0.271,0.257,26.2,83.3,52.6,50,7.2,2,17.9,100,91.6,108.5
4/26/2013,201304260GSW,DEN,240,0.552,0.506,0.209,0.314,26.8,65.7,44.7,65,11.1,1.7,15.5,100,109.2,111.2,GSW,240,0.61,0.575,0.25,0.288,34.3,73.2,55.3,61.9,7.1,10.3,18.9,100,111.2,109.2
4/26/2013,201304260LAL,SAS,240,0.655,0.641,0.188,0.176,23.5,82,58.3,57.7,9.4,11.5,13.3,100,125.1,92.8,LAL,240,0.484,0.457,0.247,0.309,18,76.5,41.7,54.3,8.3,4.3,12.4,100,92.8,125.1
4/27/2013,201304270ATL,IND,240,0.37,0.296,0.309,0.346,32.7,72.9,52,45.5,6.4,7.5,19.1,100,73.7,96.2,ATL,240,0.477,0.451,0.183,0.341,27.1,67.3,48,48.6,11.8,10.7,12.9,100,96.2,73.7
4/27/2013,201304270CHI,BRK,315,0.574,0.541,0.247,0.464,24.5,79.5,50.5,47.9,5.7,11.1,14,100,109.6,116.1,CHI,315,0.583,0.56,0.174,0.266,20.5,75.5,49.5,58.6,6.5,9.6,10.3,100,116.1,109.6
4/27/2013,201304270HOU,OKC,240,0.519,0.437,0.299,0.345,26.5,87.8,54.4,42.4,7.3,13,9.9,100,108,104.9,HOU,240,0.537,0.506,0.446,0.301,12.2,73.5,45.6,63.9,6.2,19.7,10.5,100,104.9,108
4/28/2013,201304280MIL,MIA,240,0.541,0.514,0.356,0.26,24.2,73.9,53.2,70.6,9.3,13.6,13.8,100,102.8,89.9,MIL,240,0.439,0.407,0.272,0.185,26.1,75.8,46.8,63.3,8.2,12.8,14.6,100,89.9,102.8
4/27/2013,201304270MEM,LAC,240,0.485,0.436,0.269,0.218,13.5,63.9,38.4,53.1,9.2,7.7,8.6,100,95.9,120.2,MEM,240,0.579,0.532,0.156,0.377,36.1,86.5,61.6,64.1,3.5,10.5,12.7,100,120.2,95.9
4/28/2013,201304280BOS,NYK,265,0.44,0.383,0.333,0.311,30.2,92.7,57.4,32.3,10.2,5.6,12.8,100,92.1,99.3,BOS,265,0.56,0.5,0.289,0.316,7.3,69.8,42.6,64.7,7.2,6.7,15.6,100,99.3,92.1
4/28/2013,201304280GSW,DEN,240,0.576,0.507,0.282,0.535,35.3,78.1,56.1,42.4,6.3,3.8,20.8,100,105.8,120.5,GSW,240,0.645,0.627,0.329,0.291,21.9,64.7,43.9,61.4,13.6,9.8,15.2,100,120.5,105.8
4/28/2013,201304280LAL,SAS,240,0.547,0.494,0.19,0.274,22.7,81.1,49.4,61.5,14.1,5.1,7.8,100,112,89.2,LAL,240,0.504,0.507,0.224,0.158,18.9,77.3,50.6,61.1,2.2,7.4,20.5,100,89.2,112
4/29/2013,201304290BRK,CHI,240,0.549,0.52,0.16,0.24,28.9,56.4,42.9,54.1,9.6,6,12.6,100,109,131.7,BRK,240,0.584,0.536,0.202,0.274,43.6,71.1,57.1,45.2,8.4,3.2,10.5,100,131.7,109
4/29/2013,201304290ATL,IND,240,0.479,0.423,0.274,0.298,30,73.2,49.5,68.8,8.9,8,12,100,100.7,112.9,ATL,240,0.562,0.52,0.324,0.514,26.8,70,50.5,72.7,11.1,6.6,12.5,100,112.9,100.7
4/29/2013,201304290HOU,OKC,240,0.62,0.563,0.347,0.347,26.5,65.9,48,51.4,9.7,10.2,19.4,100,111.4,113.6,HOU,240,0.607,0.566,0.355,0.316,34.1,73.5,52,56.8,10.8,14.9,20.3,100,113.6,111.4
4/30/2013,201304300DEN,GSW,240,0.543,0.5,0.346,0.309,22.5,68.8,47.7,57.1,5.2,14.5,15.6,100,104.3,111.6,DEN,240,0.53,0.483,0.303,0.303,31.3,77.5,52.3,68.4,12.5,11.3,10.6,100,111.6,104.3
4/30/2013,201304300LAC,MEM,240,0.517,0.453,0.118,0.388,33.3,70,51.2,51.4,8,11.7,6.6,100,118.2,106.7,LAC,240,0.528,0.481,0.221,0.325,30,66.7,48.8,55.9,6.9,6.7,12.9,100,106.7,118.2
