DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
10/28/2016,201610280DAL,HOU,240,0.634,0.579,0.457,0.443,15.2,85.7,54.7,63.6,6.4,2,17.7,100,113.9,105.3,DAL,240,0.541,0.488,0.363,0.3,14.3,84.8,45.3,37.1,11.8,5.3,9,100,105.3,113.9
10/29/2016,201610290CHO,BOS,240,0.588,0.574,0.383,0.21,11.1,86.4,52.5,64.1,4.2,12.8,12.8,100,110,103.6,CHO,240,0.524,0.462,0.405,0.418,13.6,88.9,47.5,68.8,8.5,12,7.9,100,103.6,110
10/29/2016,201610290CLE,ORL,240,0.519,0.5,0.333,0.31,32.5,74,55.6,55.3,6.2,9.8,17.3,100,102.6,108.8,CLE,240,0.519,0.472,0.42,0.341,26,67.5,44.4,47.2,8.3,10.7,8.2,100,108.8,102.6
10/29/2016,201610290NYK,MEM,240,0.534,0.483,0.291,0.302,23.9,82.9,49.4,51.4,3.1,3.6,11,100,107.9,115.1,NYK,240,0.596,0.566,0.276,0.513,17.1,76.1,50.6,60,4.1,6.6,11.4,100,115.1,107.9
10/29/2016,201610290CHI,IND,240,0.549,0.528,0.205,0.102,19,65.8,41.3,79.1,8.6,10.8,12.4,100,108.1,126.3,CHI,240,0.619,0.576,0.244,0.244,34.2,81,58.8,75.6,8.6,8.6,11.2,100,126.3,108.1
10/29/2016,201610290DEN,POR,265,0.536,0.51,0.327,0.214,10,71.4,42.5,51.1,8.7,10.4,12.3,100,100.3,98.5,DEN,265,0.482,0.41,0.23,0.39,28.6,90,57.5,50,8.7,7.6,12.7,100,98.5,100.3
10/29/2016,201610290SAS,NOP,240,0.427,0.395,0.256,0.174,13.7,86.4,47.4,43.8,6.4,8.5,8.9,100,84.4,104.7,SAS,240,0.526,0.482,0.289,0.277,13.6,86.3,52.6,60,6.4,10.9,8.8,100,104.7,84.4
10/29/2016,201610290SAC,MIN,240,0.616,0.579,0.314,0.443,25.9,72.5,53.7,51.4,6.7,8.5,11.6,100,115.3,118.6,SAC,240,0.552,0.512,0.306,0.294,27.5,74.1,46.3,61.5,6.7,10.4,11.9,100,118.6,115.3
10/30/2016,201610300DET,MIL,240,0.445,0.414,0.195,0.161,19.2,65.2,40.8,64.7,10.7,5.9,11.4,100,89,105.1,DET,240,0.506,0.472,0.227,0.227,34.8,80.8,59.2,59,8.6,5.7,13.4,100,105.1,89
10/30/2016,201610300MIA,SAS,240,0.567,0.512,0.22,0.317,31.8,83.3,55,54.1,4.3,8.3,13.8,100,113.5,106,MIA,240,0.541,0.506,0.25,0.325,16.7,68.2,45,51.4,7.5,9.4,11.6,100,106,113.5
10/30/2016,201610300HOU,DAL,240,0.485,0.436,0.36,0.233,25.5,76.9,47.8,53.1,8.7,6,8.7,100,100.5,101.6,HOU,240,0.515,0.488,0.383,0.259,23.1,74.5,52.2,47.1,5.5,7.3,15.9,100,101.6,100.5
10/30/2016,201610300OKC,LAL,240,0.492,0.443,0.368,0.276,23.9,75,47.7,57.1,14.2,2.9,17.7,100,90.7,106.7,OKC,240,0.551,0.521,0.274,0.179,25,76.1,52.3,64.4,14.2,10.9,15.6,100,106.7,90.7
10/30/2016,201610300LAC,UTA,240,0.476,0.445,0.26,0.178,16.7,72,46.7,62.1,9,3.6,18.6,100,84.4,99.1,LAC,240,0.479,0.446,0.325,0.241,28,83.3,53.3,50,9,7.4,12.4,100,99.1,84.4
10/30/2016,201610300MEM,WAS,265,0.531,0.471,0.291,0.291,18.2,74.4,46,50,8,7,12.6,100,103.2,112.2,MEM,265,0.563,0.528,0.352,0.295,25.6,81.8,54,61.5,9,3.3,12.3,100,112.2,103.2
10/31/2016,201610310TOR,DEN,240,0.529,0.463,0.272,0.432,25.6,76.1,51.7,42.4,2.2,12.5,7.7,100,111.6,114.9,TOR,240,0.53,0.489,0.182,0.284,23.9,74.4,48.3,39,7.7,15.3,6.6,100,114.9,111.6
10/30/2016,201610300PHO,GSW,240,0.543,0.47,0.349,0.398,15.2,76.6,46.2,77.1,6,7.5,13.3,100,105.4,99.4,PHO,240,0.495,0.456,0.256,0.278,23.4,84.8,53.8,51.4,9.9,11.1,9.8,100,99.4,105.4
10/31/2016,201610310BRK,CHI,240,0.609,0.567,0.303,0.202,31,73.8,56.3,57.8,8.9,13.8,16.4,100,116.6,87,BRK,240,0.418,0.37,0.323,0.219,26.2,69,43.7,42.4,11.9,4.8,12.5,100,87,116.6
10/31/2016,201610310ATL,SAC,240,0.57,0.547,0.307,0.253,18.8,65.3,46.9,72.2,10.7,12.2,18.6,100,101.3,113.1,ATL,240,0.532,0.487,0.38,0.595,34.7,81.3,53.1,72.7,11.7,11.5,11.5,100,113.1,101.3
10/31/2016,201610310LAC,PHO,240,0.502,0.446,0.179,0.369,20.4,87.2,50,54.3,10.4,0,17,100,92.7,109.7,LAC,240,0.6,0.538,0.2,0.475,12.8,79.6,50,52.5,7.6,5.8,14.2,100,109.7,92.7
11/1/2016,201611010PHI,ORL,240,0.513,0.484,0.269,0.183,25.5,79.4,48.1,69,7.4,9.8,9.1,100,108.9,106.7,PHI,240,0.574,0.549,0.247,0.198,20.6,74.5,51.9,70,5.3,11.8,14.6,100,106.7,108.9
11/1/2016,201611010IND,LAL,240,0.54,0.483,0.315,0.281,25.6,75,50.6,35,7.8,3.4,16,100,104.9,111.7,IND,240,0.576,0.529,0.322,0.333,25,74.4,49.4,46.3,9.7,13.1,13.1,100,111.7,104.9
11/1/2016,201611010DET,NYK,240,0.481,0.448,0.256,0.174,17.4,77.8,47.3,51.4,6.3,11.8,10.6,100,93.9,107.7,DET,240,0.519,0.506,0.146,0.236,22.2,82.6,52.7,46.3,7.4,7.8,9.2,100,107.7,93.9
11/1/2016,201611010MIA,SAC,265,0.476,0.41,0.258,0.303,18.8,88,54.1,35.3,3.8,7,12.9,100,91.4,102.8,MIA,265,0.547,0.506,0.337,0.337,12,81.3,45.9,64.9,9.5,13.6,13.2,100,102.8,91.4
11/1/2016,201611010CLE,HOU,240,0.594,0.572,0.489,0.278,24.4,63.6,41,69.8,5.4,3.9,6.5,100,129.3,138,CLE,240,0.662,0.614,0.386,0.373,36.4,75.6,59,51.2,4.3,4.3,10.2,100,138,129.3
11/1/2016,201611010SAS,UTA,240,0.632,0.599,0.408,0.237,6.3,90.2,53.4,57.9,5.6,14.3,10.6,100,118.1,101.4,SAS,240,0.534,0.474,0.263,0.276,9.8,93.8,46.6,57.6,6.7,11.1,9.6,100,101.4,118.1
11/1/2016,201611010POR,GSW,240,0.641,0.618,0.292,0.258,21.2,86.4,58.4,72,13.3,8.5,13.9,100,120.6,98.8,POR,240,0.546,0.512,0.453,0.244,13.6,78.8,41.6,62.2,11.4,6.3,15.9,100,98.8,120.6
11/1/2016,201611010MIN,MEM,240,0.456,0.387,0.32,0.387,16.7,70.6,39,37,17.4,6.9,18.6,100,82,118.8,MIN,240,0.658,0.628,0.256,0.295,29.4,83.3,61,67.4,10.2,9.8,19.2,100,118.8,82
11/1/2016,201611010NOP,MIL,240,0.584,0.538,0.352,0.231,25,80.9,53.8,68.2,8.8,8.9,13,100,114.8,110.9,NOP,240,0.565,0.494,0.317,0.5,19.1,75,46.2,63.9,12.8,8.5,11.5,100,110.9,114.8
11/2/2016,201611020BOS,CHI,240,0.528,0.475,0.247,0.383,34.1,77.3,55.7,60,7.4,12.7,16.7,100,105.1,112.5,BOS,240,0.566,0.552,0.368,0.195,22.7,65.9,44.3,68.3,10.5,6.6,11.3,100,112.5,105.1
11/2/2016,201611020BRK,DET,240,0.519,0.472,0.284,0.239,20,84.8,45.8,56.8,11.3,12.2,11.8,100,103.8,112,BRK,240,0.653,0.625,0.355,0.224,15.2,80,54.2,65.9,10.3,4.8,18.5,100,112,103.8
11/2/2016,201611020CHO,PHI,240,0.502,0.465,0.442,0.174,18.6,76.3,45.7,67.6,8.3,4.4,15.5,100,96.4,113,CHO,240,0.603,0.576,0.43,0.329,23.7,81.4,54.3,64.1,8.3,6.3,14.2,100,113,96.4
11/2/2016,201611020WAS,TOR,240,0.642,0.623,0.325,0.325,11.8,81.8,46.3,48.8,16.7,3.2,12.9,100,118,107.6,WAS,240,0.624,0.604,0.139,0.333,18.2,88.2,53.7,50,8.4,9.6,19.5,100,107.6,118
11/2/2016,201611020ATL,LAL,240,0.622,0.583,0.244,0.222,28.9,75.6,53.2,50,10.8,17,13.2,100,121.1,114.2,ATL,240,0.593,0.547,0.376,0.341,24.4,71.1,46.8,73.2,9.8,1.5,15.5,100,114.2,121.1
11/2/2016,201611020NYK,HOU,240,0.585,0.556,0.449,0.303,41.3,83.3,61.4,59.5,12,12.3,15.8,100,117.7,98.8,NYK,240,0.516,0.482,0.235,0.294,16.7,58.7,38.6,48.6,10,12.2,14.3,100,98.8,117.7
11/2/2016,201611020UTA,DAL,240,0.498,0.474,0.338,0.13,15,81.1,46.8,54.5,4.5,7.7,12.8,100,91.6,109.7,UTA,240,0.548,0.532,0.325,0.338,18.9,85,53.2,51.4,6.8,5.9,11.9,100,109.7,91.6
11/2/2016,201611020LAC,OKC,240,0.458,0.435,0.238,0.238,23.3,84,55.9,41.2,7.9,6.2,18.5,100,83.9,81.9,LAC,240,0.437,0.431,0.253,0.207,16,76.7,44.1,64.7,12.8,7.8,15.2,100,81.9,83.9
11/3/2016,201611030MIL,IND,240,0.576,0.531,0.284,0.333,25.6,64.7,43.8,76.3,14,7.3,18.4,100,106.8,124.8,MIL,240,0.675,0.646,0.329,0.293,35.3,74.4,56.2,68.1,10,10.3,18.5,100,124.8,106.8
11/2/2016,201611020PHO,POR,265,0.522,0.475,0.327,0.208,18.2,75.4,47.3,59.5,7.2,9.2,11.3,100,102.9,105.6,PHO,265,0.508,0.451,0.155,0.291,24.6,81.8,52.7,34.1,9,7.4,9.4,100,105.6,102.9
11/2/2016,201611020MEM,NOP,265,0.471,0.438,0.42,0.198,11.4,74.5,45.3,56.7,7.8,13.4,19.3,100,81.1,87,MEM,265,0.433,0.394,0.287,0.213,25.5,88.6,54.7,60.6,11.7,10.6,14.2,100,87,81.1
11/3/2016,201611030ORL,SAC,240,0.537,0.519,0.225,0.213,26.2,68.3,47,44.7,8.9,1.9,13.8,100,104.1,112.9,ORL,240,0.542,0.512,0.357,0.274,31.7,73.8,53,63.2,5.5,6.5,12.9,100,112.9,104.1
11/3/2016,201611030GSW,OKC,240,0.483,0.46,0.31,0.322,29.5,65.1,47.1,57.1,8.3,10.2,13.9,100,99.1,126,GSW,240,0.624,0.596,0.337,0.225,34.9,70.5,52.9,58.7,9.3,23.3,13.3,100,126,99.1
11/3/2016,201611030CLE,BOS,240,0.577,0.536,0.333,0.229,22.2,80.6,48.1,54.3,4,12,7,100,122.8,128.8,CLE,240,0.638,0.571,0.405,0.44,19.4,77.8,51.9,58.5,6,9.4,7.4,100,128.8,122.8
11/3/2016,201611030MIN,DEN,240,0.554,0.519,0.272,0.309,19.4,72.5,50.6,61.5,10,3,17.9,100,101.6,98.7,MIN,240,0.5,0.449,0.25,0.284,27.5,80.6,49.4,57.1,8,6.8,13.9,100,98.7,101.6
11/4/2016,201611040TOR,MIA,240,0.46,0.438,0.318,0.17,24.5,70.5,46.2,55.9,10.9,8.5,12.1,100,94.5,104.2,TOR,240,0.522,0.476,0.298,0.214,29.5,75.5,53.8,37.8,7.6,8.3,14,100,104.2,94.5
11/4/2016,201611040BRK,CHO,240,0.513,0.477,0.349,0.279,15.2,85.7,51.6,66.7,6.8,5.9,14.2,100,96.2,92.3,BRK,240,0.494,0.454,0.414,0.241,14.3,84.8,48.4,57.1,11.7,7.1,13.5,100,92.3,96.2
11/4/2016,201611040WAS,ATL,240,0.465,0.416,0.301,0.434,22.2,77.1,50.5,68.8,11.7,5,15.4,100,90.1,93,WAS,240,0.498,0.419,0.25,0.438,22.9,77.8,49.5,41.9,6.9,5.2,16.6,100,93,90.1
11/4/2016,201611040CHI,NYK,240,0.595,0.567,0.236,0.236,28.9,65.9,48.8,69.6,7.8,3.3,4.8,100,130.9,116.4,CHI,240,0.542,0.488,0.274,0.321,34.1,71.1,51.2,40.5,4.5,5.9,11.1,100,116.4,130.9
11/4/2016,201611040UTA,SAS,240,0.539,0.482,0.241,0.265,21.4,81.6,53.8,45.9,9.8,14.8,10.6,100,108.7,93.5,UTA,240,0.475,0.444,0.325,0.3,18.4,78.6,46.2,50,7.6,6.3,11.7,100,93.5,108.7
11/4/2016,201611040LAL,GSW,240,0.512,0.483,0.372,0.233,20.5,66,44,66.7,12.7,4.6,17.4,100,94.7,114.2,LAL,240,0.561,0.516,0.316,0.221,34,79.5,56,57.8,8.8,9.3,13.3,100,114.2,94.7
11/4/2016,201611040NOP,PHO,265,0.532,0.473,0.258,0.301,24.5,88.7,57.8,45,6.6,3.1,12.5,100,105.5,104.6,NOP,265,0.522,0.511,0.319,0.298,11.3,75.5,42.2,65.1,6.6,18.8,7,100,104.6,105.5
11/4/2016,201611040MEM,LAC,240,0.497,0.424,0.318,0.388,23.9,73.5,49.5,59.4,17.8,10.3,10,100,103.5,92,MEM,240,0.47,0.423,0.31,0.262,26.5,76.1,50.5,83.9,4.2,15.5,16.1,100,92,103.5
11/4/2016,201611040DAL,POR,240,0.574,0.525,0.388,0.325,15.9,83.3,48.8,58.3,9.4,5.5,13.3,100,109.8,99.4,DAL,240,0.517,0.47,0.337,0.241,16.7,84.1,51.2,52.9,5.2,6.1,11.6,100,99.4,109.8
11/5/2016,201611050PHI,CLE,240,0.516,0.484,0.418,0.198,21.6,88.4,52.1,62.2,9.8,10.2,13.9,100,99.7,98.7,PHI,240,0.547,0.54,0.437,0.138,11.6,78.4,47.9,52.5,8.8,17,15.6,100,98.7,99.7
11/5/2016,201611050IND,CHI,240,0.522,0.468,0.228,0.316,31.7,77.1,52.6,50,8.8,8.3,15.1,100,103.4,122.1,IND,240,0.608,0.605,0.302,0.14,22.9,68.3,47.4,58.7,8.8,14.8,10.8,100,122.1,103.4
11/5/2016,201611050MIL,SAC,240,0.493,0.452,0.333,0.226,26.5,57.5,40.4,81.8,8.9,6.1,13.2,100,101.4,130.4,MIL,240,0.629,0.585,0.402,0.305,42.5,73.5,59.6,68.3,13.4,17.9,13.9,100,130.4,101.4
11/5/2016,201611050ORL,WAS,240,0.46,0.43,0.198,0.198,29.8,77.8,53.3,32.4,4.7,10,9.7,100,100.1,102.4,ORL,240,0.49,0.455,0.359,0.346,22.2,70.2,46.7,67.7,4.7,8.7,8.2,100,102.4,100.1
11/5/2016,201611050DET,DEN,240,0.418,0.367,0.266,0.213,29.6,78,50.5,48.4,8.3,3.1,13.5,100,88.9,106.5,DET,240,0.55,0.518,0.238,0.262,22,70.4,49.5,55,9.3,13,12.2,100,106.5,88.9
11/5/2016,201611050ATL,HOU,240,0.535,0.506,0.424,0.153,27.9,70.5,49.4,59.5,8.9,10.8,22.3,100,95.7,110.4,ATL,240,0.586,0.576,0.235,0.282,29.5,72.1,50.6,64.4,16.8,12.2,16.6,100,110.4,95.7
11/5/2016,201611050OKC,MIN,240,0.475,0.417,0.226,0.345,36.2,68.6,50,36.4,7.5,11.4,14.9,100,98.6,120,OKC,240,0.58,0.564,0.186,0.279,31.4,63.8,50,53.3,9.6,13.8,11.1,100,120,98.6
11/5/2016,201611050SAS,LAC,240,0.597,0.566,0.253,0.154,17.5,82.9,50.6,51.1,8.5,12.2,7.6,100,123.9,98.2,SAS,240,0.541,0.473,0.338,0.338,17.1,82.5,49.4,63.3,5.3,7.4,15,100,98.2,123.9
11/6/2016,201611060TOR,SAC,240,0.524,0.468,0.205,0.397,30.2,72.3,52.2,61.8,4.7,9.3,8.9,100,111.9,106.1,TOR,240,0.466,0.399,0.357,0.369,27.7,69.8,47.8,73.3,7,8.1,5.8,100,106.1,111.9
11/6/2016,201611060BOS,DEN,240,0.63,0.589,0.274,0.369,24.3,77.6,54.7,47.7,7,9.2,14.8,100,122.6,106.7,BOS,240,0.539,0.5,0.278,0.233,22.4,75.7,45.3,75.6,3,6.6,10,100,106.7,122.6
11/6/2016,201611060NYK,UTA,240,0.631,0.56,0.333,0.467,19.4,73,46.6,55.3,6.6,6.3,10,100,125.2,119.8,NYK,240,0.597,0.554,0.241,0.229,27,80.6,53.4,42.9,8.8,10,11.6,100,119.8,125.2
11/6/2016,201611060LAL,PHO,240,0.523,0.473,0.22,0.308,22.4,65.9,43,50,7.5,3,14.1,100,101.9,112.2,LAL,240,0.565,0.511,0.256,0.389,34.1,77.6,57,53.7,7.5,7,15.3,100,112.2,101.9
11/6/2016,201611060MEM,POR,240,0.603,0.549,0.465,0.38,13.5,72.7,45.7,59.4,7.6,9.1,15.3,100,109.1,102.5,MEM,240,0.494,0.42,0.321,0.395,27.3,86.5,54.3,48.4,9.8,13.2,12,100,102.5,109.1
11/6/2016,201611060DAL,MIL,265,0.43,0.402,0.354,0.146,20,80.8,52.6,46.7,11,4,23.6,100,75.3,86.4,DAL,265,0.461,0.426,0.432,0.136,19.2,80,47.4,42.4,12.1,3.8,13.9,100,86.4,75.3
11/7/2016,201611070PHI,UTA,240,0.581,0.571,0.224,0.235,23.3,79.5,51.7,46.5,10.7,19.6,9.6,100,117,90.2,PHI,240,0.485,0.448,0.273,0.286,20.5,76.7,48.3,51.6,5.4,3,17.2,100,90.2,117
11/7/2016,201611070WAS,HOU,240,0.656,0.627,0.468,0.228,17.1,66,45.1,68.3,6.2,10.4,17.2,100,118.6,110.3,WAS,240,0.516,0.468,0.287,0.213,34,82.9,54.9,51.3,12.5,11.9,11.2,100,110.3,118.6
11/7/2016,201611070CHO,IND,240,0.497,0.473,0.351,0.16,23.1,93,54.7,57.5,7.6,7.7,15.2,100,95.6,116.6,CHO,240,0.622,0.56,0.381,0.381,7,76.9,45.3,73.2,11.5,6.6,10.1,100,116.6,95.6
11/7/2016,201611070CHI,ORL,240,0.456,0.441,0.353,0.071,12.8,68.8,41.1,84.8,6.4,8.6,13.8,100,85.1,119.2,CHI,240,0.546,0.489,0.213,0.348,31.3,87.2,58.9,61.9,7.4,7.3,7.2,100,119.2,85.1
11/7/2016,201611070OKC,MIA,240,0.454,0.393,0.202,0.262,24.5,74.4,46.6,38.7,8.6,12.3,11.4,100,91.6,104.6,OKC,240,0.524,0.488,0.329,0.2,25.6,75.5,53.4,64.9,8.6,7.5,14.7,100,104.6,91.6
11/7/2016,201611070GSW,NOP,240,0.577,0.531,0.263,0.338,28.2,76.2,53.1,66.7,8.2,1.8,17.1,100,108.3,118.5,GSW,240,0.609,0.589,0.389,0.133,23.8,71.8,46.9,77.8,14.3,6.8,13.6,100,118.5,108.3
11/7/2016,201611070LAC,DET,240,0.439,0.39,0.146,0.317,20,93.3,45.9,46.7,5.4,3.9,10.5,100,88.9,123.5,LAC,240,0.665,0.625,0.329,0.289,6.7,80,54.1,68.3,8.7,10,10.5,100,123.5,88.9
11/8/2016,201611080BRK,MIN,240,0.527,0.489,0.304,0.304,28.3,83.9,48.8,51.3,10.8,7,13.3,100,108,116.8,BRK,240,0.68,0.632,0.434,0.342,16.1,71.7,51.2,47.6,4.9,7.8,18.6,100,116.8,108
11/8/2016,201611080CLE,ATL,240,0.601,0.574,0.358,0.296,29.7,75,56.2,53.7,1,7,17.2,100,112.7,108.6,CLE,240,0.482,0.429,0.424,0.253,25,70.3,43.8,56.8,12.3,1.9,5.2,100,108.6,112.7
11/8/2016,201611080POR,PHO,240,0.602,0.541,0.244,0.384,34.9,78.8,53.9,41.9,9.8,4,13.7,100,119.1,122.1,POR,240,0.664,0.642,0.383,0.346,21.2,65.1,46.1,48.9,4.9,6.2,17.6,100,122.1,119.1
11/8/2016,201611080SAC,NOP,240,0.511,0.482,0.25,0.214,17.1,86.8,50.6,60.5,5.4,16.1,9.8,100,101.1,109.7,SAC,240,0.568,0.531,0.309,0.247,13.2,82.9,49.4,61.5,7.5,7.9,10,100,109.7,101.1
11/8/2016,201611080LAL,DAL,240,0.615,0.585,0.28,0.183,21.6,78.4,50,55.8,12.2,7.7,11,100,120.9,107.6,LAL,240,0.576,0.551,0.333,0.179,21.6,78.4,50,52.6,6.7,1.7,16,100,107.6,120.9
11/8/2016,201611080MEM,DEN,240,0.63,0.571,0.343,0.486,20,80.5,54.9,68.6,6.1,6.5,20.6,100,108.7,109.7,MEM,240,0.572,0.552,0.279,0.221,19.5,80,45.1,65.9,14.2,10.9,12.9,100,109.7,108.7
11/9/2016,201611090IND,PHI,265,0.556,0.558,0.379,0.2,21.7,82.5,50,50,10.3,8.5,14.1,100,107.2,113.7,IND,265,0.617,0.594,0.211,0.222,17.5,78.3,50,51,8.4,10.2,13.9,100,113.7,107.2
