DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,PTS,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,PTS
10/31/2008,200810310LAC,DEN,265,0.551,0.465,0.153,0.471,31.9,71.4,54.5,50,5.7,12.3,14.9,100,108,98.5,113,LAC,265,0.46,0.397,0.165,0.351,28.6,68.1,45.5,45.9,10.5,8.3,11.1,100,98.5,108,103
10/31/2008,200810310MEM,ORL,240,0.522,0.493,0.42,0.377,15,82.6,51.2,55.2,7.8,7.9,17.4,100,93.6,95.9,84,MEM,240,0.482,0.408,0.171,0.395,17.4,85,48.8,36.7,6.7,17.5,10.1,100,95.9,93.6,86
11/1/2008,200811010MIL,TOR,240,0.611,0.54,0.254,0.413,9.1,78,47.3,73.3,6.7,8.8,19.5,100,101,96.5,91,MIL,240,0.487,0.463,0.16,0.235,22,90.9,52.7,66.7,7.8,8.5,13.5,100,96.5,101,87
11/1/2008,200811010NJN,GSW,240,0.531,0.467,0.25,0.684,32.6,62.8,47.7,56.3,8.4,7.9,13.9,100,110.8,102.3,105,NJN,240,0.509,0.458,0.241,0.337,37.2,67.4,52.3,62.9,7.4,12.3,15.1,100,102.3,110.8,97
11/1/2008,200811010IND,BOS,240,0.423,0.372,0.256,0.449,32.1,74.5,52,55.6,8.5,8.5,20.4,100,83.5,100.4,79,IND,240,0.511,0.444,0.272,0.333,25.5,67.9,48,60.6,9.5,13.8,11.4,100,100.4,83.5,95
11/1/2008,200811010DET,WAS,240,0.606,0.544,0.165,0.316,13.2,54.3,32.9,53.7,7.7,3.1,8.2,100,119.5,128.3,109,DET,240,0.628,0.57,0.177,0.405,45.7,86.8,67.1,57.1,5.5,10.6,15.4,100,128.3,119.5,117
11/1/2008,200811010CHA,MIA,240,0.519,0.479,0.292,0.375,27.5,57.1,39.7,53.1,7.1,10.2,11.6,100,102.9,118.2,87,CHA,240,0.602,0.572,0.145,0.464,42.9,72.5,60.3,67.6,4.7,9.8,19.4,100,118.2,102.9,100
11/1/2008,200811010ORL,SAC,240,0.609,0.561,0.203,0.324,19.4,59.5,41.2,53.8,5.6,8.6,12.4,100,116.3,136.6,103,ORL,240,0.646,0.6,0.275,0.388,40.5,80.6,58.8,56.8,6.8,8.5,11.4,100,136.6,116.3,121
11/1/2008,200811010ATL,PHI,240,0.483,0.447,0.188,0.165,35.7,70.2,53.9,60,6.8,3,16.5,100,99.3,107.2,88,ATL,240,0.496,0.473,0.275,0.121,29.8,64.3,46.1,53.8,12.4,7.2,8.6,100,107.2,99.3,95
11/1/2008,200811010CHI,MEM,240,0.497,0.447,0.08,0.347,23.3,64.7,45.7,40.6,6.7,6.2,15.6,100,96.1,107.2,86,CHI,240,0.494,0.429,0.226,0.357,35.3,76.7,54.3,59.4,7.8,15.9,11,100,107.2,96.1,96
11/1/2008,200811010HOU,OKC,240,0.426,0.4,0.047,0.141,11.4,77.3,44.3,52.9,9.4,14.3,13.4,100,80.6,93.2,77,HOU,240,0.491,0.403,0.273,0.403,22.7,88.6,55.7,64.3,8.4,2.5,15,100,93.2,80.6,89
11/1/2008,200811010DEN,LAL,240,0.491,0.414,0.195,0.494,30,92.7,58.2,54.5,7.9,9.6,12.4,100,102.1,95.2,104,DEN,240,0.556,0.514,0.297,0.405,7.3,70,41.8,88.2,8.8,7.1,17.9,100,95.2,102.1,97
11/1/2008,200811010UTA,LAC,240,0.483,0.418,0.123,0.274,28.2,68.1,50,41.4,1.2,10.1,18,100,92.3,118,79,UTA,240,0.517,0.5,0.102,0.25,31.9,71.8,50,67.4,10.5,7.8,3.9,100,118,92.3,101
11/1/2008,200811010MIN,DAL,240,0.517,0.476,0.193,0.241,17.9,75.6,47.5,48.6,10.9,6,10.7,100,103.1,92.3,95,MIN,240,0.475,0.399,0.152,0.304,24.4,82.1,52.5,48.4,4.3,6,14.3,100,92.3,103.1,85
11/1/2008,200811010NOH,CLE,240,0.552,0.54,0.293,0.253,20.6,76.3,50,58.3,5.5,6.3,16.9,100,100.8,114,92,NOH,240,0.586,0.52,0.171,0.382,23.7,79.4,50,69.4,9.9,3.8,13.6,100,114,100.8,104
11/1/2008,200811010PHO,POR,240,0.551,0.512,0.272,0.173,22,82.6,43.8,48.6,8.1,5.8,10.3,100,111.3,124.1,96,PHO,240,0.651,0.594,0.246,0.435,17.4,78,56.3,44.7,8.1,5.1,11.8,100,124.1,111.3,107
11/2/2008,200811020NYK,MIL,240,0.499,0.469,0.136,0.37,25,77.6,53.9,58.3,8.6,6.7,12.9,100,100.6,92,94,NYK,240,0.484,0.444,0.444,0.222,22.4,75,46.1,63.3,9.6,1.4,15.2,100,92,100.6,86
11/2/2008,200811020OKC,MIN,240,0.506,0.448,0.156,0.208,22.5,60.4,43.2,60.6,5.7,4.7,14.3,100,97.6,101,85,OKC,240,0.455,0.426,0.034,0.227,39.6,77.5,56.8,40.5,10.3,9.2,11.8,100,101,97.6,88
11/3/2008,200811030PHI,SAC,240,0.542,0.5,0.197,0.237,23.3,65.6,45.2,69.4,8.7,4.8,18.5,100,98.5,135.3,91,PHI,240,0.684,0.658,0.171,0.461,34.4,76.7,54.8,53.3,8.7,6.6,13.3,100,135.3,98.5,125
11/3/2008,200811030ORL,CHI,240,0.495,0.471,0.151,0.209,25,68.6,48.4,34.2,7.3,5.7,15.3,100,96.4,99.5,93,ORL,240,0.513,0.469,0.338,0.388,31.4,75,51.6,48.5,12.4,11,16.9,100,99.5,96.4,96
11/3/2008,200811030CHA,DET,240,0.568,0.548,0.19,0.131,41,76.5,57.5,54.8,5.1,8.3,8.3,100,129.8,106.6,101,CHA,240,0.558,0.466,0.186,0.593,23.5,59,42.5,50,7.7,5.9,14.9,100,106.6,129.8,83
11/3/2008,200811030LAC,UTA,240,0.491,0.416,0.13,0.403,28.2,76.7,53.7,59.4,16.3,1.9,9,100,103.4,84.8,89,LAC,240,0.452,0.444,0.264,0.278,23.3,71.8,46.3,55.2,4.6,9,18.2,100,84.8,103.4,73
11/3/2008,200811030DAL,CLE,240,0.537,0.475,0.177,0.405,40.9,79.1,59.8,54.3,13.1,10.7,9.7,100,118.7,96.1,100,DAL,240,0.491,0.43,0.211,0.366,20.9,59.1,40.2,55.2,5.9,4.6,14.5,100,96.1,118.7,81
11/3/2008,200811030MEM,GSW,240,0.387,0.359,0.208,0.146,32.1,73.8,50.5,45.5,7.7,5.8,10.5,100,87,99.1,79,MEM,240,0.516,0.487,0.115,0.269,26.2,67.9,49.5,61.1,7.7,6.6,14.7,100,99.1,87,90
11/4/2008,200811040NJN,PHO,240,0.73,0.721,0.265,0.338,14.8,75,53.3,72.1,7.5,14.8,19.6,100,122.6,92.5,114,NJN,240,0.455,0.38,0.265,0.313,25,85.2,46.7,57.1,10.8,8,13.7,100,92.5,122.6,86
11/4/2008,200811040HOU,BOS,240,0.579,0.539,0.156,0.351,35,68.1,52.9,52.5,11,7.9,15.3,100,113.8,109.4,103,HOU,240,0.498,0.431,0.276,0.322,31.9,65,47.1,55.9,9.9,1.5,10,100,109.4,113.8,99
11/4/2008,200811040SAS,DAL,240,0.589,0.574,0.21,0.062,25.7,81.8,57,51.2,5.1,1.9,7.8,100,123.8,102.3,98,SAS,240,0.501,0.465,0.278,0.278,18.2,74.3,43,40,6.3,3.1,8,100,102.3,123.8,81
11/5/2008,200811050TOR,DET,240,0.528,0.476,0.141,0.259,23.8,84.6,53.1,53.8,6.9,8.3,5,100,114.5,106.4,100,TOR,240,0.552,0.493,0.2,0.28,15.4,76.2,46.9,52.9,3.4,4.1,11.5,100,106.4,114.5,93
11/5/2008,200811050MIL,WAS,265,0.518,0.449,0.231,0.654,29.8,71.4,49.4,55.9,11.6,6.8,15.9,100,100.1,107.8,104,MIL,265,0.547,0.522,0.187,0.286,28.6,70.2,50.6,82.2,7.7,8.3,14.2,100,107.8,100.1,112
11/5/2008,200811050IND,PHO,240,0.629,0.591,0.208,0.377,22.2,81.4,54.4,69.8,14.3,15.5,15.1,100,115.2,105,113,IND,240,0.543,0.5,0.301,0.325,18.6,77.8,45.6,43.2,8.2,4.9,13.7,100,105,115.2,103
11/5/2008,200811050MIA,PHI,240,0.497,0.41,0.208,0.361,27.5,73.3,51.8,40.7,8.4,6.3,23.1,100,87.5,111.7,83,MIA,240,0.556,0.506,0.241,0.337,26.7,72.5,48.2,53.8,19,14,12.8,100,111.7,87.5,106
11/5/2008,200811050CLE,CHI,240,0.512,0.443,0.266,0.342,18.6,71.1,43.2,67.7,7.5,6,11.7,100,100.3,115.4,93,CLE,240,0.554,0.482,0.183,0.402,28.9,81.4,56.8,45.9,9.7,8.6,11.1,100,115.4,100.3,107
11/5/2008,200811050NYK,CHA,240,0.541,0.518,0.119,0.179,40,74.3,55,39,14.2,3.9,16.6,100,107.4,110.7,98,NYK,240,0.607,0.571,0.338,0.182,25.7,60,45,55.3,11,5.4,20.2,100,110.7,107.4,101
11/5/2008,200811050GSW,DEN,240,0.51,0.455,0.17,0.284,32.6,66.7,51.1,64.1,10.1,8.1,16.8,100,101.9,112,101,GSW,240,0.524,0.478,0.178,0.4,33.3,67.4,48.9,50,8.1,15.1,8.6,100,112,101.9,111
11/5/2008,200811050UTA,POR,240,0.566,0.507,0.26,0.37,36.6,62.5,47.9,59.4,9.5,9.5,15.9,100,113.9,122.3,96,UTA,240,0.615,0.554,0.149,0.297,37.5,63.4,52.1,61.5,8.3,1.9,16.1,100,122.3,113.9,103
11/5/2008,200811050OKC,BOS,240,0.515,0.476,0.205,0.277,26.7,74,51.6,69.4,11,7,11.4,100,105.1,90.9,96,OKC,240,0.449,0.405,0.155,0.226,26,73.3,48.4,48.4,5.5,7.6,14,100,90.9,105.1,83
11/5/2008,200811050SAC,MEM,240,0.558,0.514,0.324,0.451,32.5,67.9,47.1,61.3,13.9,0,15,100,109.8,115.6,95,SAC,240,0.594,0.568,0.135,0.311,32.1,67.5,52.9,61.5,9.2,4.2,16.8,100,115.6,109.8,100
11/5/2008,200811050LAL,LAC,240,0.455,0.433,0.256,0.167,23.5,68.1,44.9,57.1,8.2,9.5,14.2,100,90.1,108.5,88,LAL,240,0.506,0.435,0.259,0.529,31.9,76.5,55.1,42.4,12.3,13.4,10.3,100,108.5,90.1,106
11/5/2008,200811050MIN,SAS,290,0.59,0.546,0.134,0.289,20.5,77.6,50.5,50,2.7,2.3,9.9,100,115.7,112.1,129,MIN,290,0.528,0.481,0.179,0.264,22.4,79.5,49.5,74.5,4.5,9.5,7.8,100,112.1,115.7,125
11/5/2008,200811050NOH,ATL,240,0.513,0.506,0.38,0.165,32.5,80,56.3,55.9,8.5,7.8,14.2,100,105.6,95.9,87,NOH,240,0.509,0.472,0.282,0.211,20,67.5,43.8,80,10.9,10.2,15.3,100,95.9,105.6,79
11/6/2008,200811060ORL,PHI,240,0.437,0.405,0.179,0.137,32.7,77.1,54,50,5.4,7,12.2,100,95.2,106,88,ORL,240,0.524,0.506,0.305,0.317,22.9,67.3,46,56.8,7.6,9,9.7,100,106,95.2,98
11/6/2008,200811060POR,HOU,265,0.562,0.513,0.154,0.295,13.5,66,42.9,56.8,6.7,2.8,8.3,100,110.3,112.5,99,POR,265,0.523,0.494,0.202,0.191,34,86.5,57.1,61,2.2,9.1,11.1,100,112.5,110.3,101
11/7/2008,200811070NJN,DET,240,0.521,0.44,0.333,0.52,25,69.6,46.8,78.6,4.6,5.8,8.9,100,110.3,118.3,96,NJN,240,0.526,0.445,0.159,0.439,30.4,75,53.2,48.6,5.7,6,5.8,100,118.3,110.3,103
11/7/2008,200811070BOS,MIL,240,0.493,0.436,0.192,0.359,26.1,78,50.6,54.8,8.2,3.2,19.6,100,90.7,102.9,89,BOS,240,0.556,0.506,0.215,0.342,22,73.9,49.4,73.7,13.2,17.5,16.5,100,102.9,90.7,101
11/7/2008,200811070CHA,NOH,240,0.528,0.493,0.368,0.25,28.9,72.2,50,65.6,10.7,10.2,16.8,100,105.5,109,89,CHA,240,0.57,0.47,0.269,0.463,27.8,71.1,50,53.6,11.8,4.2,14.8,100,109,105.5,92
11/7/2008,200811070ATL,TOR,240,0.507,0.457,0.111,0.272,17.1,78.1,43.8,85.7,1.1,11.5,11.7,100,99.5,119,92,ATL,240,0.634,0.617,0.247,0.16,21.9,82.9,56.2,77.3,5.4,8.3,13.9,100,119,99.5,110
11/7/2008,200811070CHI,PHO,240,0.508,0.435,0.145,0.42,11.9,73.7,41.3,60.7,5.5,6.6,18,100,91.4,110.2,83,CHI,240,0.571,0.558,0.208,0.312,26.3,88.1,58.8,55,16.5,8.5,12.1,100,110.2,91.4,100
11/7/2008,200811070CLE,IND,240,0.564,0.533,0.278,0.122,45.2,78.1,59.5,65.1,7.4,7,20.2,100,112.5,116.7,107,CLE,240,0.621,0.565,0.26,0.364,21.9,54.8,40.5,55,9.5,15.4,14.4,100,116.7,112.5,111
11/7/2008,200811070WAS,NYK,240,0.58,0.583,0.356,0.211,8.9,78,41.9,78.3,6.9,0,9.2,100,112.9,107,114,WAS,240,0.555,0.545,0.18,0.213,22,91.1,58.1,58.7,3,12.1,11,100,107,112.9,108
11/7/2008,200811070GSW,MEM,240,0.533,0.489,0.191,0.337,37.8,74.5,57.3,48.8,3.1,5.6,11.3,100,112,106.8,109,GSW,240,0.505,0.44,0.143,0.512,25.5,62.2,42.7,50,7.2,13.9,10.4,100,106.8,112,104
11/7/2008,200811070DEN,DAL,240,0.51,0.474,0.365,0.167,35.4,70.2,52.6,61.5,6.1,10.5,14.2,100,107.4,110.4,105,DEN,240,0.511,0.403,0.136,0.455,29.8,64.6,47.4,55.9,10.2,8.2,9.4,100,110.4,107.4,108
11/7/2008,200811070UTA,OKC,240,0.515,0.463,0.099,0.37,22.7,70.3,44.4,42.9,10.5,8.5,12.9,100,102.2,109.6,97,UTA,240,0.592,0.542,0.181,0.5,29.7,77.3,55.6,86.1,7.4,8.2,17.8,100,109.6,102.2,104
11/7/2008,200811070SAS,MIA,240,0.571,0.513,0.208,0.286,17.9,76,50.6,63.9,12.5,8,8.4,100,112.2,94,99,SAS,240,0.457,0.441,0.412,0.153,24,82.1,49.4,68.8,2.3,6.6,13.4,100,94,112.2,83
11/7/2008,200811070LAC,HOU,240,0.521,0.468,0.203,0.266,29.3,75.6,53.5,52.9,4.6,8.3,12.8,100,106,95.6,92,LAC,240,0.465,0.452,0.133,0.169,24.4,70.7,46.5,47.2,9.2,9.5,11,100,95.6,106,83
11/7/2008,200811070SAC,MIN,240,0.553,0.476,0.274,0.393,31.8,70.6,48.7,66.7,6.7,1.5,7.5,100,121,134.4,109,SAC,240,0.643,0.589,0.214,0.274,29.4,68.2,51.3,41.3,3.3,8.2,9.6,100,134.4,121,121
11/8/2008,200811080IND,NJN,240,0.463,0.427,0.24,0.347,21.7,64.3,42,34.5,3.5,6.1,13.1,100,92.5,113.3,80,IND,240,0.534,0.506,0.402,0.268,35.7,78.3,58,63.9,8.1,8.8,11.6,100,113.3,92.5,98
11/8/2008,200811080MIL,PHO,240,0.613,0.492,0.328,0.885,20,75,50.6,77.8,7.6,1.3,15.9,100,113,104.3,104,MIL,240,0.502,0.459,0.093,0.256,25,80,49.4,59.5,3.3,9.8,10.3,100,104.3,113,96
11/8/2008,200811080ORL,WAS,240,0.466,0.43,0.203,0.228,18.9,70,45.5,41.9,7.8,0,13.9,100,90,117.8,81,ORL,240,0.581,0.551,0.308,0.385,30,81.1,54.5,53.8,7.8,11.1,11.6,100,117.8,90,106
11/8/2008,200811080CHI,CLE,240,0.562,0.5,0.195,0.341,36.4,58.5,48.6,47.4,6.9,6.9,10.4,100,122.2,111.8,106,CHI,240,0.51,0.453,0.153,0.271,41.5,63.6,51.4,47.2,5.8,13.6,12.8,100,111.8,122.2,97
11/8/2008,200811080POR,MIN,240,0.492,0.446,0.143,0.286,32.6,60,45.8,68.6,4.8,5.8,10.4,100,111.5,116.3,93,POR,240,0.563,0.514,0.288,0.411,40,67.4,54.2,61.8,6,9.7,11.3,100,116.3,111.5,97
11/8/2008,200811080NOH,MIA,240,0.533,0.486,0.292,0.361,19.5,70.7,45.1,64.5,8.3,6.1,10.7,100,105.8,118.8,89,NOH,240,0.563,0.513,0.355,0.382,29.3,80.5,54.9,67.6,8.3,5.9,10.1,100,118.8,105.8,100
11/9/2008,200811090DET,BOS,240,0.523,0.473,0.108,0.311,29.7,73.9,54.2,57.6,9,8.2,19.2,100,98.5,85.1,88,DET,240,0.435,0.38,0.187,0.373,26.1,70.3,45.8,53.8,10.1,12.1,15.5,100,85.1,98.5,76
11/9/2008,200811090CHA,TOR,240,0.558,0.521,0.239,0.282,21.9,77.1,55,71.4,6,11.1,12.1,100,106.8,94.8,89,CHA,240,0.442,0.401,0.222,0.235,22.9,78.1,45,66.7,4.8,5.6,9.2,100,94.8,106.8,79
11/9/2008,200811090NYK,UTA,240,0.569,0.538,0.177,0.228,22.5,73.3,49.4,72.5,12.2,6.6,18.7,100,100.3,108.4,99,NYK,240,0.547,0.488,0.282,0.341,26.7,77.5,50.6,52.8,13.2,3.1,15.5,100,108.4,100.3,107
11/9/2008,200811090OKC,ATL,240,0.481,0.417,0.218,0.423,26.1,69.6,47.8,44.8,10.8,11.4,12.3,100,96.1,91.8,89,OKC,240,0.444,0.402,0.092,0.23,30.4,73.9,52.2,47.1,5.4,3.3,15.1,100,91.8,96.1,85
11/9/2008,200811090DEN,MEM,240,0.513,0.415,0.225,0.535,11.1,76.1,44,66.7,11.5,14.5,20.1,100,85.9,95.5,90,DEN,240,0.511,0.449,0.205,0.577,23.9,88.9,56,69.7,8.6,9.1,18.4,100,95.5,85.9,100
11/9/2008,200811090LAL,HOU,240,0.454,0.421,0.244,0.232,30.8,58.8,41.9,54.8,11,4.8,17.4,100,90.3,122.2,82,LAL,240,0.623,0.589,0.215,0.291,41.2,69.2,58.1,61.9,14.3,16.1,16.8,100,122.2,90.3,111
11/9/2008,200811090SAC,GSW,240,0.46,0.426,0.147,0.274,28.8,69.8,47.4,48.7,11.6,10.7,13.1,100,95.1,111.6,98,SAC,240,0.563,0.506,0.148,0.364,30.2,71.2,52.6,45.2,6.8,8.6,13.6,100,111.6,95.1,115
11/9/2008,200811090LAC,DAL,240,0.474,0.431,0.207,0.264,23.9,84.6,51.8,58.3,11.4,3.4,11,100,95,106.3,92,LAC,240,0.584,0.545,0.256,0.295,15.4,76.1,48.2,60.5,5.2,8.7,17,100,106.3,95,103
11/10/2008,200811100BOS,TOR,240,0.512,0.481,0.247,0.234,19,86.1,50,75.8,3.3,3.8,15.9,100,96.7,104.5,87,BOS,240,0.554,0.479,0.274,0.37,13.9,81,50,53.1,5.6,3.4,11.5,100,104.5,96.7,94
11/10/2008,200811100IND,OKC,240,0.474,0.414,0.118,0.28,36.5,80,55.4,52.8,5.1,7,14,100,100.9,109,99,IND,240,0.547,0.506,0.165,0.341,20,63.5,44.6,51.2,10.2,12.2,10.1,100,109,100.9,107
11/10/2008,200811100ORL,POR,240,0.563,0.494,0.213,0.4,12.8,74.4,43.6,51.4,9.9,2.1,5,100,117,109.3,106,ORL,240,0.564,0.5,0.338,0.535,25.6,87.2,56.4,46.9,3.3,1.6,13.8,100,109.3,117,99
11/10/2008,200811100MIA,NJN,240,0.589,0.556,0.352,0.282,33.3,75.7,55.7,57.6,7.1,13.3,18.4,100,111.2,117.1,94,MIA,240,0.589,0.521,0.357,0.457,24.3,66.7,44.3,48.4,8.3,6.5,13.4,100,117.1,111.2,99
11/10/2008,200811100PHO,MEM,240,0.526,0.465,0.174,0.291,26.2,80,50.6,26.3,11.3,7.3,12.6,100,104.9,110.1,102,PHO,240,0.606,0.539,0.276,0.368,20,73.8,49.4,43.2,3.1,7,17.7,100,110.1,104.9,107
11/11/2008,200811110PHI,UTA,240,0.49,0.46,0.195,0.207,31.3,78,52.8,81.6,11,10.4,12.9,100,102,87.7,93,PHI,240,0.462,0.395,0.118,0.316,22,68.8,47.2,58.6,4.4,17.1,15.6,100,87.7,102,80
11/11/2008,200811110CHA,DEN,240,0.516,0.466,0.205,0.384,21.1,81.8,49.3,59.4,11.2,12,14.1,100,98.4,89.5,88,CHA,240,0.473,0.448,0.351,0.221,18.2,78.9,50.7,61.3,6.7,15.5,15.1,100,89.5,98.4,80
11/11/2008,200811110CHI,ATL,240,0.572,0.512,0.205,0.434,28.3,62,45.8,59,5.3,10.5,9.2,100,120.9,115.5,113,CHI,240,0.514,0.479,0.191,0.266,38,71.7,54.2,47.6,7.5,9.1,8.7,100,115.5,120.9,108
11/11/2008,200811110CLE,MIL,240,0.502,0.424,0.203,0.392,37.8,77.8,55.6,53.3,3.5,3.8,14.7,100,107.8,114.7,93,CLE,240,0.575,0.507,0.278,0.444,22.2,62.2,44.4,57.1,8.1,9.5,9.5,100,114.7,107.8,99
11/11/2008,200811110GSW,MIN,265,0.473,0.45,0.227,0.127,34.5,71.1,49,59.6,7.8,9.8,8.7,100,107.8,110.7,110,GSW,265,0.587,0.525,0.238,0.463,28.9,65.5,51,42.1,4.9,9.4,16.5,100,110.7,107.8,113
