GAME_ID,AWAY,HOME,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,POINT_DIFF
201810160BOS,PHI,BOS,0.015792682926829116,0.017048780487804893,-0.013902439024390478,0.02329268292682926,3.8292682926829364,0.2048780487804578,2.63780487804879,7.734146341463415,0.6621951219512212,0.8353658536585344,1.7170731707317124,1.884146341463392,1.121951219512198,-18.0
201810160GSW,OKC,GSW,-0.05667073170731707,-0.05519512195121967,0.0068780487804877555,0.03802439024390247,6.769512195121962,0.998780487804865,1.1012195121951152,-14.719512195121915,1.312195121951218,-2.908536585365855,-1.7682926829268322,-2.837804878048786,-0.41951219512195337,-8.0
201810170TOR,CLE,TOR,0.008060975609755938,0.007646341463414585,0.0015853658536584825,0.022792682926829344,-3.0378048780487674,-0.5341463414634404,-1.7817073170731774,-1.0475609756097484,-0.5756097560975606,-3.267073170731705,0.6121951219512223,-1.0243902439024453,5.985365853658564,-12.0
201810170IND,MEM,IND,-0.01806097560975617,-0.02552439024390274,0.03331707317073179,0.03375609756097567,-0.3963414634146325,0.40487804878047484,-0.859756097560954,4.353658536585364,-1.2365853658536583,1.5975609756097517,1.673170731707323,-4.95853658536582,3.0390243902438527,-28.0
201810170DET,BRK,DET,0.009817073170731772,0.0033170731707314882,0.0786707317073172,0.03196341463414651,-1.58536585365853,-1.2378048780487347,-1.1621951219512283,3.6207317073170913,-1.7243902439024357,0.24756097560975832,1.1195121951219456,-0.2426829268293318,3.3560975609755985,-3.0
201810170ORL,MIA,ORL,0.006695121951219685,0.008182926829268355,0.018731707317073354,-0.010060975609756079,1.2060975609756,3.2487804878049076,2.608536585365833,-1.640243902439046,0.10000000000000053,1.1573170731707307,-0.09756097560975974,1.8097560975609497,-3.7207317073170145,-3.0
201810170CHO,MIL,CHO,0.021158536585365706,0.02310975609756105,-0.01693902439024375,-0.0299268292682926,-1.8426829268292693,-4.574390243902428,-2.559756097560978,3.036585365853675,2.2048780487804835,1.6658536585365873,1.24756097560976,0.7195121951219505,1.2500000000000142,1.0
201810170NYK,ATL,NYK,0.004048780487804993,0.0017439024390246693,0.09731707317073163,0.017731707317073214,-3.181707317073176,-0.7329268292683082,-1.8682926829268496,4.9560975609756,0.9999999999999973,-1.6146341463414622,0.8280487804878067,-1.9780487804878106,-0.16585365853661926,-19.0
201810170HOU,NOP,HOU,-0.015817073170731444,-0.008902439024390363,-0.1814634146341464,-0.06268292682926832,-1.3292682926829258,-3.331707317073196,-1.5621951219512198,7.11097560975611,-0.8975609756097578,1.2341463414634148,0.7621951219512244,-5.209756097560955,2.1914634146341285,19.0
201810170SAS,MIN,SAS,0.02356097560975612,0.016560975609756334,-0.022085365853658723,0.03580487804878049,0.6000000000000121,-2.2426829268292465,-0.9414634146341427,-3.264634146341429,0.6780487804878046,-2.1573170731707334,-0.9658536585365827,5.753658536585277,6.495121951219545,-4.0
