GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BL%,A_TOV%,A_ORtg,A_DRtg,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BL%,H_TOV%,H_ORtg,H_DRtg
201201190MIA,LAL,0.5230625000000001,0.4813125,0.19606250000000003,0.2933125,27.65,75.15625,52.599999999999994,61.43125000000001,6.6375,8.024999999999999,14.318750000000001,102.78749999999998,99.45625000000001,MIA,0.5676153846153847,0.5295384615384616,0.1823846153846154,0.3452307692307692,25.315384615384616,74.95384615384616,51.24615384615385,55.12307692307692,9.96923076923077,8.107692307692307,14.5,109.23076923076923,101.03076923076922
201201190HOU,NOH,0.4983999999999999,0.45686666666666675,0.15993333333333332,0.26499999999999996,28.700000000000003,76.13333333333334,52.313333333333325,55.77333333333333,8.013333333333334,9.066666666666668,14.526666666666667,98.76666666666667,104.24666666666668,HOU,0.5215333333333334,0.4866,0.24506666666666668,0.20173333333333335,29.953333333333333,73.99333333333334,51.46,54.8,7.620000000000001,6.806666666666667,13.206666666666667,105.64666666666668,105.63999999999997
201201190UTA,DAL,0.522,0.4795,0.2721875,0.3029375,22.5,76.41250000000001,49.53750000000001,61.10000000000001,10.7875,7.387499999999999,14.225000000000001,101.39999999999999,97.19999999999999,UTA,0.517,0.4728461538461538,0.1620769230769231,0.32538461538461544,25.853846153846156,75.36153846153846,50.17692307692308,57.284615384615385,9.084615384615384,10.438461538461537,12.338461538461537,103.13076923076923,102.03846153846153
201201200BOS,PHO,0.5242142857142857,0.4877142857142857,0.23700000000000002,0.2305,22.878571428571426,71.46428571428572,47.87142857142857,58.27142857142858,7.657142857142858,7.928571428571429,13.700000000000001,101.62142857142855,103.15714285714286,BOS,0.5283846153846155,0.486923076923077,0.18946153846153846,0.29792307692307696,22.115384615384617,72.84615384615384,47.53076923076923,63.99230769230769,6.684615384615384,8.599999999999998,14.892307692307693,101.01538461538462,104.19230769230768
201201200PHI,ATL,0.5171538461538462,0.4755384615384616,0.2049230769230769,0.2979230769230769,23.25384615384615,75.36153846153847,50.400000000000006,61.00769230769231,8.707692307692307,7.661538461538461,12.976923076923073,102.01538461538462,98.06923076923076,PHI,0.5404666666666667,0.5074,0.20553333333333332,0.24953333333333333,23.313333333333336,75.43333333333334,50.533333333333324,55.74666666666667,10.226666666666667,7.773333333333332,11.146666666666667,108.29333333333334,93.33999999999999
201201200TOR,POR,0.5169333333333332,0.46920000000000006,0.2225333333333333,0.29766666666666663,24.733333333333338,75.62666666666668,49.43333333333333,59.666666666666664,9.2,7.8533333333333335,12.6,103.46000000000001,100.12666666666668,TOR,0.49866666666666665,0.4568666666666666,0.21586666666666668,0.2647333333333333,23.453333333333337,75.08666666666667,49.773333333333326,61.433333333333344,6.573333333333333,8.113333333333333,14.866666666666665,96.15333333333332,103.89333333333333
201201200ORL,LAL,0.519764705882353,0.4777647058823529,0.2,0.2930588235294117,27.094117647058823,74.81764705882354,52.16470588235294,61.670588235294126,6.594117647058824,7.905882352941175,13.976470588235296,102.29999999999998,100.00000000000001,ORL,0.5509285714285713,0.5222857142857142,0.3287857142857142,0.33435714285714285,25.47142857142857,78.90714285714286,51.75714285714285,59.14999999999999,6.628571428571427,5.95,13.742857142857144,108.42857142857142,103.32857142857144
201201200DET,MEM,0.519357142857143,0.4837142857142858,0.13064285714285712,0.27642857142857147,27.228571428571428,71.40714285714286,49.67857142857143,50.5,11.307142857142859,7.828571428571428,13.950000000000001,102.74285714285716,101.17142857142858,DET,0.499125,0.45749999999999996,0.17075,0.2546875,27.78125,72.92499999999998,49.212500000000006,56.518750000000004,8.16875,6.0375,16.00625,97.7875,109.4125
201201200CLE,CHI,0.5287058823529412,0.49135294117647055,0.17788235294117644,0.26594117647058824,32.22941176470589,75.18823529411765,54.23529411764706,59.323529411764696,8.258823529411766,9.447058823529412,13.388235294117647,107.9,95.31176470588235,CLE,0.5029230769230769,0.4602307692307692,0.231,0.3216923076923077,29.515384615384615,74.16153846153847,51.12307692307692,55.36153846153847,8.246153846153844,7.199999999999999,13.946153846153845,101.40769230769229,105.5923076923077
201201200WAS,DEN,0.5640666666666667,0.5206666666666667,0.2561333333333334,0.3592666666666667,22.540000000000003,75.16000000000001,49.72666666666667,62.17999999999999,10.180000000000001,7.14,14.586666666666668,106.72000000000001,101.45333333333332,WAS,0.4745,0.4367142857142857,0.17557142857142857,0.2487142857142857,25.957142857142856,71.9357142857143,48.05714285714287,49.6,9.164285714285713,12.378571428571428,13.557142857142859,95.08571428571427,106.60714285714286
201201200GSW,IND,0.4970769230769231,0.43792307692307697,0.17038461538461538,0.3360769230769231,28.676923076923078,74.06923076923076,50.52307692307692,52.46153846153846,10.399999999999999,9.192307692307692,13.56153846153846,100.49999999999999,97.06153846153848,GSW,0.5278571428571428,0.4922857142857143,0.23471428571428568,0.275,24.435714285714287,73.47857142857143,49.24999999999999,58.31428571428571,8.921428571428573,7.735714285714287,14.178571428571429,102.62857142857142,106.57857142857142
201201200NYK,MIL,0.5092142857142857,0.4749285714285714,0.23514285714285713,0.22435714285714287,26.571428571428573,72.72142857142856,48.30714285714286,58.97142857142858,9.171428571428569,7.378571428571428,14.507142857142858,100.09285714285716,103.42857142857143,NYK,0.5102666666666665,0.4514000000000001,0.2830666666666667,0.3453333333333333,24.273333333333333,76.84666666666665,49.019999999999996,54.61333333333333,10.840000000000002,6.293333333333334,14.54,99.68666666666667,101.98
201201200SAS,SAC,0.474875,0.42762500000000003,0.24993750000000003,0.3161875,30.34375,70.06875000000001,48.7375,45.2625,9.075000000000001,6.293749999999999,13.350000000000003,97.8125,108.175,SAS,0.541,0.5103125000000002,0.242,0.2515625,24.581249999999997,74.95625,50.34375,59.83124999999999,7.40625,6.9125000000000005,12.831250000000002,107.53124999999999,104.25625
201201200LAC,MIN,0.525,0.4757333333333334,0.2796,0.34360000000000007,27.38,73.17333333333335,50.25999999999999,51.87999999999999,8.513333333333332,6.466666666666668,14.98,103.03333333333333,100.58666666666666,LAC,0.5283333333333333,0.4925,0.25316666666666665,0.34191666666666665,25.150000000000002,72.33333333333333,48.23333333333332,57.21666666666667,8.6,7.999999999999999,12.408333333333333,106.425,106.89166666666667
201201210DET,POR,0.5156875,0.46725000000000005,0.22406249999999997,0.2975625,25.268750000000004,75.6375,49.64375,59.43125,9.15625,7.725,12.36875,103.92500000000001,101.03125,DET,0.5038823529411764,0.45999999999999996,0.1738823529411765,0.2678235294117647,27.570588235294117,72.55882352941175,49.09411764705883,55.741176470588236,8.047058823529412,6.4529411764705875,15.764705882352942,98.77647058823528,109.5
201201210MIA,PHI,0.53875,0.5065625,0.204,0.24525,22.7875,74.8875,49.70624999999999,55.300000000000004,10.21875,7.768749999999999,11.018749999999999,107.98750000000001,95.44999999999999,MIA,0.5717857142857143,0.5335714285714287,0.1835,0.3390714285714286,25.88571428571429,75.67857142857143,52.064285714285724,55.07857142857143,9.657142857142857,8.57857142857143,14.242857142857144,110.50714285714285,101.2
201201210CHI,CHA,0.496875,0.461625,0.17625,0.23687500000000003,24.250000000000004,73.41875,48.743750000000006,57.67499999999999,6.087499999999999,8.299999999999999,13.568750000000001,97.6375,108.94999999999997,CHI,0.5281666666666668,0.49216666666666664,0.17777777777777776,0.2609444444444444,31.67222222222223,75.17777777777778,53.76111111111111,59.638888888888886,8.488888888888889,9.18888888888889,13.088888888888889,107.86666666666667,95.6
201201210ATL,CLE,0.508,0.46564285714285714,0.23492857142857143,0.32628571428571435,28.521428571428572,74.27142857142857,50.885714285714286,55.1857142857143,8.12142857142857,7.049999999999999,14.235714285714284,101.39285714285712,107.35714285714286,ATL,0.5264285714285715,0.4858571428571429,0.2109285714285714,0.29728571428571426,23.328571428571426,76.00714285714287,50.52857142857143,61.464285714285715,8.928571428571427,7.542857142857143,12.742857142857138,104.03571428571429,98.29285714285713
201201210NYK,DEN,0.560625,0.5161875,0.25543750000000004,0.36425,22.868750000000002,75.4375,49.975,62.7125,10.18125,7.0874999999999995,14.5875,106.37500000000001,101.17499999999998,NYK,0.5119374999999999,0.45506250000000004,0.286625,0.33725,24.03125,76.55624999999999,48.849999999999994,54.606249999999996,10.587500000000002,6.49375,14.74375,99.51875,101.93125
201201210UTA,MIN,0.525375,0.47687500000000005,0.2779375,0.33793750000000006,27.5125,72.31875000000001,49.818749999999994,51.50624999999999,8.687499999999998,6.356250000000001,14.7125,103.51875,101.93124999999999,UTA,0.5220714285714286,0.47842857142857137,0.1640714285714286,0.3283571428571429,26.900000000000002,75.0142857142857,50.65,57.550000000000004,8.842857142857143,10.27142857142857,12.464285714285712,104.48571428571428,102.66428571428571
201201210HOU,SAS,0.539,0.5087647058823531,0.24152941176470588,0.24617647058823533,25.27647058823529,75.6705882352941,50.752941176470586,59.67058823529411,7.352941176470588,6.711764705882353,12.747058823529414,107.69999999999999,104.81176470588235,HOU,0.527875,0.49337499999999995,0.247125,0.19862500000000002,28.8875,73.34375,50.9125,54.5,7.481250000000001,7.1625,13.21875,106.15,105.93749999999999
201201210NOH,DAL,0.5191176470588236,0.47658823529411765,0.2755294117647059,0.30000000000000004,22.53529411764706,76.5294117647059,49.82352941176471,60.629411764705885,10.617647058823529,7.641176470588234,14.041176470588237,100.92941176470588,96.84705882352941,NOH,0.49443749999999986,0.4520625000000001,0.16499999999999998,0.27375,28.256250000000005,76.18125,51.89375,55.518750000000004,8.14375,8.856250000000001,14.28125,98.29375,103.56875000000002
201201210MEM,SAC,0.47582352941176476,0.42882352941176477,0.2480588235294118,0.3124705882352941,29.829411764705885,70.12941176470588,48.38235294117647,45.87058823529412,8.894117647058824,6.152941176470588,13.400000000000002,97.62352941176471,109.31176470588235,MEM,0.5258,0.49060000000000004,0.1335333333333333,0.27753333333333335,27.339999999999996,71.87333333333332,50.18666666666666,50.733333333333334,11.286666666666667,8.186666666666666,13.66,104.39333333333336,100.73333333333333
201201220MIA,MIL,0.5072,0.4686666666666667,0.24446666666666667,0.23773333333333332,27.02,72.48666666666666,48.419999999999995,59.326666666666675,9.313333333333333,7.493333333333333,14.393333333333336,100.26666666666668,102.7,MIA,0.5668666666666666,0.5244000000000001,0.18319999999999997,0.35126666666666667,26.213333333333335,75.08,51.92666666666667,53.806666666666665,9.54,8.273333333333333,14.646666666666668,109.30666666666666,101.3
201201220WAS,BOS,0.5325714285714286,0.49135714285714294,0.18785714285714286,0.30642857142857144,21.849999999999998,73.52857142857144,47.607142857142854,63.67142857142857,6.735714285714286,8.214285714285714,15.014285714285714,101.35714285714286,103.85714285714285,WAS,0.47919999999999996,0.44053333333333333,0.17686666666666667,0.25033333333333335,25.4,72.58000000000001,48.28000000000001,49.35333333333333,9.12,12.333333333333332,13.753333333333334,95.37999999999998,106.55333333333333
201201220LAC,TOR,0.49756249999999996,0.45374999999999993,0.2170625,0.272125,23.775000000000006,75.03750000000001,49.637499999999996,62.118750000000006,7.13125,8.09375,14.937499999999998,96.02499999999998,104.06249999999999,LAC,0.5319230769230769,0.4963076923076923,0.2561538461538461,0.35838461538461536,25.192307692307693,72.26153846153846,48.55384615384614,58.53076923076923,9.053846153846154,8.499999999999998,12.853846153846153,106.43846153846152,105.9076923076923
201201220LAL,IND,0.5025714285714286,0.4446428571428572,0.1749285714285714,0.32971428571428574,28.942857142857143,73.62857142857142,50.75714285714285,53.07857142857143,9.9,8.814285714285715,13.657142857142857,101.30714285714284,97.95000000000002,LAL,0.5174444444444446,0.4751111111111111,0.19472222222222224,0.2981111111111111,27.37222222222222,74.41666666666667,51.833333333333336,61.638888888888886,6.861111111111112,7.938888888888887,13.611111111111112,102.69999999999999,100.65555555555557
201201230BOS,ORL,0.5380666666666667,0.5059333333333333,0.32326666666666654,0.34286666666666665,25.266666666666666,79.01333333333334,51.566666666666656,60.20666666666666,6.559999999999999,6.166666666666667,14.34,105.35999999999999,102.90666666666668,BOS,0.5306666666666667,0.48766666666666675,0.18646666666666664,0.30226666666666663,21.69333333333333,73.8,47.84,63.666666666666664,7.253333333333333,8.893333333333333,15.0,101.06666666666666,101.09333333333332
201201230MIL,ATL,0.5264000000000001,0.4852,0.20573333333333332,0.29433333333333334,22.886666666666663,75.90666666666668,50.38666666666667,60.7,8.886666666666665,7.306666666666667,12.659999999999997,103.83333333333333,98.11999999999999,MIL,0.504375,0.46618750000000003,0.24075,0.2344375,26.925,73.1625,48.61875,59.84375000000001,9.118749999999999,7.543749999999999,14.218750000000002,99.98125000000002,102.59375
201201230PHI,WAS,0.47943749999999996,0.44,0.17175,0.2575,25.0375,72.81250000000001,48.08750000000001,49.199999999999996,8.768749999999999,12.031249999999998,13.4875,95.45624999999998,107.3875,PHI,0.5400588235294117,0.5093529411764707,0.20335294117647057,0.245,22.841176470588238,75.21176470588236,50.005882352941164,56.15294117647059,10.164705882352942,7.576470588235293,10.729411764705882,108.68823529411766,95.51764705882351
201201230GSW,MEM,0.5228125,0.48712500000000003,0.13474999999999998,0.277125,27.66875,72.1625,50.256249999999994,50.6875,11.506250000000001,8.1625,13.8,103.89375000000003,100.4,GSW,0.5304,0.49673333333333336,0.241,0.26366666666666666,24.373333333333335,73.07333333333334,49.21999999999999,58.64,9.106666666666666,7.773333333333334,14.78,102.14666666666668,105.9
201201230POR,SAC,0.4765555555555556,0.4296666666666667,0.2467777777777778,0.3125,29.52777777777778,69.38888888888889,47.93888888888889,47.31666666666667,8.888888888888891,6.05,13.350000000000001,97.62777777777778,109.4,POR,0.5158823529411765,0.469529411764706,0.22358823529411764,0.29411764705882354,26.32352941176471,75.63529411764705,50.22941176470588,59.09411764705882,9.005882352941176,7.458823529411765,12.51764705882353,104.33529411764708,100.83529411764707
201201230OKC,DET,0.4992777777777777,0.4547777777777778,0.17372222222222222,0.2712222222222222,27.194444444444443,72.69444444444443,48.7388888888889,55.422222222222224,8.21111111111111,6.183333333333333,15.372222222222222,98.11666666666666,109.46666666666667,OKC,0.5718125000000001,0.5189999999999999,0.24306250000000001,0.35131249999999997,23.612499999999997,71.52499999999999,49.96875,51.2625,7.74375,10.268749999999999,15.143749999999999,108.88749999999999,103.02499999999999
201201230NOH,SAS,0.5435555555555556,0.5134444444444446,0.23994444444444443,0.24733333333333338,24.54444444444444,75.22222222222221,50.17222222222222,60.14999999999999,7.449999999999999,6.416666666666668,12.633333333333335,108.2611111111111,105.40555555555555,NOH,0.4991764705882351,0.4573529411764707,0.1638235294117647,0.26688235294117646,28.500000000000004,76.87058823529412,52.35294117647059,55.0529411764706,8.200000000000001,9.03529411764706,14.241176470588234,99.30588235294118,104.40588235294119
201201230MIN,HOU,0.5288235294117647,0.4934117647058823,0.24694117647058825,0.20611764705882354,28.44705882352941,73.88235294117646,50.92941176470589,54.311764705882354,7.688235294117648,7.0,13.08235294117647,106.18823529411765,105.10588235294117,MIN,0.5239411764705882,0.4749411764705883,0.27041176470588235,0.3379411764705883,26.923529411764704,72.68823529411765,49.75882352941176,52.39999999999999,8.705882352941174,6.070588235294118,14.9,102.82941176470588,102.21764705882352
201201230DAL,PHO,0.5205333333333334,0.48253333333333337,0.23726666666666668,0.23280000000000003,23.766666666666662,71.66666666666667,48.36666666666666,59.120000000000005,7.806666666666668,7.873333333333333,13.92,101.21333333333332,103.08666666666666,DAL,0.5178333333333334,0.47550000000000003,0.2773888888888889,0.3032222222222222,22.700000000000003,75.82222222222224,49.5388888888889,61.13333333333334,10.7,7.655555555555555,13.888888888888891,100.99444444444444,96.77222222222221
201201240IND,ORL,0.5393125,0.5078125,0.3271874999999999,0.33575,25.575,78.4,51.39374999999999,60.06249999999999,7.062499999999998,6.61875,14.225,105.94999999999999,102.31250000000001,IND,0.5012666666666666,0.4428,0.17266666666666666,0.3231333333333334,29.066666666666666,73.37333333333332,50.78666666666666,51.26,9.466666666666667,9.139999999999999,13.953333333333331,100.77999999999999,99.07333333333334
201201240CHA,NYK,0.5171176470588235,0.46035294117647063,0.28411764705882353,0.3422941176470588,24.68235294117647,76.85294117647058,49.599999999999994,55.317647058823525,10.35294117647059,6.776470588235294,14.600000000000001,100.81764705882352,100.96470588235294,CHA,0.49264705882352944,0.45494117647058824,0.17376470588235293,0.2387058823529412,23.905882352941177,72.91764705882353,48.135294117647064,56.45882352941175,6.052941176470587,8.61176470588235,13.500000000000002,96.9235294117647,109.69411764705879
201201240MIA,CLE,0.5116666666666666,0.4708666666666667,0.23493333333333333,0.32120000000000004,28.173333333333336,74.74,51.04,55.42666666666667,8.339999999999998,7.093333333333333,14.68,101.06666666666665,107.16666666666667,MIA,0.56675,0.5224375000000001,0.1878125,0.35250000000000004,25.750000000000004,75.18125,51.60625,53.56875,9.65625,8.356250000000001,14.812500000000002,109.00625,101.0
201201240POR,MEM,0.5174117647058823,0.48164705882352943,0.13599999999999998,0.27194117647058824,27.33529411764706,72.14117647058822,49.876470588235286,51.34117647058823,11.452941176470588,8.035294117647059,13.58235294117647,103.02352941176473,100.54117647058824,POR,0.5178888888888888,0.46927777777777785,0.22816666666666663,0.3055555555555556,26.42777777777778,75.76666666666667,50.56111111111111,58.67777777777778,8.977777777777778,7.4833333333333325,12.850000000000001,104.25000000000001,100.18333333333334
201201240PHO,TOR,0.49958823529411756,0.45429411764705874,0.21505882352941175,0.27405882352941174,23.882352941176478,75.41176470588236,49.864705882352936,61.5764705882353,7.329411764705882,7.794117647058823,14.923529411764704,96.50588235294116,103.88235294117646,PHO,0.5215000000000001,0.48400000000000004,0.234625,0.23118750000000002,23.443749999999998,71.8375,48.24999999999999,59.112500000000004,7.781250000000002,7.75625,13.950000000000001,101.19999999999999,103.15625
201201250DET,MIA,0.5696470588235294,0.5244117647058825,0.18917647058823528,0.35247058823529415,25.24117647058824,74.21764705882353,50.788235294117655,54.23529411764706,9.576470588235296,7.9823529411764715,14.635294117647062,109.62941176470588,101.88235294117646,DET,0.5040526315789473,0.4597368421052631,0.1806842105263158,0.2752105263157894,27.931578947368422,73.23157894736842,49.452631578947376,55.284210526315796,8.089473684210526,6.421052631578947,15.457894736842105,99.0578947368421,110.0
201201250WAS,CHA,0.48866666666666664,0.4499444444444445,0.17049999999999998,0.24327777777777781,24.05,72.3388888888889,47.83333333333334,55.89999999999999,6.433333333333333,9.122222222222222,13.72777777777778,96.00555555555556,109.07777777777774,WAS,0.48129411764705876,0.4428235294117647,0.1687058823529412,0.25370588235294117,25.77058823529412,72.85294117647061,48.62941176470589,49.77647058823529,8.88235294117647,12.42941176470588,13.847058823529412,95.64117647058822,105.80000000000001
201201250CHI,IND,0.5031874999999999,0.44675000000000004,0.1696875,0.319375,29.10625,73.08749999999999,50.849999999999994,51.01875,9.43125,9.1375,13.874999999999998,101.06249999999999,99.11875,CHI,0.5242105263157896,0.4882105263157895,0.176,0.2594736842105263,31.652631578947375,74.92105263157895,53.468421052631584,59.27894736842105,8.394736842105264,9.305263157894737,12.968421052631578,107.4421052631579,96.11052631578947
201201250HOU,MIL,0.5060588235294118,0.46847058823529414,0.2453529411764706,0.2316470588235294,26.61764705882353,72.81764705882352,48.423529411764704,60.247058823529414,9.076470588235294,7.858823529411764,13.923529411764706,100.61764705882354,102.70588235294117,HOU,0.5264444444444445,0.4911111111111111,0.25172222222222224,0.20661111111111113,28.68333333333333,74.12777777777778,51.13888888888889,54.511111111111106,7.555555555555557,7.1499999999999995,12.93888888888889,106.09444444444445,105.4222222222222
201201250CLE,NYK,0.5149444444444443,0.45927777777777784,0.28294444444444444,0.3378888888888889,24.8,76.48333333333332,49.62222222222222,55.37222222222222,10.255555555555556,6.688888888888889,14.933333333333334,100.0611111111111,100.80000000000001,CLE,0.5115,0.4723125,0.23625000000000002,0.32193750000000004,28.275000000000002,74.64375,50.975,57.112500000000004,8.493749999999999,6.874999999999999,14.8125,100.87499999999999,105.91875
201201250GSW,POR,0.5173157894736842,0.46868421052631587,0.22947368421052627,0.30215789473684207,26.742105263157896,76.31052631578946,51.0,59.45789473684211,8.805263157894736,7.447368421052632,12.784210526315789,104.3263157894737,100.95263157894736,GSW,0.5343125,0.5025000000000001,0.24175,0.25825,23.71875,72.73125,48.71249999999999,60.00625,9.25,7.5875,14.56875,102.9375,105.8875
201201250UTA,TOR,0.5013888888888888,0.45683333333333326,0.2193333333333333,0.26983333333333337,23.60000000000001,75.5888888888889,49.68888888888889,61.12777777777779,7.227777777777778,8.133333333333333,14.83333333333333,96.76111111111109,103.47222222222221,UTA,0.5206666666666667,0.4769333333333333,0.16646666666666668,0.3331333333333334,26.533333333333335,75.43333333333332,50.82666666666667,56.44666666666667,8.8,10.08,12.599999999999998,103.95333333333333,102.55999999999999
201201250OKC,NOH,0.5014444444444442,0.4582222222222223,0.15988888888888886,0.26761111111111113,28.222222222222225,77.2,52.266666666666666,54.53333333333334,8.411111111111111,9.405555555555557,14.383333333333333,99.31666666666666,104.73888888888891,OKC,0.5760000000000001,0.5219999999999999,0.24070588235294121,0.361,23.235294117647054,71.81764705882352,49.92352941176471,51.88235294117647,7.929411764705883,10.358823529411765,15.494117647058822,108.97647058823529,102.81764705882352
201201250SAS,ATL,0.5242500000000001,0.4845625,0.2061875,0.28375,22.36875,75.89375000000001,49.962500000000006,59.94375,8.862499999999999,7.699999999999999,12.862499999999997,102.875,98.9875,SAS,0.5461578947368422,0.5168947368421054,0.24205263157894738,0.24394736842105266,24.53157894736842,75.7578947368421,50.49999999999999,60.6157894736842,7.621052631578946,6.331578947368421,12.815789473684212,108.45789473684209,104.51578947368421
201201250SAC,DEN,0.5628235294117648,0.518764705882353,0.24882352941176472,0.35900000000000004,24.02352941176471,75.24117647058823,50.43529411764706,62.43529411764706,10.21764705882353,7.48235294117647,14.394117647058824,107.8764705882353,101.13529411764705,SAC,0.4793684210526316,0.43305263157894747,0.24726315789473685,0.3108947368421053,29.442105263157895,68.76315789473684,47.636842105263156,47.76842105263158,8.821052631578949,5.999999999999999,13.457894736842107,97.77894736842104,110.58421052631579
201201250LAL,LAC,0.5287857142857143,0.4945,0.2567142857142857,0.34428571428571425,26.214285714285715,72.2,48.92857142857141,58.214285714285715,9.085714285714285,8.464285714285714,12.75,106.57857142857142,106.51428571428572,LAL,0.5217368421052633,0.4787894736842105,0.1972105263157895,0.30794736842105264,27.436842105263157,73.6842105263158,51.53684210526316,61.68421052631579,6.752631578947369,8.178947368421051,13.773684210526318,103.3157894736842,101.06315789473686
201201250DAL,MIN,0.5267222222222222,0.47633333333333344,0.27055555555555555,0.3430000000000001,26.916666666666668,72.56111111111112,49.86111111111111,52.755555555555546,8.816666666666665,6.644444444444446,14.855555555555558,103.35,101.88333333333333,DAL,0.514421052631579,0.47373684210526323,0.275,0.29278947368421054,23.063157894736843,75.6842105263158,49.47894736842106,60.8842105263158,10.531578947368422,7.910526315789473,13.768421052631581,100.7421052631579,97.58421052631579
201201260ORL,BOS,0.5324375,0.49056250000000007,0.19281249999999997,0.299625,21.78125,73.1625,47.6375,63.9125,7.2375,9.443749999999998,15.0875,101.3875,100.83125,ORL,0.5339411764705883,0.5021176470588236,0.32058823529411756,0.3390588235294118,26.211764705882352,78.31176470588237,51.62941176470587,59.66470588235293,7.335294117647058,6.570588235294117,14.064705882352941,105.41764705882352,102.54117647058825
201201260LAC,MEM,0.5145555555555554,0.47672222222222227,0.1403333333333333,0.2773333333333333,27.583333333333332,72.57777777777777,50.0611111111111,51.82222222222222,11.355555555555556,8.033333333333333,13.65,102.73888888888891,100.81111111111112,LAC,0.5324666666666666,0.4981333333333334,0.25999999999999995,0.34633333333333327,25.8,71.93333333333334,48.78666666666665,58.906666666666666,9.2,8.406666666666665,12.966666666666667,106.5,105.94000000000001
201201270BOS,IND,0.5009411764705881,0.4414117647058824,0.17370588235294115,0.32341176470588234,28.670588235294115,73.37647058823529,50.69999999999999,50.329411764705874,9.435294117647059,8.852941176470589,13.870588235294116,100.5235294117647,99.12941176470588,BOS,0.5321176470588235,0.49076470588235305,0.19141176470588234,0.2919411764705882,21.794117647058822,73.46470588235293,47.8764705882353,63.405882352941184,7.18235294117647,9.56470588235294,15.094117647058825,101.26470588235294,100.30588235294118
201201270PHI,CHA,0.4868421052631579,0.44805263157894737,0.17278947368421052,0.24626315789473685,23.784210526315793,72.0842105263158,47.563157894736854,55.68947368421052,6.34736842105263,9.057894736842105,13.794736842105264,95.48947368421054,108.94210526315787,PHI,0.5391111111111111,0.5081111111111112,0.20272222222222222,0.2427777777777778,23.37777777777778,75.53333333333335,50.4111111111111,56.05,10.200000000000001,7.355555555555554,10.916666666666664,108.56666666666668,94.99999999999999
201201270MIA,NYK,0.5138421052631578,0.4595263157894738,0.29500000000000004,0.32889473684210524,24.594736842105263,76.84210526315788,49.61052631578947,55.96842105263157,10.047368421052633,6.7105263157894735,15.063157894736841,99.74736842105263,101.0,MIA,0.5680555555555555,0.5216666666666668,0.1856111111111111,0.3509444444444445,24.76666666666667,74.48888888888888,50.777777777777786,53.77222222222222,9.572222222222223,8.622222222222224,14.372222222222225,109.34999999999998,101.44999999999999
201201270DET,ATL,0.5272352941176471,0.48835294117647055,0.20552941176470588,0.285,22.34705882352941,75.9529411764706,50.123529411764714,60.68235294117647,8.641176470588235,7.629411764705882,12.970588235294114,103.23529411764706,99.21764705882353,DET,0.50345,0.45904999999999996,0.18025000000000002,0.2733,27.690000000000005,73.47,49.345000000000006,55.68000000000001,8.04,6.404999999999999,15.129999999999999,99.25,109.95
201201270CHI,MIL,0.506,0.46811111111111114,0.24622222222222223,0.22844444444444445,26.905555555555555,72.0611111111111,48.3,60.03333333333334,8.81111111111111,7.572222222222221,13.883333333333333,101.02777777777779,103.42222222222222,CHI,0.5236000000000001,0.48795,0.17665,0.26485,32.11,74.58500000000001,53.485,58.510000000000005,8.245000000000001,9.5,12.675,107.85,96.705
201201270GSW,OKC,0.5759444444444445,0.5207777777777777,0.23805555555555558,0.36427777777777776,24.399999999999995,72.1222222222222,50.53333333333333,52.044444444444444,7.916666666666667,10.066666666666666,15.599999999999998,109.37777777777778,102.97222222222221,GSW,0.5365294117647058,0.5047058823529413,0.24647058823529408,0.25588235294117645,23.658823529411762,71.73529411764706,48.147058823529406,60.78235294117647,9.388235294117647,7.723529411764707,14.729411764705883,103.09411764705882,106.49411764705883
201201270DEN,TOR,0.499157894736842,0.455578947368421,0.21999999999999997,0.26463157894736844,23.536842105263162,75.82105263157895,49.61578947368421,61.363157894736844,7.2631578947368425,8.31578947368421,14.815789473684207,96.45263157894735,103.69473684210526,DEN,0.5632777777777779,0.5185,0.2564444444444445,0.36444444444444446,23.8,75.3722222222222,50.50555555555556,62.09444444444445,10.15,7.5055555555555555,14.33888888888889,107.86666666666669,100.56666666666666
201201270POR,PHO,0.5151176470588236,0.4788823529411765,0.2306470588235294,0.23117647058823532,22.85882352941176,71.86470588235295,47.8470588235294,59.288235294117655,7.858823529411766,7.629411764705882,14.282352941176471,99.47647058823529,103.58235294117648,POR,0.5188999999999999,0.4708,0.22899999999999995,0.2975,26.790000000000003,76.82,51.379999999999995,59.739999999999995,9.075,7.534999999999999,12.765,104.63000000000002,99.5
201201270HOU,WAS,0.47677777777777774,0.43872222222222224,0.16438888888888892,0.24972222222222223,26.05,72.11666666666667,48.39444444444445,49.09444444444444,9.127777777777776,12.255555555555555,14.2,94.64999999999998,105.77777777777779,HOU,0.525,0.4889473684210526,0.24726315789473685,0.21326315789473688,29.299999999999997,73.86842105263158,51.37368421052632,54.68947368421052,7.805263157894739,7.2368421052631575,12.963157894736844,106.05789473684212,103.96842105263156
