DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
10/29/2014,201410290SAC,GSW,240,0.533,0.48,0.36,0.427,16.7,71.2,46.8,63.6,11.8,13.3,19.8,100,93.3,75.6,SAC,240,0.412,0.327,0.231,0.449,28.8,83.3,53.2,54.2,10.8,6.3,21.8,100,75.6,93.3
10/29/2014,201410290MEM,MIN,240,0.525,0.488,0.14,0.267,45.2,73.7,58.8,51.3,8.4,6,19.3,100,105.5,109.7,MEM,240,0.578,0.549,0.183,0.244,26.3,54.8,41.3,48.8,10.4,6.8,15.8,100,109.7,105.5
10/29/2014,201410290PHO,LAL,240,0.51,0.453,0.151,0.291,27.9,74.3,48.7,54.1,9.6,6,11.8,100,105.7,127,PHO,240,0.662,0.646,0.39,0.22,25.7,72.1,51.3,51.1,5.3,4.1,13.5,100,127,105.7
10/30/2014,201410300ORL,WAS,240,0.574,0.531,0.163,0.325,16.7,91.2,52.9,56.4,10.5,0,11.6,100,109.7,102.4,ORL,240,0.594,0.556,0.208,0.333,8.8,83.3,47.1,54.1,4.2,1.5,17.9,100,102.4,109.7
10/30/2014,201410300CLE,NYK,240,0.618,0.58,0.174,0.261,29,70.3,51.5,81.1,10.8,2.2,16.3,100,114.3,108.3,CLE,240,0.571,0.521,0.343,0.286,29.7,71,48.5,68.8,6,3.5,19.4,100,108.3,114.3
10/30/2014,201410300LAC,OKC,240,0.563,0.477,0.323,0.523,29.6,73.6,58.8,82.1,5.5,3.5,21.6,100,99,102.3,LAC,240,0.474,0.431,0.345,0.287,26.4,70.4,41.3,50,11,9.1,10.1,100,102.3,99
10/30/2014,201410300MIN,DET,240,0.47,0.456,0.231,0.143,29.8,76.2,51.7,52.6,3.3,7.6,11,100,100.8,107.4,MIN,240,0.549,0.513,0.132,0.368,23.8,70.2,48.3,48.6,8.9,4.3,12,100,107.4,100.8
10/30/2014,201410300DAL,UTA,240,0.561,0.518,0.422,0.217,32.6,65.8,47.6,61.1,6.7,0,15,100,113.9,134,DAL,240,0.631,0.6,0.247,0.271,34.2,67.4,52.4,53.2,8.9,10.4,8.6,100,134,113.9
10/31/2014,201410310MIL,PHI,240,0.423,0.401,0.267,0.256,23.1,66.7,43.3,62.5,9.3,7.8,14.3,100,83.8,96.2,MIL,240,0.478,0.46,0.273,0.239,33.3,76.9,56.7,69.4,10.3,17.5,15.6,100,96.2,83.8
10/31/2014,201410310IND,MEM,240,0.534,0.487,0.241,0.342,23.9,72.5,46.5,57.1,12.6,3.8,9,100,111.4,102.2,IND,240,0.549,0.514,0.284,0.216,27.5,76.1,53.5,55.9,5.7,5,18.2,100,102.2,111.4
10/31/2014,201410310CHI,CLE,265,0.481,0.409,0.144,0.317,39.2,74.4,55.3,43.9,7.9,6.8,7.1,100,112.8,106.9,CHI,265,0.554,0.528,0.344,0.189,25.6,60.8,44.7,61,4,15.7,16.3,100,106.9,112.8
10/31/2014,201410310SAC,POR,240,0.514,0.464,0.313,0.229,22.2,66.7,43.7,58.8,5.6,11.3,9.9,100,106.1,116.3,SAC,240,0.534,0.444,0.123,0.432,33.3,77.8,56.3,41.2,6.8,3.5,9.4,100,116.3,106.1
10/31/2014,201410310LAL,LAC,240,0.653,0.563,0.465,0.62,16.2,76.9,47.4,73.5,6.2,3.2,13.4,100,122,114.7,LAL,240,0.588,0.555,0.244,0.341,23.1,83.8,52.6,57.1,5.2,5.3,12.9,100,114.7,122
10/31/2014,201410310PHO,SAS,240,0.505,0.462,0.321,0.295,11.6,76.9,47.4,62.5,3.2,4.3,12,100,96.2,101.6,PHO,240,0.477,0.414,0.207,0.299,23.1,88.4,52.6,42.9,2.2,9.4,6.6,100,101.6,96.2
11/1/2014,201411010PHI,MIA,240,0.595,0.566,0.289,0.349,21.4,86.7,48.6,80.5,16.2,0,14.3,100,115.3,97.1,PHI,240,0.612,0.575,0.343,0.388,13.3,78.6,51.4,80,9.1,16.9,23.4,100,97.1,115.3
11/1/2014,201411010DET,BRK,240,0.55,0.523,0.299,0.149,27.9,78.3,53.9,42.9,3.5,5.1,7.9,100,117.6,103.7,DET,240,0.492,0.428,0.224,0.461,21.7,72.1,46.1,65.6,3.5,4.9,7.1,100,103.7,117.6
11/1/2014,201411010ORL,TOR,240,0.519,0.422,0.253,0.578,32.6,79.5,55.6,39.4,4.3,6.6,6.3,100,115.5,101.6,ORL,240,0.519,0.512,0.247,0.296,20.5,67.4,44.4,65.8,3.2,11.3,13.3,100,101.6,115.5
11/1/2014,201411010CHO,MEM,240,0.414,0.381,0.138,0.163,18.8,87.8,50.6,55.2,8.6,0,17.4,100,76.3,74.1,CHO,240,0.432,0.389,0.194,0.25,12.2,81.3,49.4,65.4,10.7,5.8,20,100,74.1,76.3
11/1/2014,201411010WAS,MIL,240,0.536,0.481,0.275,0.3,36.4,81.3,55.3,52.9,11.2,5,23,100,98.3,109.5,WAS,240,0.617,0.575,0.178,0.452,18.8,63.6,44.7,70,18.2,8.6,17.8,100,109.5,98.3
11/1/2014,201411010ATL,IND,240,0.51,0.457,0.395,0.259,24.4,91.7,54.3,80.6,5.4,10.2,16.6,100,99.2,110,ATL,240,0.611,0.558,0.29,0.478,8.3,75.6,45.7,74.3,10.8,12.2,12.6,100,110,99.2
11/1/2014,201411010GSW,LAL,240,0.525,0.489,0.159,0.284,35.4,62.5,46.3,51.2,8.9,5,18.2,100,103.2,126,GSW,240,0.666,0.62,0.277,0.337,37.5,64.6,53.8,65.2,9.9,5.4,17.3,100,126,103.2
11/1/2014,201411010HOU,BOS,240,0.425,0.383,0.255,0.184,26.4,75,47.3,54.1,10.2,19,8.6,100,92.2,106.6,HOU,240,0.556,0.5,0.447,0.526,25,73.6,52.7,62.5,9.2,11,15.4,100,106.6,92.2
11/1/2014,201411010UTA,PHO,240,0.486,0.454,0.356,0.172,13.3,68.3,39.5,47.2,8.2,11.3,10.5,100,93.2,120.8,UTA,240,0.575,0.517,0.295,0.375,31.7,86.7,60.5,45.2,10.2,10.7,11.3,100,120.8,93.2
11/1/2014,201411010MIN,CHI,240,0.612,0.543,0.333,0.58,14.7,71.7,47.5,45.5,3.2,11,13.9,100,113.7,112.6,MIN,240,0.532,0.471,0.141,0.365,28.3,85.3,52.5,68.4,9.7,8.7,9.2,100,112.6,113.7
11/1/2014,201411010OKC,DEN,240,0.512,0.481,0.325,0.25,23.9,83.3,50,54.3,4.2,16.7,16.1,100,95.2,106.7,OKC,240,0.545,0.5,0.25,0.388,16.7,76.1,50,64.9,8.4,11.1,12.2,100,106.7,95.2
11/1/2014,201411010NOP,DAL,240,0.56,0.551,0.281,0.213,25,70.2,48.4,54.3,4.1,8.6,11,100,112.3,107.2,NOP,240,0.513,0.466,0.213,0.315,29.8,75,51.6,63.2,8.2,6.3,11.4,100,107.2,112.3
11/2/2014,201411020NYK,CHO,240,0.562,0.514,0.214,0.414,22.9,78.9,52.1,60.6,8.1,3.2,12.7,100,107.8,111.3,NYK,240,0.562,0.551,0.205,0.218,21.1,77.1,47.9,59,5.8,0,12.3,100,111.3,107.8
11/2/2014,201411020MIA,TOR,240,0.53,0.494,0.203,0.494,22,63.3,39.4,29.7,8.8,10.9,9.4,100,112,117.5,MIA,240,0.617,0.564,0.343,0.543,36.7,78,60.6,62.9,6.6,9.5,15.6,100,117.5,112
11/2/2014,201411020POR,GSW,240,0.526,0.481,0.235,0.259,15.2,66.7,42.3,61.1,11.2,10.8,15.9,100,96.9,91.8,POR,240,0.458,0.44,0.293,0.152,33.3,84.8,57.7,54.1,9.2,3.2,16.2,100,91.8,96.9
11/2/2014,201411020LAC,SAC,240,0.594,0.522,0.147,0.485,27.3,77.1,56.8,61.8,4.4,19.3,18.7,100,108.2,101.5,LAC,240,0.473,0.426,0.352,0.239,22.9,72.7,43.2,69.7,11,12.1,7.6,100,101.5,108.2
11/3/2014,201411030BRK,OKC,240,0.466,0.439,0.28,0.256,31.3,76.3,51.2,43.8,3.3,4.9,15.7,100,94.4,128.8,BRK,240,0.628,0.589,0.274,0.226,23.7,68.8,48.8,56.8,12.2,5.1,8,100,128.8,94.4
11/3/2014,201411030PHI,HOU,240,0.59,0.533,0.453,0.4,34.2,85,60.3,84.4,12.9,11.5,19.2,100,111.9,100.1,PHI,240,0.553,0.52,0.297,0.311,15,65.8,39.7,57.6,12.9,9.8,16.8,100,100.1,111.9
11/3/2014,201411030DEN,SAC,240,0.541,0.432,0.111,0.58,34.1,70.6,54.3,61.8,8,7.2,12.9,100,109.5,104.5,DEN,240,0.488,0.414,0.258,0.355,29.4,65.9,45.7,61.1,4,9.7,12.2,100,104.5,109.5
11/3/2014,201411030LAC,UTA,240,0.577,0.532,0.351,0.312,23.1,87.2,55.1,66.7,4.3,3.4,16.3,100,108.7,115.2,LAC,240,0.605,0.568,0.284,0.21,12.8,76.9,44.9,68.3,6.5,12,10.2,100,115.2,108.7
11/3/2014,201411030DAL,BOS,240,0.518,0.495,0.304,0.157,43.1,79.4,57.6,64.4,9.1,10.5,13.5,100,114.3,119.4,DAL,240,0.65,0.622,0.305,0.244,20.6,56.9,42.4,54.5,5.1,12.7,15.8,100,119.4,114.3
11/3/2014,201411030MEM,NOP,240,0.41,0.36,0.279,0.337,24.6,79.5,48.5,48.3,5.4,4.8,10.8,100,86.8,99.7,MEM,240,0.504,0.434,0.184,0.487,20.5,75.4,51.5,61.3,5.4,9.7,10.7,100,99.7,86.8
11/4/2014,201411040TOR,OKC,240,0.579,0.569,0.323,0.385,18.2,74.5,51.3,67.6,4.5,6,20,100,98.4,111.9,TOR,240,0.523,0.444,0.383,0.407,25.5,81.8,48.8,71.9,6.7,6.8,9.5,100,111.9,98.4
11/4/2014,201411040MIA,HOU,240,0.676,0.64,0.544,0.397,30,69,52.8,62.9,9.4,10.9,16.7,100,127.2,107.2,MIA,240,0.53,0.5,0.378,0.365,31,70,47.2,51.6,8.2,6.5,14.9,100,107.2,127.2
11/4/2014,201411040IND,MIL,240,0.505,0.488,0.253,0.084,22,66.7,45.3,54.1,13.8,9.3,12.2,100,100,93.1,IND,240,0.462,0.436,0.308,0.282,33.3,78,54.7,45.2,4.6,14.5,16.2,100,93.1,100
11/4/2014,201411040CHI,ORL,240,0.478,0.466,0.159,0.159,29.2,77.3,52.2,55.3,6.8,10,10.5,100,101.7,110.7,CHI,240,0.564,0.513,0.2,0.36,22.7,70.8,47.8,65.7,6.8,12.2,12.1,100,110.7,101.7
11/4/2014,201411040NYK,WAS,240,0.555,0.538,0.225,0.238,26.3,67.4,48.8,66.7,9,6.1,12,100,110.8,93.9,NYK,240,0.464,0.42,0.185,0.235,32.6,73.7,51.2,53.3,5.7,6.5,16.8,100,93.9,110.8
11/4/2014,201411040POR,CLE,240,0.45,0.418,0.247,0.165,25,75.7,46.1,58.1,5.7,6,13.3,100,93,114.6,POR,240,0.587,0.547,0.333,0.333,24.3,75,53.9,56.8,7.9,6.3,11.3,100,114.6,93
11/4/2014,201411040LAL,PHO,240,0.535,0.484,0.198,0.341,29.5,68.4,51.5,68.3,6,9.7,11.1,100,112.5,106.5,LAL,240,0.5,0.432,0.182,0.466,31.6,70.5,48.5,45.7,7,11,10.2,100,106.5,112.5
11/4/2014,201411040NOP,CHO,240,0.531,0.5,0.263,0.163,14.3,71.8,42,62.2,6.7,1.6,12.3,100,102.1,112.2,NOP,240,0.56,0.5,0.222,0.235,28.2,85.7,58,68.4,5.6,10.2,11.8,100,112.2,102.1
11/5/2014,201411050PHI,ORL,240,0.488,0.46,0.227,0.136,30.4,86,57.3,35.9,11,5.8,20.5,100,90.8,88.8,PHI,240,0.511,0.481,0.325,0.299,14,69.6,42.7,66.7,12,17.6,18.7,100,88.8,90.8
11/5/2014,201411050MIL,CHI,240,0.551,0.5,0.219,0.411,17.9,66,45.7,70.6,8.7,4.1,15.7,100,103.2,93.4,MIL,240,0.44,0.388,0.169,0.225,34,82.1,54.3,57.6,10.9,5.3,12.5,100,93.4,103.2
11/5/2014,201411050BRK,MIN,240,0.492,0.45,0.189,0.244,27.1,84.4,54.8,59.5,9.3,6.6,9.9,100,101.2,94,BRK,240,0.508,0.488,0.256,0.207,15.6,72.9,45.2,47.2,6.2,6.8,16.7,100,94,101.2
11/5/2014,201411050BOS,TOR,240,0.566,0.523,0.184,0.264,13.6,51.4,30.4,42.9,11.6,7.7,6.7,100,116.3,113.2,BOS,240,0.623,0.577,0.333,0.231,48.6,86.4,69.6,55,5.3,4.2,23.9,100,113.2,116.3
11/5/2014,201411050CHO,MIA,240,0.491,0.416,0.286,0.403,14.3,69.8,42.4,63.3,6.6,6.3,8.1,100,98.6,106.3,CHO,240,0.507,0.457,0.22,0.354,30.2,85.7,57.6,65.7,4.4,16.4,11.2,100,106.3,98.6
11/5/2014,201411050DET,NYK,240,0.503,0.483,0.222,0.111,23.4,62.7,43.9,64.1,3.4,14.1,8.7,100,107.6,111,DET,240,0.483,0.431,0.264,0.379,37.3,76.6,56.1,53.1,5.7,5.7,7.3,100,111,107.6
11/5/2014,201411050WAS,IND,265,0.476,0.433,0.3,0.222,28,86,57,62.9,3,12.2,15.4,100,92.5,94.5,WAS,265,0.475,0.412,0.187,0.253,14,72,43,70.6,6.9,11.1,10.6,100,94.5,92.5
11/5/2014,201411050GSW,LAC,240,0.554,0.506,0.232,0.329,12.5,86.2,43.5,68.4,11.9,4.1,13,100,103.3,120.2,GSW,240,0.731,0.682,0.338,0.27,13.8,87.5,56.5,67.4,7,4.8,21.7,100,120.2,103.3
11/5/2014,201411050UTA,CLE,240,0.558,0.458,0.222,0.556,20,63.9,42.3,20,9.2,7.1,11.8,100,114.9,117.2,UTA,240,0.588,0.552,0.273,0.286,36.1,80,57.7,66.7,3.4,14.3,12.2,100,117.2,114.9
11/5/2014,201411050SAC,DEN,240,0.57,0.506,0.341,0.378,18.4,73.5,44.4,64.9,4,8.9,12.8,100,109.6,131.7,SAC,240,0.668,0.605,0.263,0.658,26.5,81.6,55.6,50,8,5.6,11.7,100,131.7,109.6
11/5/2014,201411050SAS,ATL,240,0.475,0.457,0.272,0.12,20.4,71.1,42.5,68.4,14.8,9.6,11.8,100,97.3,99.5,SAS,240,0.548,0.486,0.246,0.551,28.9,79.6,57.5,80.6,7.4,13.4,18.1,100,99.5,97.3
11/5/2014,201411050PHO,MEM,240,0.583,0.556,0.213,0.213,21.1,85.3,51.4,62.5,10.9,2.1,15.5,100,111.3,99.3,PHO,240,0.582,0.522,0.304,0.304,14.7,78.9,48.6,40.6,12,6.3,18.7,100,99.3,111.3
11/6/2014,201411060POR,DAL,240,0.448,0.394,0.256,0.178,16.3,68.4,39.1,42.4,6.6,8.5,6.7,100,95.3,118.3,POR,240,0.633,0.597,0.39,0.247,31.6,83.7,60.9,62.5,3.3,9,16.6,100,118.3,95.3
11/6/2014,201411060HOU,SAS,240,0.412,0.356,0.222,0.211,25,78.4,48.2,54.8,12.4,2.2,12.5,100,83.8,101.4,HOU,240,0.566,0.542,0.375,0.458,21.6,75,51.8,52.9,7.2,8.6,19.5,100,101.4,83.8
11/7/2014,201411070BOS,IND,240,0.523,0.483,0.216,0.148,32.6,75.7,52.5,45,2.2,10.3,12.2,100,108.3,111.7,BOS,240,0.549,0.512,0.318,0.188,24.3,67.4,47.5,66.7,6.6,4.3,11.5,100,111.7,108.3
11/7/2014,201411070BRK,NYK,240,0.499,0.456,0.211,0.233,30,80,50.6,59.5,7.4,4,12.4,100,105.3,117,BRK,240,0.644,0.608,0.324,0.351,20,70,49.4,47.4,6.4,8.5,15.8,100,117,105.3
11/7/2014,201411070TOR,WAS,240,0.433,0.38,0.229,0.386,29.1,77.3,50.5,63.3,7.5,8.6,11.8,100,90,110.3,TOR,240,0.55,0.494,0.275,0.388,22.7,70.9,49.5,54.3,5.4,4.7,12.2,100,110.3,90
11/7/2014,201411070DET,MIL,240,0.545,0.5,0.26,0.299,24.3,68.4,46.7,72.2,11.2,11.5,13,100,106.6,109.9,DET,240,0.573,0.567,0.307,0.32,31.6,75.7,53.3,48.6,7.9,8.8,17.4,100,109.9,106.6
11/7/2014,201411070PHI,CHI,240,0.635,0.59,0.308,0.436,32.4,62.2,48.8,62.5,4.2,9.8,15.5,100,124.9,121.7,PHI,240,0.564,0.538,0.33,0.275,37.8,67.6,51.2,67.4,7.4,3.7,10.5,100,121.7,124.9
11/7/2014,201411070ORL,MIN,265,0.495,0.452,0.194,0.269,18.4,70.7,42.2,60,8.6,8.6,10.3,100,98.1,106.6,ORL,265,0.564,0.533,0.11,0.209,29.3,81.6,57.8,41.3,4.8,8,17.4,100,106.6,98.1
11/7/2014,201411070CHO,ATL,290,0.57,0.532,0.355,0.28,14.9,73.8,42.7,65.1,7,3.9,15.4,100,104.6,107.3,CHO,290,0.56,0.526,0.216,0.278,26.2,85.1,57.3,64.6,5.3,11.7,14.9,100,107.3,104.6
11/7/2014,201411070DEN,CLE,240,0.558,0.512,0.274,0.393,15,81.8,50,62.5,5.2,5.4,7.5,100,113.8,104.5,DEN,240,0.551,0.535,0.341,0.176,18.2,85,50,55,5.2,8.2,12.4,100,104.5,113.8
11/7/2014,201411070UTA,DAL,240,0.558,0.528,0.273,0.159,28.9,76.3,50.6,54.8,13.8,7.5,7.8,100,120.6,94.2,UTA,240,0.537,0.493,0.412,0.279,23.7,71.1,49.4,65.5,4.6,9.4,21.6,100,94.2,120.6
11/7/2014,201411070OKC,MEM,240,0.514,0.475,0.222,0.21,20.9,74.4,46.3,61.8,11.5,7.4,8.3,100,104.5,102.2,OKC,240,0.531,0.544,0.316,0.139,25.6,79.1,53.7,43.2,3.4,1.6,16.9,100,102.2,104.5
11/8/2014,201411080MIL,MEM,240,0.474,0.372,0.171,0.415,35.7,61,48.2,51.7,10.2,2.9,11.8,100,104.1,105.3,MIL,240,0.501,0.483,0.205,0.125,39,64.3,51.8,60,7.9,5.9,14.7,100,105.3,104.1
11/8/2014,201411080IND,WAS,240,0.532,0.494,0.136,0.284,30.2,81.8,56.3,59,8.6,7.5,13.3,100,103.7,96.2,IND,240,0.511,0.481,0.312,0.325,18.2,69.8,43.7,33.3,5.3,4.3,17,100,96.2,103.7
11/7/2014,201411070PHO,SAC,290,0.527,0.445,0.176,0.429,28.3,83.9,58.8,41,5.5,6,12.2,100,105.4,103.6,PHO,290,0.514,0.48,0.316,0.255,16.1,71.7,41.2,45.2,6.5,9.3,9.9,100,103.6,105.4
11/8/2014,201411080ATL,NYK,240,0.54,0.524,0.25,0.131,31,72.1,51.8,65,2.2,10.2,14.4,100,107.9,115.8,ATL,240,0.532,0.463,0.272,0.444,27.9,69,48.2,54.5,11.2,7.9,7.6,100,115.8,107.9
11/8/2014,201411080MIA,MIN,240,0.474,0.425,0.184,0.264,33.3,84.2,55.1,37.1,9.7,3.1,14.1,100,98.8,109.6,MIA,240,0.597,0.558,0.167,0.218,15.8,66.7,44.9,63.4,8.6,2.8,14.1,100,109.6,98.8
11/8/2014,201411080CHI,BOS,240,0.59,0.562,0.235,0.247,20.6,77.6,54.2,59.5,6.4,4.1,11.8,100,113.7,108.4,CHI,240,0.512,0.5,0.196,0.163,22.4,79.4,45.8,61.9,5.4,3.2,7.5,100,108.4,113.7
11/8/2014,201411080HOU,GSW,240,0.519,0.5,0.322,0.195,33.3,70.9,54,56.4,10.9,18.2,21.6,100,97.2,86.3,HOU,240,0.457,0.407,0.488,0.244,29.1,66.7,46,43.3,13.9,0,18.8,100,86.3,97.2
11/8/2014,201411080LAC,POR,240,0.56,0.513,0.313,0.313,23.7,81,53.8,69.4,2.1,4.3,15,100,109.4,113.7,LAC,240,0.563,0.525,0.148,0.37,19,76.3,46.3,42.5,8.6,7.3,6.9,100,113.7,109.4
11/8/2014,201411080SAS,NOP,240,0.548,0.518,0.247,0.165,15.8,58.5,38,55,12,14.5,10.8,100,108.7,107.6,SAS,240,0.534,0.481,0.225,0.363,41.5,84.2,62,41.7,4.3,10.9,16.3,100,107.6,108.7
11/9/2014,201411090TOR,PHI,240,0.464,0.437,0.391,0.207,23.9,83.3,44.3,57.6,11,10.2,15.2,100,88.2,120.3,TOR,240,0.673,0.612,0.224,0.395,16.7,76.1,55.7,53.5,12,15.1,18.3,100,120.3,88.2
11/9/2014,201411090BRK,ORL,240,0.585,0.573,0.2,0.213,13.9,65,40.8,64.1,7.6,2.9,17.2,100,104.8,113.6,BRK,240,0.558,0.506,0.169,0.277,35,86.1,59.2,57.5,10.9,8.3,13.1,100,113.6,104.8
11/9/2014,201411090DET,UTA,240,0.555,0.5,0.208,0.486,21.4,65.4,45.7,60.6,7.7,2.9,11.2,100,107.2,106.1,DET,240,0.462,0.419,0.247,0.269,34.6,78.6,54.3,52.8,6.6,3.5,9.6,100,106.1,107.2
11/9/2014,201411090OKC,SAC,240,0.519,0.488,0.3,0.275,23.7,71.8,48.1,63.9,12.4,3.3,10,100,104.6,113.6,OKC,240,0.562,0.5,0.231,0.346,28.2,76.3,51.9,44.4,5.6,10.7,13.5,100,113.6,104.6
11/9/2014,201411090POR,DEN,240,0.48,0.423,0.143,0.33,34,69.8,51.9,38.9,5.1,10.1,12.6,100,102.1,118.5,POR,240,0.546,0.53,0.31,0.14,30.2,66,48.1,60,7.1,14.1,8.6,100,118.5,102.1
11/9/2014,201411090LAL,CHO,240,0.506,0.462,0.177,0.342,28.6,77.1,50.6,42.9,5.6,0,10.8,100,102.6,119.3,LAL,240,0.584,0.549,0.207,0.268,22.9,71.4,49.4,66.7,8.9,3.1,10.7,100,119.3,102.6
11/9/2014,201411090DAL,MIA,240,0.619,0.612,0.303,0.263,18.8,68.1,48.1,73.8,7.8,5.6,13.3,100,117.1,107,DAL,240,0.513,0.476,0.349,0.289,31.9,81.3,51.9,62.9,8.9,13.2,12.2,100,107,117.1
11/9/2014,201411090PHO,GSW,240,0.607,0.558,0.348,0.304,9.1,78.6,48,48.5,8.9,14.3,24.9,100,93.7,105.5,PHO,240,0.572,0.506,0.38,0.418,21.4,90.9,52,50,8.9,4.4,18.3,100,105.5,93.7
11/10/2014,201411100IND,UTA,240,0.517,0.473,0.284,0.284,13.9,71.1,45.7,56.3,5.7,8,11.7,100,98.6,111.2,IND,240,0.502,0.467,0.167,0.167,28.9,86.1,54.3,41,3.4,5.7,6.8,100,111.2,98.6
11/10/2014,201411100CHI,DET,240,0.5,0.469,0.175,0.313,18.4,80.4,48.4,55.9,5.2,8.8,14.2,100,94.9,106.4,CHI,240,0.527,0.483,0.227,0.227,19.6,81.6,51.6,56.4,6.3,12.1,9.4,100,106.4,94.9
11/10/2014,201411100CLE,NOP,240,0.545,0.505,0.29,0.215,29.8,68.4,47.1,75.6,9,9.3,4.7,100,125,132.9,CLE,240,0.626,0.574,0.333,0.37,31.6,70.2,52.9,65,3.4,7.6,8.7,100,132.9,125
11/10/2014,201411100NYK,ATL,240,0.546,0.451,0.38,0.394,23.7,72.5,48.7,74.1,8,5.3,15.3,100,104,97.1,NYK,240,0.481,0.47,0.313,0.145,27.5,76.3,51.3,63.9,4.6,4.5,14.5,100,97.1,104
11/10/2014,201411100LAC,SAS,240,0.469,0.41,0.229,0.325,21.7,78.4,47,60.6,12.5,7.7,7.8,100,100.9,96.3,LAC,240,0.522,0.48,0.297,0.23,21.6,78.3,53,78.8,6.8,12.5,15.5,100,96.3,100.9
11/11/2014,201411110MIL,OKC,240,0.409,0.368,0.23,0.218,26,70.2,47.4,51.7,6.5,7.6,13.6,100,84.4,92,MIL,240,0.464,0.426,0.185,0.296,29.8,74,52.6,54.5,5.4,9,14.9,100,92,84.4
11/11/2014,201411110TOR,ORL,240,0.568,0.556,0.309,0.198,14.6,86.8,49.4,66.7,8.3,8.9,15.4,100,104.2,108.4,TOR,240,0.576,0.513,0.273,0.39,13.2,85.4,50.6,45.7,9.4,1.8,11.7,100,108.4,104.2
11/11/2014,201411110GSW,SAS,240,0.567,0.548,0.269,0.161,17.8,96.6,48.6,60.9,9.3,2,7.4,100,116.6,103.2,GSW,240,0.635,0.593,0.286,0.286,3.4,82.2,51.4,60.5,5.2,5.9,19.4,100,103.2,116.6
