GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BL%,A_TOV%,A_ORtg,A_DRtg,A_PTS,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BL%,H_TOV%,H_ORtg,H_DRtg,H_PTS
201510280HOU,DEN,0.604,0.589,0.342,0.228,23.7,72.7,52.7,65.0,9.3,19.2,19.5,108.2,87.6,105.0,HOU,0.432,0.391,0.402,0.299,27.3,76.3,47.3,56.7,13.4,15.4,14.0,87.6,108.2,85.0
201510280OKC,SAS,0.537,0.511,0.161,0.14,17.1,72.5,44.4,48.9,10.8,13.4,11.6,104.3,110.2,106.0,OKC,0.585,0.529,0.221,0.256,27.5,82.9,55.6,50.0,6.9,5.1,16.6,110.2,104.3,112.0
201510280SAC,LAC,0.593,0.563,0.238,0.388,14.0,75.0,46.2,47.6,7.8,12.9,13.8,108.4,101.6,111.0,SAC,0.51,0.495,0.255,0.191,25.0,86.0,53.8,58.5,7.8,4.9,13.6,101.6,108.4,104.0
201510280MEM,CLE,0.5235,0.5085,0.32699999999999996,0.1915,25.450000000000003,82.0,54.45,69.55000000000001,6.15,6.65,13.1,103.15,88.45,106.0,MEM,0.414,0.366,0.195,0.268,20.8,70.7,42.6,51.7,8.4,5.5,14.9,79.4,110.8,76.0
201510280PHO,DAL,0.563,0.529,0.247,0.365,13.0,76.4,47.5,60.0,6.9,4.8,7.5,108.9,93.2,111.0,PHO,0.468,0.425,0.276,0.379,23.6,87.0,52.5,44.1,2.9,4.7,15.1,93.2,108.9,95.0
201510280LAL,MIN,0.564,0.488,0.241,0.446,14.3,73.3,44.8,63.2,3.0,7.1,7.5,111.9,110.9,112.0,LAL,0.527,0.439,0.378,0.389,26.7,85.7,55.2,51.4,2.0,6.3,11.0,110.9,111.9,111.0
201510290IND,MEM,0.5025,0.4545,0.195,0.311,25.4,72.85,47.55,57.55,10.5,7.95,13.9,98.30000000000001,109.3,112.0,IND,0.5395,0.48750000000000004,0.326,0.33399999999999996,20.65,74.0,45.95,67.05000000000001,10.4,5.449999999999999,14.95,101.65,109.75,103.0
201510290NYK,ATL,0.5615,0.5329999999999999,0.309,0.248,17.1,62.8,42.599999999999994,60.7,10.100000000000001,6.15,14.1,104.4,105.30000000000001,112.0,NYK,0.5285,0.47050000000000003,0.27949999999999997,0.301,36.45,72.3,53.1,56.2,10.7,8.55,13.1,113.8,106.05000000000001,101.0
201510300MIL,WAS,0.5690000000000001,0.519,0.321,0.47250000000000003,25.65,74.80000000000001,50.150000000000006,61.45,7.65,10.399999999999999,17.299999999999997,104.75,101.7,118.0,MIL,0.5429999999999999,0.47800000000000004,0.251,0.35050000000000003,27.3,68.45,47.7,67.65,8.2,5.0,14.9,107.4,123.05,113.0
201510300PHI,UTA,0.508,0.4645,0.154,0.28200000000000003,19.9,81.8,51.8,47.849999999999994,7.95,13.95,9.55,104.65,91.5,99.0,PHI,0.479,0.40049999999999997,0.2515,0.432,24.25,73.35,48.099999999999994,57.1,7.8,8.25,18.8,88.05,112.5,71.0
201510300BOS,TOR,0.5625,0.5,0.271,0.4575,22.25,85.0,56.900000000000006,58.349999999999994,8.95,4.15,17.4,103.35,95.3,113.0,BOS,0.5389999999999999,0.46199999999999997,0.294,0.4,18.75,73.2,44.45,75.7,11.5,8.45,14.55,103.85,99.95,103.0
201510290LAC,DAL,0.494,0.4605,0.278,0.26,18.35,80.05000000000001,49.2,61.45,5.45,4.2,8.95,98.7,98.9,88.0,LAC,0.5525,0.5229999999999999,0.297,0.3835,15.15,75.65,47.650000000000006,51.45,6.9,12.4,10.55,106.5,95.05,104.0
201510300DET,CHI,0.551,0.5133333333333333,0.2796666666666667,0.27666666666666667,15.4,71.36666666666667,46.63333333333333,45.199999999999996,7.566666666666666,9.833333333333334,15.466666666666669,100.83333333333333,96.39999999999999,94.0,DET,0.47700000000000004,0.43500000000000005,0.27599999999999997,0.333,30.8,85.7,55.9,53.9,5.3,5.0,11.033333333333331,102.10000000000001,94.8,98.0
201510300ORL,OKC,0.5665,0.51,0.23299999999999998,0.3005,33.05,78.5,55.75,44.0,6.75,8.7,15.100000000000001,112.7,108.5,139.0,ORL,0.48350000000000004,0.4475,0.2855,0.239,29.599999999999998,66.8,48.7,53.650000000000006,8.850000000000001,11.35,11.6,101.6,103.4,136.0
201510300ATL,CHO,0.4935,0.45299999999999996,0.3135,0.2465,24.0,88.9,52.85,56.2,5.800000000000001,5.95,11.850000000000001,99.35,106.25,94.0,ATL,0.5486666666666666,0.5159999999999999,0.29833333333333334,0.25366666666666665,16.833333333333332,66.53333333333333,43.56666666666666,61.76666666666667,9.8,6.400000000000001,14.033333333333333,102.7,102.30000000000001,97.0
201510300CLE,MIA,0.5815,0.5215,0.2735,0.287,10.25,73.8,46.25,63.75,5.45,11.6,13.3,107.15,107.25,92.0,CLE,0.5273333333333333,0.5016666666666666,0.31499999999999995,0.209,27.100000000000005,83.13333333333334,55.06666666666666,67.73333333333333,5.566666666666667,6.8,12.200000000000001,106.13333333333333,92.66666666666667,102.0
201510300DEN,MIN,0.5485,0.4625,0.198,0.5115,15.700000000000001,72.25,46.9,61.6,5.1,7.85,11.75,105.05000000000001,95.75,95.0,DEN,0.49,0.4605,0.3025,0.2195,26.25,77.80000000000001,51.85,58.35,8.25,12.95,15.7,94.4,92.9,78.0
201510300SAS,BRK,0.46199999999999997,0.427,0.1525,0.248,18.15,78.35,45.0,51.75,8.7,9.7,13.1,89.75,111.44999999999999,75.0,SAS,0.5465,0.514,0.20850000000000002,0.14550000000000002,22.85,84.1,54.0,53.2,9.05,10.0,14.0,105.55,94.35,102.0
201510300SAC,LAL,0.546,0.48050000000000004,0.38,0.346,21.7,75.05000000000001,47.5,50.099999999999994,4.2,8.85,13.4,107.6,116.35,114.0,SAC,0.544,0.52,0.2365,0.244,30.3,84.65,57.0,54.25,6.65,8.8,12.25,111.19999999999999,106.35,132.0
201510300HOU,GSW,0.5315000000000001,0.4925,0.2965,0.249,34.3,78.2,55.95,65.6,8.55,8.8,11.5,112.25,94.1,112.0,HOU,0.45099999999999996,0.3935,0.341,0.369,26.15,76.69999999999999,49.15,60.0,8.2,14.4,14.05,90.44999999999999,110.9,92.0
201510300PHO,POR,0.5409999999999999,0.508,0.3215,0.19,17.5,81.9,50.0,50.0,7.7,7.300000000000001,15.450000000000001,99.0,98.6,92.0,PHO,0.505,0.4475,0.2465,0.4425,24.9,83.5,54.6,45.0,7.6000000000000005,8.0,15.45,98.65,97.95,110.0
201510310IND,UTA,0.5073333333333333,0.46866666666666673,0.15933333333333333,0.25633333333333336,25.166666666666668,81.89999999999999,53.86666666666667,44.73333333333333,9.9,11.799999999999999,11.4,104.2,87.96666666666665,97.0,IND,0.5196666666666666,0.468,0.29833333333333334,0.32266666666666666,19.73333333333333,70.76666666666667,44.63333333333333,56.6,9.766666666666667,6.833333333333333,17.7,94.73333333333335,107.60000000000001,76.0
201510310POR,PHO,0.5033333333333333,0.45599999999999996,0.2776666666666667,0.3516666666666666,24.566666666666663,81.89999999999999,53.6,43.666666666666664,8.833333333333334,9.4,14.1,100.3,96.06666666666666,101.0,POR,0.5249999999999999,0.49466666666666664,0.341,0.24466666666666667,18.766666666666666,79.96666666666667,49.46666666666667,53.53333333333333,7.533333333333334,7.566666666666667,15.266666666666667,96.76666666666667,100.26666666666665,90.0
201510310LAC,SAC,0.525,0.49833333333333335,0.217,0.24533333333333332,31.933333333333337,84.2,56.13333333333333,51.666666666666664,7.333333333333333,7.0,11.633333333333333,109.23333333333333,107.63333333333333,109.0,LAC,0.5656666666666667,0.5283333333333333,0.27266666666666667,0.4573333333333333,15.666666666666666,72.03333333333335,46.96666666666667,55.666666666666664,5.8999999999999995,11.866666666666667,12.033333333333333,107.73333333333333,98.46666666666665,114.0
201510310WAS,NYK,0.5473333333333333,0.49000000000000005,0.25999999999999995,0.32466666666666666,31.633333333333336,72.8,51.46666666666667,54.53333333333334,9.666666666666666,8.166666666666666,13.799999999999999,112.7,105.30000000000001,117.0,WAS,0.5546666666666668,0.498,0.29533333333333334,0.43733333333333335,25.833333333333332,75.86666666666667,50.70000000000001,55.866666666666674,7.933333333333334,8.433333333333332,16.2,104.43333333333334,104.63333333333333,110.0
201510310NOP,GSW,0.5790000000000001,0.5446666666666666,0.31666666666666665,0.305,25.73333333333333,75.0,52.03333333333334,62.56666666666666,8.866666666666667,7.566666666666667,10.700000000000001,117.26666666666667,100.73333333333333,134.0,NOP,0.507,0.4713333333333334,0.26666666666666666,0.251,20.0,76.9,45.4,53.53333333333333,6.566666666666666,5.166666666666667,12.633333333333333,100.66666666666667,116.39999999999999,120.0
201510310MEM,BRK,0.48233333333333334,0.45133333333333336,0.15666666666666665,0.24133333333333332,18.933333333333334,77.6,46.86666666666667,52.93333333333334,6.933333333333333,8.233333333333333,12.766666666666666,94.0,112.19999999999999,91.0,MEM,0.5173333333333333,0.4633333333333334,0.22599999999999998,0.324,24.899999999999995,75.06666666666666,48.166666666666664,63.86666666666667,9.266666666666667,6.3,12.233333333333334,103.43333333333334,107.03333333333335,101.0
201511010TOR,MIL,0.5443333333333333,0.47100000000000003,0.259,0.3496666666666666,24.866666666666664,65.33333333333333,45.73333333333333,69.23333333333333,7.733333333333333,7.433333333333334,16.099999999999998,104.26666666666667,121.83333333333333,87.0,TOR,0.5536666666666666,0.5056666666666666,0.2733333333333334,0.379,28.46666666666667,83.33333333333333,57.333333333333336,56.79999999999999,10.466666666666667,4.766666666666667,15.466666666666667,108.7,96.2,106.0
201511010BOS,SAS,0.5326666666666666,0.49733333333333335,0.21533333333333335,0.19733333333333336,23.76666666666667,80.03333333333333,53.699999999999996,55.833333333333336,9.4,9.566666666666666,14.700000000000001,102.23333333333333,92.06666666666666,95.0,BOS,0.4986666666666666,0.4373333333333333,0.29466666666666663,0.31433333333333335,21.866666666666664,73.60000000000001,45.26666666666667,70.46666666666667,11.033333333333333,8.233333333333333,14.133333333333335,98.39999999999999,98.5,87.0
201511010CHO,ATL,0.53625,0.502,0.30625,0.23,17.625,70.225,45.574999999999996,61.2,9.775,7.8500000000000005,13.15,102.325,101.47500000000001,94.0,CHO,0.49466666666666664,0.453,0.35233333333333333,0.22233333333333336,22.266666666666666,85.93333333333334,51.36666666666667,65.60000000000001,6.366666666666667,11.299999999999999,11.433333333333335,99.23333333333333,104.56666666666666,92.0
201511010CHI,ORL,0.47100000000000003,0.441,0.27566666666666667,0.22233333333333336,28.066666666666663,69.13333333333333,48.4,55.76666666666667,8.333333333333334,13.766666666666666,12.433333333333332,97.96666666666665,100.93333333333334,87.0,CHI,0.53225,0.49,0.29025,0.27075000000000005,18.1,72.275,48.025000000000006,51.325,7.5,10.35,14.575000000000001,99.625,94.975,92.0
201511010MIA,HOU,0.4713333333333333,0.4183333333333334,0.37933333333333336,0.322,19.933333333333334,75.73333333333333,46.6,60.833333333333336,8.566666666666666,11.166666666666666,14.833333333333334,90.96666666666665,111.5,89.0,MIA,0.5783333333333333,0.528,0.26766666666666666,0.27266666666666667,15.566666666666668,80.03333333333333,50.333333333333336,61.53333333333333,7.433333333333334,11.6,12.6,109.0,102.16666666666667,109.0
201511010OKC,DEN,0.48100000000000004,0.45,0.296,0.21533333333333335,26.666666666666668,72.46666666666668,48.300000000000004,57.93333333333334,8.299999999999999,10.266666666666666,14.299999999999999,95.33333333333333,102.7,93.0,OKC,0.5853333333333334,0.5396666666666666,0.2523333333333333,0.26999999999999996,34.766666666666666,76.5,56.76666666666667,53.03333333333333,7.633333333333333,10.866666666666665,15.666666666666666,115.89999999999999,104.73333333333333,117.0
201511010LAL,DAL,0.512,0.48133333333333334,0.30033333333333334,0.23466666666666666,18.566666666666666,81.26666666666667,50.73333333333333,64.3,5.366666666666667,5.3999999999999995,9.466666666666667,101.26666666666667,97.96666666666665,103.0,LAL,0.5233333333333333,0.46166666666666667,0.3866666666666667,0.3403333333333333,19.900000000000002,77.03333333333335,47.06666666666666,52.76666666666666,5.566666666666667,11.166666666666666,12.6,103.76666666666665,113.03333333333335,93.0
201511020PHI,CLE,0.5445,0.51825,0.30424999999999996,0.2185,25.325000000000003,82.35,54.75,67.47500000000001,5.4750000000000005,8.8,12.925,107.19999999999999,95.3,107.0,PHI,0.49466666666666664,0.42966666666666664,0.26166666666666666,0.37833333333333335,22.833333333333332,75.56666666666666,47.5,57.36666666666667,7.6000000000000005,8.333333333333334,16.533333333333335,93.10000000000001,111.8,100.0
201511020BRK,MIL,0.56075,0.49875,0.273,0.35124999999999995,24.7,67.425,46.974999999999994,67.72500000000001,7.449999999999999,8.5,15.625,106.5,117.75,103.0,BRK,0.497,0.462,0.17775,0.2505,20.775,77.14999999999999,47.474999999999994,54.275000000000006,6.0249999999999995,8.175,13.799999999999999,96.875,112.44999999999999,96.0
201511020NYK,SAS,0.53525,0.50275,0.20275,0.20175,22.825000000000003,77.15,52.25,55.325,8.725000000000001,9.475,14.3,103.025,92.57499999999999,94.0,NYK,0.5175,0.4630000000000001,0.23149999999999998,0.3025,31.6,74.6,51.625,54.175000000000004,9.5,7.25,12.649999999999999,108.05000000000001,105.32500000000002,84.0
201511020GSW,MEM,0.47025,0.41900000000000004,0.22949999999999998,0.295,22.849999999999998,75.475,46.225,68.1,8.925,7.699999999999999,11.55,94.625,109.67500000000001,69.0,GSW,0.58725,0.55275,0.312,0.318,25.124999999999996,77.075,53.925000000000004,65.525,8.625,10.125,11.175,117.35,92.6,119.0
201511020HOU,OKC,0.579,0.5387500000000001,0.25775,0.268,34.6,78.725,58.025000000000006,50.4,7.425,11.899999999999999,16.85,112.425,105.275,105.0,HOU,0.4885,0.4415,0.36600000000000005,0.323,18.599999999999998,73.275,44.5,59.05,10.8,11.25,13.75,94.94999999999999,109.125,110.0
201511020LAC,PHO,0.4895,0.44525,0.28475,0.31725,25.199999999999996,84.65,53.825,48.725,8.675,7.5,12.5,99.8,98.175,96.0,LAC,0.56425,0.52275,0.28475,0.414,13.525,72.25,46.6,55.275,5.449999999999999,10.75,11.725000000000001,106.925,98.425,102.0
201511020MIN,POR,0.52925,0.49875,0.34,0.23975,20.325,80.325,50.325,51.125,6.9,7.950000000000001,14.975000000000001,98.975,100.35,106.0,MIN,0.5406666666666666,0.458,0.18700000000000003,0.5056666666666666,16.666666666666668,73.16666666666667,46.96666666666667,62.63333333333333,6.733333333333333,7.5,12.333333333333334,103.56666666666668,99.03333333333335,101.0
201511030DET,IND,0.5157499999999999,0.46900000000000003,0.28900000000000003,0.276,21.775,68.375,44.900000000000006,56.275000000000006,11.350000000000001,7.075,16.75,96.22500000000001,102.67500000000001,94.0,DET,0.4675,0.42950000000000005,0.271,0.29925,32.8,82.30000000000001,55.5,51.025,6.125,5.675,13.2,98.55000000000001,96.27499999999999,82.0
201511030CHO,CHI,0.538,0.5054000000000001,0.2988,0.23440000000000003,16.3,71.96000000000001,46.18000000000001,52.88000000000001,7.0200000000000005,8.28,13.940000000000001,101.12,102.5,105.0,CHO,0.53175,0.488,0.3275,0.23,24.025,87.17500000000001,53.825,63.025000000000006,6.300000000000001,10.15,10.625,107.57499999999999,105.19999999999999,130.0
201511030MIA,ATL,0.5274,0.49160000000000004,0.2916,0.23280000000000003,20.259999999999998,70.75999999999999,46.66,62.48,9.9,6.62,13.14,102.17999999999999,100.26000000000002,98.0,MIA,0.55725,0.51375,0.28225,0.251,18.450000000000003,77.325,50.0,54.7,8.175,11.95,13.5,105.6,102.025,92.0
201511030LAL,DEN,0.51275,0.47425000000000006,0.28074999999999994,0.25275000000000003,26.875,73.75,50.0,60.900000000000006,7.475,10.625,13.825,101.775,104.525,120.0,LAL,0.52525,0.4595,0.36550000000000005,0.36574999999999996,20.525,75.9,46.525,52.074999999999996,6.450000000000001,9.925,11.674999999999999,105.32499999999999,115.05000000000001,109.0
201511030SAC,MEM,0.48580000000000007,0.43520000000000003,0.23179999999999995,0.29619999999999996,24.439999999999998,76.9,48.739999999999995,65.97999999999999,8.2,8.76,12.14,97.44,106.52000000000001,103.0,SAC,0.51525,0.48350000000000004,0.23025,0.31925000000000003,28.300000000000004,80.45,52.400000000000006,53.4,7.6,5.65,11.825,105.4,107.89999999999999,89.0
201511030DAL,TOR,0.55175,0.49974999999999997,0.25675000000000003,0.3635,27.6,80.625,55.9,54.74999999999999,9.925,5.95,15.25,108.125,95.875,102.0,DAL,0.50125,0.46699999999999997,0.29200000000000004,0.24874999999999997,20.8,79.7,50.15,63.375,5.325,5.199999999999999,10.45,99.67500000000001,100.07499999999999,91.0
201511030NOP,ORL,0.48850000000000005,0.45725,0.25675,0.2,26.474999999999998,72.3,49.925,56.1,7.475000000000001,11.725,13.299999999999999,98.675,98.7,103.0,NOP,0.4965,0.459,0.3,0.25775000000000003,19.55,77.25,45.425,58.125,7.85,7.0,12.524999999999999,98.5,112.5,94.0
201511040IND,BOS,0.50625,0.44849999999999995,0.30224999999999996,0.30200000000000005,24.375,70.65,45.95,67.125,10.125,8.025,14.850000000000001,99.85,100.45,98.0,IND,0.509,0.461,0.28180000000000005,0.2846,25.06,68.32000000000001,46.32000000000001,55.3,11.200000000000001,6.0200000000000005,15.780000000000001,98.24000000000001,102.98000000000002,100.0
201511040MIL,PHI,0.49524999999999997,0.4365,0.28274999999999995,0.33,24.625,77.425,50.275,59.925,6.800000000000001,9.825,16.65,93.55000000000001,108.64999999999999,87.0,MIL,0.546,0.4896,0.2718,0.32059999999999994,23.16,67.94,45.86,67.9,7.26,8.3,14.440000000000001,105.04,113.17999999999999,91.0
201511040WAS,SAS,0.5384,0.5022,0.21660000000000004,0.21080000000000002,23.000000000000004,79.9,53.760000000000005,55.620000000000005,8.000000000000002,8.52,15.080000000000002,102.62,94.85999999999999,99.0,WAS,0.5527500000000001,0.50575,0.2875,0.36825,21.65,75.97500000000001,48.075,57.97500000000001,8.75,7.6,14.575,104.325,103.725,102.0
201511040ATL,BRK,0.49559999999999993,0.46240000000000003,0.1928,0.2318,23.279999999999998,78.3,49.14,56.760000000000005,6.8,8.02,14.559999999999999,96.64,112.17999999999999,87.0,ATL,0.5366666666666666,0.49950000000000006,0.2911666666666667,0.2466666666666667,19.733333333333334,70.08333333333333,46.25,64.23333333333333,11.0,8.200000000000001,13.133333333333333,103.66666666666667,99.50000000000001,101.0
201511040CLE,NYK,0.509,0.45840000000000003,0.2424,0.2778,29.040000000000003,75.17999999999999,50.4,53.040000000000006,8.879999999999999,8.3,12.459999999999999,104.88000000000002,104.84,86.0,CLE,0.5344,0.5025999999999999,0.30839999999999995,0.252,24.76,82.14,54.7,66.70000000000002,5.460000000000001,7.7,12.38,106.33999999999999,94.67999999999999,96.0
201511040GSW,LAC,0.562,0.525,0.2778,0.3812,15.48,73.3,47.160000000000004,55.379999999999995,5.6,9.959999999999999,11.400000000000002,107.7,101.72,108.0,GSW,0.5834,0.5458000000000001,0.3108,0.3274,24.599999999999998,77.0,53.260000000000005,66.78,8.14,9.620000000000001,11.1,116.85999999999999,96.24,112.0
201511040HOU,ORL,0.5056,0.4746,0.24939999999999998,0.20180000000000003,25.58,70.72,48.779999999999994,57.06,8.320000000000002,11.6,13.12,101.16,102.16,114.0,HOU,0.5064,0.4612,0.37,0.3356,22.0,74.22,46.760000000000005,60.58,10.2,9.28,14.12,99.16,109.52000000000001,119.0
201511040UTA,POR,0.542,0.5198,0.337,0.275,23.28,77.97999999999999,51.160000000000004,46.260000000000005,6.58,8.540000000000001,15.440000000000001,102.28,99.96,108.0,UTA,0.49275,0.45225000000000004,0.18775,0.28600000000000003,26.725,77.65,51.775,40.375,10.625,12.7,10.575000000000001,102.75,94.85,92.0
201511040OKC,TOR,0.5486,0.4896,0.24080000000000004,0.3896,27.8,79.5,55.17999999999999,51.08,10.9,5.779999999999999,14.74,108.22,97.38,103.0,OKC,0.5744,0.5358,0.2622,0.24860000000000002,32.68,77.25999999999999,55.96,53.660000000000004,7.62,12.599999999999998,17.020000000000003,110.62,105.94000000000001,98.0
201511040PHO,SAC,0.5208,0.4952,0.2414,0.28400000000000003,26.220000000000006,79.22,50.84,55.220000000000006,7.919999999999999,5.86,12.66,104.04,110.31999999999998,97.0,PHO,0.5189999999999999,0.4816,0.2832,0.30679999999999996,25.299999999999997,84.14000000000001,54.14,50.980000000000004,9.780000000000001,7.340000000000001,13.26,103.84,98.25999999999999,118.0
201511050CHI,OKC,0.5666666666666667,0.5268333333333334,0.24433333333333332,0.24683333333333335,30.566666666666666,77.06666666666666,54.699999999999996,53.93333333333334,6.716666666666668,12.35,15.65,110.05000000000001,107.25,98.0,CHI,0.5356666666666666,0.5016666666666667,0.2823333333333333,0.23416666666666672,17.566666666666666,73.3,47.08333333333334,52.400000000000006,6.3999999999999995,8.549999999999999,12.566666666666668,103.23333333333333,103.28333333333335,104.0
201511050DEN,UTA,0.49800000000000005,0.46180000000000004,0.20659999999999998,0.26880000000000004,26.6,76.88000000000001,51.2,44.739999999999995,9.879999999999999,12.459999999999999,10.420000000000002,104.17999999999999,95.11999999999999,96.0,DEN,0.5068,0.46420000000000006,0.28019999999999995,0.29660000000000003,26.74,73.78,50.22,60.14000000000001,6.9,10.459999999999999,13.66,100.66,105.6,84.0
201511050POR,MEM,0.4976666666666667,0.4503333333333333,0.23649999999999996,0.29233333333333333,23.28333333333333,75.31666666666666,47.849999999999994,64.0,7.6000000000000005,8.766666666666666,11.533333333333333,99.60000000000001,110.8,96.0,POR,0.5516666666666666,0.5318333333333334,0.3383333333333334,0.2675,24.833333333333332,78.73333333333333,52.06666666666667,49.53333333333334,6.05,8.0,14.15,107.26666666666665,101.69999999999999,115.0
201511050MIN,MIA,0.5562,0.5136000000000001,0.2626,0.2666,18.18,77.42,49.760000000000005,51.32000000000001,7.8,11.2,13.9,104.52000000000001,99.16,96.0,MIN,0.5165,0.4375,0.17550000000000002,0.44399999999999995,18.05,75.6,48.025000000000006,60.3,6.875,8.05,12.875,99.60000000000001,99.325,84.0
201511050DAL,CHO,0.5374,0.496,0.3226,0.2222,22.86,86.4,53.5,59.06,6.6800000000000015,10.38,10.540000000000001,108.21999999999998,103.43999999999998,108.0,DAL,0.5012,0.45899999999999996,0.30440000000000006,0.2648,19.98,80.12,49.67999999999999,61.32000000000001,5.9,4.799999999999999,10.8,99.02000000000001,102.22,94.0
201511060BOS,WAS,0.542,0.49560000000000004,0.2868,0.3468,21.479999999999997,74.78,47.64,59.160000000000004,8.86,8.459999999999999,15.6,101.62,104.85999999999999,98.0,BOS,0.5152,0.46179999999999993,0.3036,0.28900000000000003,25.5,72.36,47.58,64.6,11.440000000000001,8.0,14.620000000000001,101.75999999999999,98.52000000000001,118.0
201511060IND,MIA,0.5471666666666667,0.5081666666666667,0.26,0.24883333333333332,18.0,77.61666666666667,49.5,52.48333333333334,7.416666666666667,10.866666666666667,13.466666666666667,103.16666666666667,99.25,87.0,IND,0.507,0.4643333333333333,0.2661666666666667,0.2871666666666667,24.45,70.75,47.23333333333334,55.800000000000004,10.066666666666668,6.383333333333333,15.100000000000001,98.48333333333335,101.88333333333334,90.0
201511060BRK,LAL,0.529,0.4612,0.35140000000000005,0.3952,19.119999999999997,75.0,46.519999999999996,50.14,6.94,9.56,12.059999999999999,104.81999999999998,111.42,104.0,BRK,0.4931666666666666,0.4596666666666667,0.19466666666666665,0.229,24.166666666666668,79.66666666666667,49.86666666666667,56.050000000000004,6.6499999999999995,8.5,14.266666666666666,96.68333333333334,110.61666666666666,98.0
201511060ORL,TOR,0.5305,0.47100000000000003,0.24516666666666667,0.38083333333333336,28.266666666666666,80.06666666666666,54.71666666666666,49.78333333333333,10.016666666666667,6.416666666666667,13.683333333333335,106.48333333333333,98.38333333333333,87.0,ORL,0.5098333333333334,0.47666666666666674,0.26199999999999996,0.21583333333333335,24.166666666666668,70.5,48.583333333333336,58.666666666666664,7.6833333333333345,10.716666666666667,12.966666666666667,101.53333333333332,101.43333333333334,92.0
201511060CLE,PHI,0.5154,0.46559999999999996,0.28439999999999993,0.302,23.119999999999997,76.7,49.379999999999995,59.160000000000004,7.32,9.16,16.46,96.12,109.43999999999998,102.0,CLE,0.5418333333333333,0.5135,0.30616666666666664,0.23266666666666666,25.0,82.26666666666667,54.61666666666667,66.31666666666668,6.116666666666667,6.416666666666667,12.883333333333335,107.38333333333333,96.63333333333333,108.0
