DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
4/17/2018,201804170TOR,WAS,240,0.605,0.547,0.256,0.326,9.3,76.9,41.5,61.9,6.8,5.8,7.5,100,116.3,127,TOR,240,0.64,0.592,0.402,0.379,23.1,90.7,58.5,53.3,4.9,12.5,12.1,100,127,116.3
4/17/2018,201804170BOS,MIL,240,0.627,0.643,0.221,0.221,19.4,77.5,50,41.3,3.3,6.8,15.1,100,114.9,130.1,BOS,240,0.613,0.606,0.344,0.2,22.5,80.6,50,50,10.8,10,4.9,100,130.1,114.9
4/17/2018,201804170POR,NOP,240,0.601,0.583,0.286,0.226,23.8,71.7,48.9,58.1,4.2,6.8,13.2,100,116.2,106.8,POR,240,0.535,0.516,0.352,0.11,28.3,76.2,51.1,48.8,5.2,6.7,14.4,100,106.8,116.2
4/18/2018,201804180CLE,IND,240,0.582,0.564,0.282,0.154,17.2,83.8,54.5,53.7,8.7,6.7,17,100,105.7,109,CLE,240,0.605,0.582,0.384,0.301,16.2,82.8,45.5,40.5,8.7,3.6,15.4,100,109,105.7
4/18/2018,201804180OKC,UTA,240,0.518,0.47,0.345,0.393,29.4,80.4,54.9,62.9,9.2,5.5,12.4,100,104.8,97.6,OKC,240,0.485,0.461,0.389,0.2,19.6,70.6,45.1,61.1,11.3,7.3,11.7,100,97.6,104.8
4/18/2018,201804180HOU,MIN,240,0.459,0.419,0.225,0.263,17.6,78.2,49.1,48.4,7.2,15.9,15.2,100,84.4,105,HOU,240,0.485,0.448,0.542,0.219,21.8,82.4,50.9,62.9,8.2,14.5,7.9,100,105,84.4
4/19/2018,201804190MIA,PHI,240,0.658,0.617,0.42,0.457,16.7,87.5,53.9,68.3,10.2,12.5,9.3,100,131.1,110.6,MIA,240,0.611,0.562,0.452,0.479,12.5,83.3,46.1,78.8,7.2,19.1,14.5,100,110.6,131.1
4/19/2018,201804190SAS,GSW,240,0.612,0.573,0.39,0.22,11.4,77.8,48.8,61.9,8.5,13,10,100,117.4,103.5,SAS,240,0.506,0.466,0.379,0.23,22.2,88.6,51.3,51.4,8.5,10,9.5,100,103.5,117.4
4/19/2018,201804190NOP,POR,240,0.56,0.519,0.388,0.313,25.6,84.6,53.7,51.4,9.9,5,20.9,100,100.9,117.8,NOP,240,0.624,0.592,0.31,0.218,15.4,74.4,46.3,58.7,15.8,8.2,11.2,100,117.8,100.9
4/20/2018,201804200MIL,BOS,240,0.498,0.45,0.3,0.35,36.2,80,54.9,53.1,3.4,2.2,14.8,100,104.9,132.3,MIL,240,0.678,0.671,0.418,0.19,20,63.8,45.1,62.2,9.1,21.4,9.5,100,132.3,104.9
4/20/2018,201804200WAS,TOR,240,0.57,0.524,0.341,0.232,20,78.8,46.6,54.1,8.3,6.5,16.6,100,106.5,126.2,WAS,240,0.65,0.612,0.271,0.235,21.2,80,53.4,61.7,10.3,14.8,10.5,100,126.2,106.5
4/20/2018,201804200IND,CLE,240,0.535,0.506,0.416,0.208,23.1,79.4,49.3,50,12.3,6.4,16,100,101,103.3,IND,240,0.562,0.521,0.356,0.274,20.6,76.9,50.7,50,9,6.7,17.2,100,103.3,101
4/21/2018,201804210MIA,PHI,240,0.533,0.47,0.369,0.417,36.2,75.5,57,61.1,11.2,6.7,20.7,100,98.8,95.1,MIA,240,0.486,0.473,0.202,0.266,24.5,63.8,43,51.2,16.8,7.5,15.3,100,95.1,98.8
4/21/2018,201804210UTA,OKC,240,0.591,0.564,0.359,0.244,14.6,67.5,40.7,45.9,11.4,6.5,16.4,100,105.8,119.3,UTA,240,0.626,0.606,0.425,0.338,32.5,85.4,59.3,57.1,12.5,10,17.1,100,119.3,105.8
4/21/2018,201804210MIN,HOU,240,0.571,0.549,0.506,0.309,17.5,80,48.8,48.6,4.2,4.8,9.8,100,111.2,128.1,MIN,240,0.607,0.583,0.3,0.244,20,82.5,51.3,64.4,9.5,7.5,6.6,100,128.1,111.2
4/21/2018,201804210NOP,POR,240,0.603,0.579,0.284,0.168,14.3,79.4,43.4,40,8,3.8,5.6,100,122.5,130.4,NOP,240,0.688,0.635,0.321,0.5,20.6,85.7,56.6,62.2,5,8.8,12.8,100,130.4,122.5
4/22/2018,201804220IND,CLE,240,0.581,0.526,0.436,0.333,18.2,77.1,48.9,48.6,4.3,11.7,11,100,112.9,108.6,IND,240,0.506,0.495,0.355,0.14,22.9,81.8,51.1,62.5,7.6,11.4,7.5,100,108.6,112.9
4/22/2018,201804220MIL,BOS,240,0.52,0.471,0.333,0.287,32,93.1,54.4,61.1,6.8,6,7.5,100,115.5,117.8,MIL,240,0.622,0.589,0.315,0.329,6.9,68,45.6,63.2,7.9,24.1,9.7,100,117.8,115.5
4/22/2018,201804220WAS,TOR,240,0.531,0.475,0.228,0.38,22.5,78,50.6,55.9,9.1,10.3,16.3,100,99.1,107.2,WAS,240,0.537,0.5,0.2,0.365,22,77.5,49.4,59,10.1,13.1,11.6,100,107.2,99.1
4/22/2018,201804220SAS,GSW,240,0.462,0.417,0.311,0.189,47.1,84.1,64.2,55.9,6.9,3.8,14.1,100,103.6,118.6,SAS,240,0.576,0.549,0.346,0.235,15.9,52.9,35.8,54.1,6.9,6.5,8.2,100,118.6,103.6
4/23/2018,201804230MIN,HOU,240,0.575,0.522,0.467,0.283,20.8,78.3,48.9,50,11.3,9.7,5.5,100,121.7,102.3,MIN,240,0.531,0.512,0.262,0.274,21.7,79.2,51.1,59,4.1,2,14.5,100,102.3,121.7
4/23/2018,201804230UTA,OKC,240,0.494,0.423,0.31,0.357,18.8,78.7,48.4,30.3,8,10.5,12.6,100,95.4,112.3,UTA,240,0.549,0.516,0.374,0.297,21.3,81.3,51.6,51.2,7,12.1,9.7,100,112.3,95.4
4/24/2018,201804240BOS,MIL,240,0.454,0.42,0.379,0.23,13.5,85.7,42.5,65.6,10.5,7.9,10.3,100,91.2,96.5,BOS,240,0.554,0.493,0.449,0.464,14.3,86.5,57.5,75.9,7.3,13,17,100,96.5,91.2
4/24/2018,201804240PHI,MIA,240,0.466,0.443,0.398,0.25,18.5,76.9,43,70.6,7.1,11.3,10.1,100,92.9,106.2,PHI,240,0.537,0.463,0.346,0.444,23.1,81.5,57,79.4,7.1,3.8,13.4,100,106.2,92.9
4/24/2018,201804240GSW,SAS,240,0.476,0.413,0.349,0.256,25,81.4,50.5,65.6,5.3,0,12,100,97.2,105.8,GSW,240,0.527,0.476,0.325,0.301,18.6,75,49.5,67.6,5.3,8.9,9.6,100,105.8,97.2
4/25/2018,201804250TOR,WAS,240,0.492,0.439,0.289,0.244,32.6,85.7,58.8,56.8,6.3,7,13.1,100,102.2,112.6,TOR,240,0.573,0.53,0.305,0.341,14.3,67.4,41.2,68.4,9.4,7.8,9.6,100,112.6,102.2
4/25/2018,201804250CLE,IND,240,0.573,0.521,0.282,0.38,20.6,73,47.9,67.6,8,7,14.5,100,108.7,112.2,CLE,240,0.564,0.48,0.427,0.36,27,79.4,52.1,51.6,6.9,5.9,13.9,100,112.2,108.7
4/25/2018,201804250HOU,MIN,240,0.592,0.563,0.241,0.253,13.5,80.5,48.7,57.5,2.2,6.8,8.4,100,115.6,135.6,HOU,240,0.633,0.614,0.5,0.216,19.5,86.5,51.3,64.4,3.3,8.3,4,100,135.6,115.6
4/25/2018,201804250OKC,UTA,240,0.535,0.488,0.469,0.321,21.3,83.7,51.1,57.6,5.1,8.8,14.8,100,101.9,110.1,OKC,240,0.537,0.489,0.236,0.27,16.3,78.7,48.9,33.3,9.3,7,7.4,100,110.1,101.9
4/26/2018,201804260MIL,BOS,240,0.481,0.432,0.444,0.235,12.8,82.5,44.8,60,3.4,6.1,9.2,100,97.7,110.2,MIL,240,0.576,0.56,0.347,0.28,17.5,87.2,55.2,50,6.8,6.7,9.7,100,110.2,97.7
4/27/2018,201804270IND,CLE,240,0.506,0.494,0.481,0.203,16.3,74.3,42.3,48.5,4.4,3.5,14,100,96.4,134,IND,240,0.649,0.649,0.345,0.161,25.7,83.7,57.7,55.1,10,2.4,7,100,134,96.4
4/27/2018,201804270WAS,TOR,240,0.519,0.483,0.278,0.211,34,73.8,52.8,45,9.2,10.5,5.7,100,117.5,106,WAS,240,0.521,0.456,0.278,0.266,26.2,66,47.2,37.5,3.5,7.7,13.7,100,106,117.5
4/27/2018,201804270UTA,OKC,240,0.461,0.452,0.366,0.14,34.1,75.6,55.1,54.1,6.6,7.1,11.6,100,99.3,104.8,UTA,240,0.521,0.512,0.317,0.28,24.4,65.9,44.9,43.2,9.8,8.5,12.4,100,104.8,99.3
4/28/2018,201804280BOS,MIL,240,0.586,0.534,0.365,0.243,11.4,71.8,43.2,60,4.3,5.2,15.5,100,103.2,120.4,BOS,240,0.601,0.589,0.31,0.25,28.2,88.6,56.8,62.2,9.7,8.5,13.1,100,120.4,103.2
4/28/2018,201804280GSW,NOP,240,0.501,0.479,0.26,0.115,13.7,72.9,42.4,57.1,6.7,4.7,10.6,100,97.3,118.5,GSW,240,0.585,0.544,0.297,0.352,27.1,86.3,57.6,75,7.7,14.1,11,100,118.5,97.3
4/29/2018,201804290CLE,IND,240,0.558,0.513,0.388,0.3,25.6,64.3,45.7,41.7,6.9,0,10.8,100,115.8,120.4,CLE,240,0.573,0.5,0.392,0.541,35.7,74.4,54.3,56.3,6.9,8.2,11.6,100,120.4,115.8
4/29/2018,201804290HOU,UTA,240,0.56,0.546,0.289,0.289,14.6,79.5,46.3,52.6,11.4,6,17.4,100,99.7,114.2,HOU,240,0.594,0.555,0.39,0.293,20.5,85.4,53.8,48.6,10.4,9.3,13.1,100,114.2,99.7
4/30/2018,201804300BOS,PHI,240,0.513,0.452,0.313,0.422,26.2,87.2,55.6,62.9,7.3,4,10.9,100,105.1,121.8,BOS,240,0.627,0.582,0.412,0.224,12.8,73.8,44.4,65.9,4.2,7,9.7,100,121.8,105.1
