GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BLK%,A_TOV%,A_ORtg,A_DRtg,A_PTS,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BLK%,H_TOV%,H_ORtg,H_DRtg,H_PTS
201211020LAL,LAC,0.582,0.547,0.203,0.392,22.9,64.6,47,65.8,12.3,12.5,20.2,103.7,94.5,105,LAL,0.559,0.5345,0.2095,0.4235,37.75,76.25,56.75,60.75,6.5,5.15,17.6,106.5,116.2,95
201211020OKC,POR,0.608,0.56,0.241,0.337,25,57.1,40,45.2,10.7,9.3,11.2,123.7,113.1,92,OKC,0.482,0.422,0.221,0.299,26.7,85.7,55.2,62.1,6.6,8.3,17.1,92.2,94.4,106
201211020MIN,SAC,0.478,0.44,0.202,0.19,25.6,67.4,46.5,41.2,10.5,7.1,17.3,91.6,98,80,MIN,0.525242424,0.477606061,0.262,0.310136364,27.47575758,73.1530303,50.22121212,54.83333333,7.06969697,6.636363636,13.56212121,104.8484848,106.9939394,92
201211020NOH,UTA,0.526,0.461,0.157,0.472,38.5,83.7,60.4,63.2,10,12.7,11.5,112.5,93.6,86,NOH,0.527,0.463,0.213,0.288,21.4,77.3,50,74.3,7.5,10,12.6,101.6,105.8,88
201211020PHO,DET,0.531,0.481,0.203,0.329,23.3,68.4,44.4,60,12.7,7.7,15,101.5,111,89,PHO,0.474,0.425,0.263,0.275,25.6,66,47.3,50,10.7,17.4,16.7,90.6,92.8,92
201211030MIL,CLE,0.5015,0.478,0.253,0.31,34.8,74.1,51.35,66.5,7.7,5.15,17.1,99.2,108.9,102,MIL,0.542,0.512,0.209,0.14,26.8,85.4,56.1,65,12.7,8.3,16.5,104.4,92.8,105
201211030BRK,TOR,0.443,0.396,0.187,0.209,28.8,75,47.7,54.5,13.2,11.9,9.1,96.6,98.8,100,BRK,0.517272727,0.473818182,0.279590909,0.272242424,27.68636364,70.92878788,48.65757576,57.88787879,8.265151515,6.224242424,13.65909091,103.7757576,110.5257576,107
201211030IND,SAC,0.447,0.408,0.191,0.185,24.5,66.35,45.65,47.15,9.05,6.4,13.8,89.25,98.95,98,IND,0.499,0.473,0.227,0.265,28.05,75.2,54.1,58.55,4.35,10.55,16.35,97.05,96.5,106
201211030MIA,DEN,0.434,0.4105,0.2575,0.223,31.35,73.15,51.5,63.2,7.55,7.65,15.2,88.85,100.75,116,MIA,0.596,0.5545,0.2425,0.294,16.4,76.95,48.4,56.3,6.5,9.25,14.7,111,115.4,119
201211030WAS,BOS,0.571,0.52,0.181,0.3285,16.5,80.2,48.55,64.1,6.85,4.55,16.25,103,115.7,89,WAS,0.425,0.4,0.356,0.222,33.3,53.8,41.9,81.3,12.5,16.9,10.8,95.5,106.9,86
201211030CHI,NOH,0.516,0.4755,0.193,0.2305,25.7,71.25,49.4,68.25,7.9,8.5,12.35,102.65,103.6,89,CHI,0.5985,0.5485,0.1295,0.4265,25.55,75.5,54.45,70.45,7.9,10.85,16.6,110.15,91.55,82
201211030HOU,POR,0.535,0.485,0.2665,0.3035,23.5,68.8,44.2,49.15,7.45,4.65,10.55,110.45,112.55,95,HOU,0.5595,0.512,0.3375,0.3065,37.9,80,58.65,64.85,10.45,4,17.65,111.45,103.1,85
201211030SAS,UTA,0.501,0.466,0.243,0.3065,36.65,76.85,55.8,58.75,9.15,10.85,12.45,106.95,98.65,100,SAS,0.5205,0.494,0.2455,0.264,18.5,75.95,47.4,67.5,9.75,9.7,13.6,100.1,96.9,110
201211030LAC,GSW,0.495,0.463,0.224,0.24,28.25,74.7,50.05,57.95,7.5,6.45,16.45,96.8,101.05,114,LAC,0.565,0.5235,0.2325,0.3565,22.7,72.3,48.15,64.5,12.6,10.1,15.25,108.1,98.15,110
201211030DAL,CHA,0.471,0.406,0.224,0.282,20.8,68.9,44.1,58.1,10.7,15.8,9.5,96.4,95.3,99,DAL,0.51,0.4705,0.2175,0.259,19.4,64.45,43.05,58.75,8.95,7.25,12.4,101.15,106.2,126
201211040TOR,MIN,0.447,0.379,0.195,0.414,34.7,76.6,55.2,53.1,4.3,13.7,9.7,99.9,86.9,86,TOR,0.4905,0.445,0.2035,0.257,26.3,75,47.55,58.35,10.7,9.75,11.1,99.45,104.1,105
201211040ORL,PHO,0.4715,0.4355,0.1915,0.2135,29.85,72.35,52.2,43.75,8.6,11.95,13.8,95,94.45,94,ORL,0.543,0.517,0.174,0.209,26.8,70,50.5,57.1,8.7,13.8,10.5,111.1,96.9,115
201211040NYK,PHI,0.446,0.394,0.294,0.247,26.9,67.3,46.5,60,14,15.7,13.7,90.4,80.8,84,NYK,0.574,0.542,0.429,0.179,27.7,80,50,75,11.3,0,11.7,117.6,95,100
201211040OKC,ATL,0.551,0.512,0.259,0.2,16.7,55.8,38.3,57.5,12.3,6.7,12.3,104.7,111.9,104,OKC,0.535,0.484,0.1695,0.36,23.1,81.85,53.4,54.15,4.35,12.1,14.45,102.1,95.8,95
201211040LAL,DET,0.4915,0.457,0.1735,0.27,22.3,67.15,43.65,57.05,7.45,6.95,11.7,98.8,105.2,79,LAL,0.569666667,0.54,0.218,0.419666667,31.83333333,76.66666667,54.73333333,55.2,6.833333333,7.2,18.36666667,104.9333333,114.9666667,108
201211050BRK,MIN,0.5005,0.4395,0.2225,0.449,30.25,70.1,51.6,57.6,6.6,12.65,16.65,97.95,102.1,107,BRK,0.55,0.494,0.185,0.457,25,76.2,52.6,54.1,6.1,7.8,14.9,109.4,102.3,96
201211050PHI,NYK,0.5815,0.56,0.39,0.2065,24.1,77.8,49.4,60.6,12.35,4.05,12.95,114.65,94.4,110,PHI,0.475,0.4375,0.2545,0.187,25.65,73.4,48.9,50.6,11.45,9.85,15.75,92.1,96.25,88
201211050MIA,PHO,0.472666667,0.442333333,0.197333333,0.208333333,31.23333333,71,51.3,45.4,6.8,12.06666667,13.83333333,96.5,103.5333333,99,MIA,0.606333333,0.562333333,0.262,0.304333333,17.4,70.66666667,45.76666667,57.7,7.5,9.766666667,12.4,116,117.8666667,124
201211050LAC,CLE,0.512,0.487333333,0.233,0.323,30.16666667,79.96666667,51.96666667,60.56666667,8.166666667,3.433333333,15.9,100.3333333,107.8333333,108,LAC,0.574,0.515666667,0.255,0.485333333,21.1,68.83333333,45.66666667,66.33333333,10.46666667,9.2,15.06666667,109.8333333,104.5666667,101
201211050SAC,GSW,0.517666667,0.479333333,0.212666667,0.314666667,31.53333333,77.16666667,53.13333333,56.53333333,7.4,5.666666667,14.76666667,103.6666667,105.1333333,92,SAC,0.445333333,0.406,0.199333333,0.188666667,24.93333333,64.1,44.16666667,48.56666667,10.73333333,9.9,13.4,90.2,99.16666667,94
201211050SAS,IND,0.492,0.453333333,0.225333333,0.267666667,32.16666667,74.86666667,55.66666667,52.7,6.033333333,12.86666667,16.2,97.9,95.03333333,79,SAS,0.565,0.534333333,0.222333333,0.279666667,20.1,75.4,48.53333333,68,9.4,9.6,14.93333333,106.5333333,100.7666667,101
201211050MEM,UTA,0.526333333,0.486,0.218333333,0.299666667,33,76.8,53.6,54.06666667,10.06666667,11.06666667,13.5,107.4666667,105.5666667,94,MEM,0.5145,0.4445,0.166,0.3955,30.2,77.3,52.8,67.8,12,6.75,13.9,103,102.25,103
201211050DAL,POR,0.517666667,0.481,0.263666667,0.245333333,22.33333333,70.16666667,45.66666667,56.7,8.533333333,6.9,11.7,104.4666667,102.6,91,DAL,0.582333333,0.551333333,0.249333333,0.235333333,21.53333333,66.3,46.4,60.26666667,8.033333333,8,15.03333333,110.8666667,104.9333333,114
201211060CHI,ORL,0.558,0.5275,0.147,0.208,29.25,68,50.5,57.45,8.05,7.6,9.8,116.4,98.2,93,CHI,0.537,0.481333333,0.150666667,0.379,27.03333333,75.1,52.36666667,71.1,9.366666667,10.73333333,14.66666667,103.9,94.1,99
201211060DEN,DET,0.475333333,0.431333333,0.170666667,0.277,24.93333333,63.3,43.03333333,60.66666667,6.9,7.666666667,12.86666667,96.4,111.8666667,97,DEN,0.475666667,0.454333333,0.245333333,0.219,34.86666667,75.63333333,54.16666667,50.96666667,6.8,6.833333333,13.83333333,100.1666667,109.1666667,109
201211060OKC,TOR,0.506666667,0.463333333,0.213333333,0.234333333,29.66666667,74.73333333,49.03333333,53.9,10.5,8.6,10.76666667,105.4,101.4,88,OKC,0.553,0.498666667,0.216333333,0.343333333,22.46666667,78.36666667,52.03333333,63.36666667,4.4,13.23333333,16.26666667,103.3666667,102.5333333,108
201211070MIL,MEM,0.511333333,0.444666667,0.162,0.355333333,30.5,77.23333333,53.46666667,63.63333333,11.13333333,8.933333333,12.5,104.5666667,100.9333333,108,MIL,0.5685,0.544,0.2565,0.203,17.55,82.25,51.45,71.5,10.4,10.85,15.5,105.05,97.7,90
201211070BOS,WAS,0.464,0.437,0.306,0.22,26.35,70.25,49.35,70.05,10.1,11.6,12.85,95,102.35,94,BOS,0.546,0.505333333,0.204,0.270666667,15.43333333,80.33333333,46.76666667,64.96666667,7.5,5.333333333,13.86666667,101.2666667,108.6333333,100
201211070CHA,PHO,0.47725,0.44125,0.20775,0.23875,28.225,73.25,49.4,49.775,7.85,11.975,12.825,97.125,108.65,117,CHA,0.479,0.4255,0.2055,0.273,25.4,71.55,45.5,53.4,12.05,9.7,9.25,99.4,112.8,110
201211070MIA,BRK,0.5715,0.531,0.25,0.352,23.3,66.5,45.9,61.35,7.2,6.85,14.35,111.5,114.45,73,MIA,0.619,0.58025,0.272,0.2835,18.05,73.2,48.4,60.825,7.375,8.825,12.725,118,113.15,103
201211070GSW,CLE,0.51675,0.49325,0.2535,0.302,32.2,78.35,52.25,60.425,9.25,3.6,15.5,103.375,107.175,96,GSW,0.5155,0.4685,0.22675,0.32575,28.025,76.775,51.575,59.325,6.9,5.05,14.225,102.6,104.25,106
201211070ATL,IND,0.48025,0.435,0.23225,0.27025,32.45,74.6,54.65,49.7,5.375,12.175,16.55,95.925,100.05,86,ATL,0.5585,0.527,0.28,0.2205,22.65,67.3,44.5,53.15,12.85,4.35,11.05,110.35,108.9,89
201211070HOU,DEN,0.49075,0.46575,0.2655,0.224,37.1,76.6,55.575,52.25,7.55,9.3,13.6,104.825,108.3,93,HOU,0.509333333,0.468,0.315333333,0.267,34.3,80,56.23333333,61.86666667,10.86666667,4.6,16.7,101.8666667,99.56666667,87
201211070UTA,LAL,0.58,0.551,0.235,0.39925,34.975,74.95,55.6,58.275,8.325,8.425,17.4,110,109.125,86,UTA,0.5175,0.4825,0.2055,0.26075,30.475,74.825,51.5,53.05,9.65,10.9,13.325,105.175,106.1,95
201211070LAC,SAS,0.56,0.53,0.2185,0.247,21.625,73.225,48.5,66.25,10.175,8.05,13.175,108.675,98.075,84,LAC,0.58625,0.53375,0.27575,0.418,22.45,67.05,45.975,64.5,9.675,12.05,17.2,108.675,106.55,106
201211070SAC,DET,0.49275,0.44525,0.1665,0.288,23.825,61.55,42.325,64.075,6.8,9.375,12.825,98.725,113.6,103,SAC,0.463,0.42475,0.20825,0.2125,24.8,68.7,46.4,45.2,9.95,9.625,13.175,93.05,99.225,105
201211070MIN,ORL,0.537666667,0.506666667,0.171666667,0.204666667,27.63333333,71.33333333,50.33333333,59.6,6.833333333,7.2,10.03333333,111.4666667,101.5333333,75,MIN,0.522333333,0.473,0.224,0.356,34.56666667,72.86666667,54.66666667,61.13333333,7.933333333,13.1,14.56666667,107.5,105.9333333,90
201211070NOH,PHI,0.467333333,0.419666667,0.255,0.225333333,28.83333333,75.43333333,50.96666667,55.56666667,8.766666667,7.833333333,14.43333333,94.6,105.6666667,77,NOH,0.518333333,0.470333333,0.208666667,0.256,25.7,70.83333333,50.2,59.03333333,7.866666667,9.9,13.5,101.5,99.53333333,62
201211070DAL,TOR,0.49575,0.44725,0.24925,0.25025,26.5,76.2,47.925,53.75,10.65,7.475,11.875,101.3,103.375,104,DAL,0.607,0.58325,0.251,0.21825,18,64.8,45.675,60.3,9.375,7.75,13.7,115.025,104.15,109
201211080CHI,OKC,0.5665,0.5075,0.24675,0.37225,21.7,79.525,52.875,64.675,5.825,14.1,16.2,104.85,99.15,97,CHI,0.5335,0.483,0.13075,0.35575,25.775,75.225,51.775,70.2,8.95,10.65,13.175,104.975,95.975,91
201211080POR,LAC,0.5908,0.545,0.2616,0.356,23.58,70.84,49.04,64.64,10.52,12.84,16.7,109.66,103.24,103,POR,0.501,0.46425,0.257,0.2325,26.675,75.775,48.375,51.55,7.8,6.475,11.625,103.8,108.825,90
201211090BOS,PHI,0.46225,0.42475,0.25675,0.184,26.625,75.475,50.175,55.25,8.025,8.875,14.525,93.1,97.075,106,BOS,0.53975,0.49,0.193,0.308,15.325,80.05,47.575,67.85,7.8,5.9,13.975,100.05,104.15,100
201211090ORL,BRK,0.52,0.485333333,0.254333333,0.305666667,25.16666667,70.03333333,47.26666667,54.23333333,7.433333333,5.2,15.5,101.8666667,115.1666667,107,ORL,0.50875,0.47225,0.16625,0.216,27.4,70.75,49.525,59.875,6.775,8.525,11.925,104.2,100.875,68
201211090WAS,MIL,0.528666667,0.502,0.226,0.212333333,21.56666667,77.96666667,49.5,68.63333333,10.56666667,11.7,13.36666667,102.7333333,104.3666667,101,WAS,0.469,0.445666667,0.305666667,0.171333333,24.5,75.16666667,49.56666667,68.06666667,9.3,10.66666667,13.96666667,93.56666667,100.3666667,91
201211090ATL,MIA,0.6178,0.581,0.28,0.2684,19.02,72.78,48.72,61.16,7.72,8.76,12.68,117.72,107.04,95,ATL,0.533,0.510333333,0.271,0.193,27.16666667,70.06666667,48.13333333,56.5,11.53333333,4.6,12.56666667,106.4666667,104.4,89
201211090NYK,DAL,0.5952,0.569,0.2508,0.258,21.68,66.96,47.6,59,8.38,8.24,12.96,116.08,106.28,94,NYK,0.586,0.554,0.387,0.213,22.9,73.46666667,47.9,60.9,10.86666667,5.3,10.96666667,117.9333333,96.13333333,104
201211090DEN,UTA,0.5184,0.4812,0.2054,0.252,28.66,72.88,49.9,53.8,10.34,11.46,13,104.82,103.6,84,DEN,0.4946,0.4714,0.2564,0.2304,37.12,74.74,55.12,52.62,7.98,9.4,14.62,103.84,105.34,104
201211090LAL,GSW,0.5326,0.489,0.2276,0.3196,26.42,76.84,51.86,60.8,7.8,5.52,14.46,103.98,103.24,77,LAL,0.5552,0.5138,0.2502,0.4438,34.96,75.68,55.78,55.42,8.84,7.64,17.12,106.72,107.98,101
201211090SAC,SAS,0.5486,0.5172,0.2378,0.2634,20.1,72.96,46.54,69.66,9.64,7.66,14.4,104.94,101.18,97,SAC,0.4838,0.4458,0.2056,0.2286,27.4,69.7,48.32,43.66,9.74,8.88,13,97.82,102.32,86
201211090MEM,HOU,0.4975,0.45525,0.33475,0.26875,33.9,75.7,53.85,60.925,12.175,4.225,16.55,99.775,99.65,85,MEM,0.53125,0.475,0.16975,0.32375,30.525,75.525,53.7,63.625,10.25,8.35,12.7,107.85,100.225,93
201211090OKC,DET,0.513,0.4658,0.1934,0.3154,24.32,61.68,42.66,64.04,6.34,9.32,13.54,101.92,114.26,94,OKC,0.5712,0.5114,0.233,0.3554,21.68,77.9,51.92,64.52,6.76,13.6,17.18,104.18,98.38,105
201211090MIN,IND,0.4808,0.4398,0.247,0.2374,30.84,72.44,52.64,50.04,6.52,11.9,16.12,95.82,99.78,94,MIN,0.523,0.478,0.23375,0.33925,33.675,72.975,54.225,62.025,8.975,13.125,15.475,105.35,100.05,96
201211090NOH,CHA,0.504666667,0.448333333,0.221333333,0.285333333,28.56666667,65.1,44.93333333,58.4,9.5,12.53333333,9.766666667,106.5333333,118.0333333,99,NOH,0.49075,0.44325,0.22525,0.25,25.375,73.125,50.7,63.85,8.2,11.05,15.325,93.95,96.8,107
201211090PHO,CLE,0.5142,0.4912,0.2772,0.2904,30.34,78.68,51.2,59.46,8.84,3.22,15.28,102.54,107.64,105,PHO,0.4928,0.4584,0.2242,0.2512,32.14,71.62,50.76,53.3,8.04,12.96,12.3,103.4,111.08,107
201211100MIL,BOS,0.5434,0.4946,0.1808,0.328,16.04,79.04,47.04,71.04,7.72,5.58,13.88,101.04,105.58,96,MIL,0.54275,0.51425,0.2175,0.22025,20.875,77.525,49.975,64.6,10.75,11.275,14.925,103,101.65,92
201211100TOR,PHI,0.4848,0.4458,0.2372,0.2032,26.3,76.6,51.16,57.7,8.94,9.22,14.58,96.74,98.66,93,TOR,0.5064,0.4528,0.2538,0.2768,26.08,73.68,47.28,54.66,10.06,6.3,11.06,104,106.76,83
201211100IND,WAS,0.4815,0.44975,0.287,0.199,24.325,76.7,49.325,67.95,10.325,9.575,15.125,93.55,101.225,85,IND,0.486333333,0.444833333,0.2415,0.2315,30.28333333,74.35,52.55,49.8,6.75,11.01666667,15.5,97.53333333,101.2166667,89
201211100CHA,DAL,0.582,0.550333333,0.266666667,0.262333333,21.73333333,68.93333333,48.63333333,57.75,7.666666667,7.666666667,13.8,112.7166667,106.25,97,CHA,0.5145,0.46725,0.22925,0.26825,30.35,65.5,46.35,54.425,9.15,13.1,10.25,108.7,119.65,101
201211100CHI,MIN,0.535,0.4852,0.2128,0.3514,30.16,72.88,52.96,62.76,8.76,12.02,14.92,105.96,101.26,80,CHI,0.5258,0.4756,0.1404,0.3274,26.34,75.86,51.8,68.74,8.42,9.52,14.12,103.04,97.08,87
201211100GSW,DEN,0.496333333,0.470666667,0.2445,0.237333333,35.85,74.63333333,54.95,54.68333333,8.533333333,10.96666667,13.78333333,104.4,102.2166667,107,GSW,0.5115,0.4705,0.238166667,0.305166667,25.95,75.36666667,50.68333333,57.56666667,7.35,5.4,14.71666667,99.73333333,103.1833333,101
201211100HOU,DET,0.5085,0.462833333,0.1975,0.305,26.06666667,64.03333333,44.2,64.48333333,6.766666667,9.066666667,13.51666667,102.2833333,114.5833333,82,HOU,0.501,0.4576,0.3388,0.2544,32.46,73.5,53.2,59.7,10.86,4.98,17.14,98.8,100.5,96
201211100POR,SAS,0.554,0.517833333,0.239833333,0.279666667,20.08333333,73,47.56666667,70.9,9.433333333,8.383333333,15.21666667,104.4666667,99.4,112,POR,0.5028,0.466,0.259,0.266,25.52,74.38,46.96,53.12,8.48,6.44,11.86,103.22,110.16,109
201211100UTA,PHO,0.504,0.466333333,0.221833333,0.277166667,31.55,72.5,50.95,53.63333333,8.733333333,12.58333333,12.76666667,104.3666667,110.4333333,81,UTA,0.504333333,0.466166667,0.215166667,0.252166667,28.2,72.48333333,49.23333333,54.73333333,9.483333333,12.21666667,13.33333333,101.7833333,104.2,94
201211110BRK,ORL,0.4994,0.4692,0.1644,0.1956,25.42,69.62,48.06,60.56,6.12,8.86,13.48,99.22,105.66,74,BRK,0.53375,0.50275,0.26075,0.3055,27.6,73.15,49.9,53.475,8.2,6.45,14.275,107.6,106.2,82
201211110OKC,CLE,0.527,0.499166667,0.2765,0.3005,29.13333333,77.46666667,50.68333333,58.11666667,9.233333333,3.733333333,15.8,103.3166667,107.9,91,OKC,0.582166667,0.524833333,0.241166667,0.357166667,22.1,75.78333333,51.28333333,62.98333333,7.116666667,12.31666667,17.03333333,106.1833333,99.33333333,106
201211110LAC,ATL,0.526,0.5015,0.2805,0.19425,25.375,72.15,48.6,57.075,9.775,5.775,12.65,104.9,105.025,76,LAC,0.589833333,0.546166667,0.246166667,0.350833333,24.86666667,72.21666667,50.65,62,10.45,11.61666667,16.06666667,110.6333333,102.85,89
201211110LAL,SAC,0.473166667,0.432833333,0.200666667,0.238166667,27.3,71.41666667,48.15,45.76666667,10.05,8.333333333,12.45,96.6,102.2833333,90,LAL,0.545,0.502166667,0.260333333,0.421666667,34.46666667,75.8,55.68333333,56.36666667,8.9,8,16.51666667,106.0833333,103.0666667,103
201211110MEM,MIA,0.610166667,0.573,0.2815,0.258833333,19.45,73.98333333,48.93333333,60.88333333,7.933333333,7.9,12.96666667,115.9166667,105.9,86,MEM,0.5144,0.4608,0.1762,0.308,31.48,75.08,52.84,60.04,11.32,9.94,11.76,107.06,99.16,104
201211120TOR,UTA,0.508142857,0.471,0.21,0.260142857,28.02857143,73.67142857,50.54285714,55.18571429,8.585714286,11.88571429,13.84285714,101.6428571,101.7285714,140,TOR,0.502333333,0.453333333,0.266333333,0.2645,24.38333333,74.01666667,46.6,56.66666667,9.516666667,6.383333333,11.25,102.3,106.4833333,133
201211120PHI,MIL,0.5268,0.4944,0.2172,0.2352,23.24,78.02,50.46,63.1,10.14,10.08,13.94,102.62,102.42,105,PHI,0.496333333,0.456,0.229666667,0.226333333,25.96666667,77.85,52.1,58.38333333,8.95,8.933333333,14.68333333,98.13333333,97.85,96
201211120DET,OKC,0.590571429,0.535,0.236,0.349142857,20.84285714,76.2,51.55714286,61.12857143,7.142857143,12.94285714,17.5,106.8571429,98.74285714,92,DET,0.503142857,0.460142857,0.205,0.29,25.82857143,66.45714286,45.27142857,62.85714286,7.028571429,10.07142857,13.8,100.2428571,112.9428571,90
