GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS
201801310ATL,Charlotte Hornets,37.57142857,85.6031746,9.920634921,27.79365079,18.71428571,23.68253968,9.238095238,34.6984127,43.93650794,21.63492063,6.936507937,4.063492063,12.0952381,17.58730159,103.7777778,123,Atlanta Hawks,38.78873239,84.53521127,9.788732394,27.83098592,17.81690141,23.87323944,10.26760563,32.46478873,42.73239437,25.08450704,8,4.478873239,14.90140845,18.83098592,105.1830986,110
201801310BOS,New York Knicks,39.22058824,88.29411765,7.955882353,23.08823529,16.52941176,20.76470588,11.11764706,33.32352941,44.44117647,22.80882353,6.691176471,5.558823529,13.57352941,20.72058824,102.9264706,73,Boston Celtics,38.72222222,85.36111111,12.23611111,33.04166667,17.43055556,22.01388889,9.569444444,33.95833333,43.52777778,25.625,7.611111111,4.833333333,13.23611111,19.93055556,107.1111111,103
201801310BRK,Philadelphia 76ers,38.25373134,84.73134328,10.08955224,28.86567164,17.43283582,22.70149254,10.08955224,33.40298507,43.49253731,23.44776119,8.47761194,4.656716418,16.68656716,22.94029851,104.0298507,108,Brooklyn Nets,37.34328358,85.94029851,11.14925373,33,18.91044776,24.3880597,9.686567164,35.58208955,45.26865672,21.31343284,6.686567164,4.880597015,15.23880597,20.80597015,104.7462687,116
201801310CLE,Miami Heat,37.85507246,84.76811594,9.855072464,27.89855072,14.46376812,19.84057971,10.11594203,33.28985507,43.4057971,21.91304348,7.304347826,5.797101449,13.17391304,20.65217391,100.0289855,89,Cleveland Cavaliers,40.88235294,84.47058824,12.41176471,32.76470588,18,24.04411765,8.852941176,34.42647059,43.27941176,24.63235294,7.102941176,4.308823529,13.10294118,17.42647059,112.1764706,91
201801310IND,Memphis Grizzlies,36.68181818,82.12121212,9.696969697,26.77272727,17.37878788,21.95454545,9.424242424,30.56060606,39.98484848,20.87878788,7.712121212,3.727272727,12.46969697,22.59090909,100.4393939,101,Indiana Pacers,40.56338028,85.08450704,9.211267606,24.32394366,16.78873239,21.4084507,9.028169014,33.52112676,42.54929577,22.01408451,7.915492958,5.295774648,12.5915493,18.87323944,107.1267606,105
201801310ORL,Los Angeles Lakers,38.84615385,87.8,8.707692308,26.32307692,17.06153846,23.29230769,11.24615385,32.52307692,43.76923077,20.73846154,8.2,4.276923077,15.4,22.06153846,103.4615385,105,Orlando Magic,38.23809524,86.34920635,8.904761905,26.42857143,16.41269841,22.0952381,9.968253968,33.88888889,43.85714286,21.74603175,7.19047619,5.253968254,13.31746032,19.06349206,101.7936508,127
201801310PHO,Dallas Mavericks,36.75384615,83.16923077,11.12307692,30.98461538,13.32307692,17.41538462,7.569230769,29.84615385,37.41538462,21.18461538,7.276923077,3.661538462,11.24615385,19.36923077,97.95384615,88,Phoenix Suns,39.59701493,88,8.268656716,24.71641791,19.88059701,25.76119403,11.82089552,33.95522388,45.7761194,19.82089552,7.194029851,5.298507463,15.13432836,23.86567164,107.3432836,102
201801310POR,Chicago Bulls,39.02857143,86.94285714,8.814285714,25.61428571,16.24285714,20.95714286,10.61428571,34.37142857,44.98571429,22.05714286,7.171428571,4.085714286,13.58571429,18.95714286,103.1142857,108,Portland Trail Blazers,40.01470588,86.16176471,11.01470588,28.33823529,17,21.82352941,9.852941176,34.07352941,43.92647059,20.83823529,6.764705882,4.705882353,13.05882353,19.77941176,108.0441176,124
201802010DEN,Oklahoma City Thunder,38.64285714,88.6,9.314285714,28.04285714,17.54285714,23.97142857,12.84285714,33.15714286,46,20.82857143,8.485714286,5.042857143,13.8,21.38571429,104.1428571,124,Denver Nuggets,41.48529412,86.38235294,11.05882353,29.27941176,18.17647059,24.11764706,11.02941176,34.76470588,45.79411765,27.26470588,7.279411765,4.294117647,14.42647059,18.42647059,112.2058824,127
201802010DET,Memphis Grizzlies,36.73134328,82.32835821,9.671641791,26.8358209,17.32835821,21.8358209,9.432835821,30.68656716,40.11940299,20.89552239,7.641791045,3.71641791,12.41791045,22.6119403,100.4626866,102,Detroit Pistons,39.96969697,87.65151515,9.181818182,25.10606061,14.53030303,20.21212121,10.42424242,35.36363636,45.78787879,23.01515152,7.5,3.696969697,11.98484848,18.09090909,103.6515152,104
201802010MIN,Milwaukee Bucks,38.39705882,82,8.955882353,24.64705882,16.30882353,21.76470588,8.838235294,31.44117647,40.27941176,23.14705882,8.102941176,5.161764706,13.44117647,21.27941176,102.0588235,89,Minnesota Timberwolves,40.29411765,84.54411765,7.955882353,21.91176471,19.67647059,25.02941176,11.33823529,31.57352941,42.91176471,24.26470588,8.411764706,4.455882353,12.79411765,19.48529412,108.2205882,108
201802010SAS,Houston Rockets,39.25373134,85.94029851,14.46268657,40.53731343,19.56716418,24.7761194,9.985074627,33.52238806,43.50746269,23.01492537,8.28358209,4.388059701,14.79104478,20.41791045,112.5373134,102,San Antonio Spurs,39.52112676,83.01408451,9.633802817,24.4084507,16.8028169,21.08450704,9.422535211,34.1971831,43.61971831,24.71830986,7.563380282,5.901408451,12.92957746,17.23943662,105.4788732,91
201802010WAS,Toronto Raptors,38.33802817,84.05633803,9.408450704,27.64788732,18.77464789,23.53521127,9.577464789,32.4084507,41.98591549,19.25352113,8.690140845,4.746478873,12.5915493,21.88732394,104.8591549,119,Washington Wizards,41.41428571,85.92857143,9.628571429,25.05714286,17.9,22.67142857,10.22857143,32.95714286,43.18571429,24.54285714,8.414285714,4.857142857,14.11428571,21.48571429,110.3571429,122
201802020BOS,Atlanta Hawks,37.49275362,84.63768116,9.463768116,27.07246377,17.28985507,22.8115942,9.797101449,33.43478261,43.23188406,22.14492754,8.028985507,4.652173913,15.39130435,19.15942029,101.7391304,110,Boston Celtics,38.80821918,85.4109589,12.21917808,32.91780822,17.43835616,21.98630137,9.534246575,33.97260274,43.50684932,25.63013699,7.616438356,4.808219178,13.20547945,19.97260274,107.2739726,119
201802020BRK,Los Angeles Lakers,38.84848485,87.86363636,8.727272727,26.31818182,17.01515152,23.24242424,11.34848485,32.60606061,43.95454545,20.74242424,8.151515152,4.303030303,15.39393939,22,103.4393939,102,Brooklyn Nets,37.33823529,85.88235294,11.11764706,32.94117647,18.86764706,24.36764706,9.617647059,35.54411765,45.16176471,21.29411765,6.691176471,4.926470588,15.17647059,20.76470588,104.6617647,99
201802020CHO,Indiana Pacers,39.63235294,85,8.676470588,23.29411765,16.64705882,20.60294118,9.088235294,31.85294118,40.94117647,22.97058824,8.441176471,3.941176471,13.48529412,19.77941176,104.5882353,126,Charlotte Hornets,38.31428571,85.97142857,9.742857143,27.7,20.52857143,26.55714286,9.628571429,35.58571429,45.21428571,22.7,6.8,5.328571429,11.14285714,16.7,106.9,133
201802020MIL,New York Knicks,39.17391304,88.30434783,7.913043478,23.11594203,16.47826087,20.71014493,11.2173913,33.4057971,44.62318841,22.82608696,6.695652174,5.536231884,13.63768116,20.72463768,102.7391304,90,Milwaukee Bucks,38.83098592,80.88732394,8.521126761,23.32394366,18.74647887,24.01408451,7.971830986,31.12676056,39.09859155,23.70422535,8.450704225,5.295774648,12.94366197,20.71830986,104.9295775,92
201802020OKC,New Orleans Pelicans,39.04477612,85.59701493,9.731343284,27.01492537,16.05970149,21.89552239,8.388059701,34.37313433,42.76119403,22.91044776,7.343283582,5.089552239,13.70149254,18.76119403,103.880597,114,Oklahoma City Thunder,40.61428571,86.55714286,8.914285714,26.22857143,18.54285714,25.35714286,11.85714286,33.9,45.75714286,21.27142857,8.371428571,5.185714286,14.47142857,20.05714286,108.6857143,100
201802020PHI,Miami Heat,37.8,84.8,9.885714286,28.02857143,14.5,19.92857143,10.2,33.28571429,43.48571429,21.88571429,7.242857143,5.785714286,13.14285714,20.58571429,99.98571429,97,Philadelphia 76ers,38.640625,85.859375,10.28125,29.875,17.296875,22.40625,10.421875,34.71875,45.140625,25.421875,8.15625,5.5625,15.875,21.75,104.859375,103
201802020PHO,Utah Jazz,37.29166667,81.69444444,9.708333333,26.72222222,15.83333333,20.73611111,9.319444444,32.91666667,42.23611111,20.98611111,7.555555556,5.041666667,13.22222222,19.41666667,100.125,129,Phoenix Suns,39.54411765,87.98529412,8.279411765,24.83823529,19.82352941,25.66176471,11.73529412,33.83823529,45.57352941,19.80882353,7.191176471,5.294117647,15.08823529,23.88235294,107.1911765,97
201802020SAC,Golden State Warriors,42.42857143,86.8,11.61428571,31.27142857,18.32857143,23.04285714,8.871428571,35.04285714,43.91428571,29.08571429,9.3,6.614285714,14.65714286,20.37142857,114.8,119,Sacramento Kings,38.50793651,82.20634921,9.238095238,23.74603175,17.07936508,21.85714286,8.301587302,32.3015873,40.6031746,21.95238095,7.761904762,3.746031746,14.33333333,19.92063492,103.3333333,104
201802020TOR,Portland Trail Blazers,38.55714286,86.05714286,9.571428571,26.45714286,18.55714286,23.38571429,10.11428571,34.08571429,44.2,19.65714286,7.071428571,5.328571429,13.57142857,21.51428571,105.2428571,105,Toronto Raptors,40.79411765,86.25,10.04411765,26.5,19.70588235,24.67647059,10.98529412,33.66176471,44.64705882,20.83823529,7.617647059,5.823529412,11.97058824,20.83823529,111.3382353,130
