GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS
201801300DET,CLE,40.72727273,83.86363636,11.36363636,31.63636364,18.22727273,23.04545455,7.727272727,33.5,41.22727273,25.27272727,7.227272727,4,14.13636364,17.72727273,111.0454545,121,DET,38.16666667,87.125,10.41666667,28.79166667,13.5,17.79166667,10.33333333,30.41666667,40.75,21.70833333,7.708333333,3.75,12.91666667,19.29166667,100.25,104
201801300HOU,ORL,40,86.33333333,10.58333333,29.58333333,16.20833333,21.54166667,8.625,31.5,40.125,24.75,6.958333333,4.583333333,13.45833333,20.625,106.7916667,112,HOU,39.39130435,84.13043478,15.65217391,42.65217391,22.04347826,28.43478261,9.434782609,34.26086957,43.69565217,22.17391304,9.347826087,4.304347826,14.04347826,20.95652174,116.4782609,113
201801300NOP,SAC,37.69230769,85.76923077,8.884615385,23.57692308,11.92307692,17.11538462,9.461538462,29.53846154,39,21.53846154,8.961538462,4.346153846,13.26923077,20.07692308,96.19230769,98,NOP,42.5,85.81818182,10.45454545,29.40909091,17.5,22.40909091,8.409090909,33.95454545,42.36363636,28.31818182,8.454545455,4.727272727,15.59090909,19.81818182,112.9545455,103
201801300SAS,DEN,40.25,84.08333333,11.16666667,30,17.41666667,23.70833333,10.75,34.75,45.5,26.25,7.625,4.5,14.95833333,17.75,109.0833333,110,SAS,40.04166667,83.91666667,9.916666667,26.16666667,15.375,19.375,9.875,34.375,44.25,24.41666667,7.083333333,5.625,12.95833333,16.91666667,105.375,113
201801300TOR,MIN,40.04,84.92,7.76,22.44,19.48,23.72,9.88,31.04,40.92,22.04,9.08,4.12,12.92,17.88,107.32,100,TOR,41.95238095,90.14285714,11.38095238,31.38095238,17,21.71428571,10.66666667,35.28571429,45.95238095,23.14285714,7.285714286,6.80952381,12.33333333,21.14285714,112.2857143,123
201801300UTA,GSW,43,84.04166667,11.58333333,29.20833333,16.91666667,19.95833333,8.375,34.54166667,42.91666667,31.125,8.333333333,8,15.5,18.83333333,114.5,109,UTA,36.72,83.72,10.48,29.24,15,18.96,8.72,32.12,40.84,21.56,9.04,4.96,13.96,19.32,98.92,97
201801300WAS,OKC,40.20833333,85.08333333,9.333333333,27.70833333,17.66666667,24.29166667,12.25,32.16666667,44.41666667,20.79166667,9.291666667,5.458333333,14.58333333,20.33333333,107.4166667,122,WAS,38.13636364,85.09090909,10.77272727,27.18181818,18.04545455,23.95454545,10,31.63636364,41.63636364,23.63636364,7.181818182,4,13.27272727,21.68181818,105.0909091,129
201801310ATL,CHO,37.71428571,85.23809524,9.19047619,25.66666667,19.38095238,27,10.28571429,35.04761905,45.33333333,20.57142857,6.571428571,3.952380952,12.47619048,17.76190476,104,96,ATL,38.56521739,83.26086957,11.13043478,30.7826087,15.65217391,19.7826087,9.043478261,31.30434783,40.34782609,26,7.173913043,4.434782609,14.47826087,19.2173913,103.9130435,105
201801310BOS,NYK,40.04166667,85.875,7.291666667,20.95833333,14.29166667,17.75,9.458333333,33,42.45833333,24.29166667,6.25,5.458333333,14.95833333,20,101.6666667,107,BOS,37.82608696,83.95652174,12.34782609,32.65217391,15.08695652,19.43478261,9,34.73913043,43.73913043,21.34782609,7.173913043,3.652173913,13.73913043,20.52173913,103.0869565,111
201801310CLE,MIA,37.56,81.8,11.4,30.64,14.36,19.12,8.16,34.52,42.68,23.2,7.28,5.8,14.92,20.8,100.88,95,CLE,38.33333333,83.5,12.41666667,33.70833333,18.95833333,22.95833333,9.083333333,33.25,42.33333333,22,7,3.583333333,13.95833333,18.95833333,108.0416667,114
