GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS
201810180POR,LAL,40.70731707,88.3902439,10.02439024,29.07317073,16.63414634,23.29268293,10.68292683,35.69512195,46.37804878,23.76829268,7.719512195,4.731707317,15.31707317,21.17073171,108.0731707,115,POR,39.29268293,86.97560976,10.30487805,28.14634146,16.73170732,20.91463415,10.18292683,35.2804878,45.46341463,19.5,6.987804878,5.158536585,13.01219512,19.5,105.6219512,102
201810180WAS,MIA,38,97,9,33,16,22,14,38,52,16,4,5,16,28,101,101,WAS,39.93902439,85.58536585,9.926829268,26.5,16.80487805,21.7804878,10.03658537,33.08536585,43.12195122,25.18292683,7.865853659,4.304878049,14.04878049,21.29268293,106.6097561,92
201810190BRK,NYK,45,99,12,33,24,31,10,36,46,21,12,6,15,23,126,126,BRK,40,82,5,27,15,22,5,34,39,28,9,5,17,23,100,100
201810190LAC,OKC,33,91,10,37,24,37,16,29,45,21,12,6,14,21,100,100,LAC,35,88,8,28,20,24,9,38,47,21,3,9,12,32,98,98
201810190MEM,ATL,41,90,10,36,15,18,7,38,45,19,7,3,24,30,107,107,MEM,25,84,10,29,23,28,7,21,28,16,11,3,7,18,83,83
201810190MIL,IND,47,83,10,26,7,13,13,44,57,29,2,7,20,24,111,111,MIL,42,85,14,34,15,20,11,46,57,26,5,4,21,25,113,113
201810190MIN,CLE,34,85,7,19,29,39,14,35,49,17,4,0,16,25,104,104,MIN,39,91,6,19,24,27,14,32,46,20,9,2,11,27,108,108
201810190NOP,SAC,49,95,7,19,12,18,5,32,37,17,8,3,9,27,117,117,NOP,52,98,10,25,17,22,14,40,54,36,8,3,12,25,131,131
201810190ORL,CHO,41,92,16,38,14,22,9,32,41,21,8,9,11,19,112,112,ORL,39,94,7,25,19,31,14,37,51,20,7,7,12,25,104,104
201810190TOR,BOS,42,97,11,37,10,14,12,43,55,21,7,5,14,20,105,105,TOR,45,92,14,33,12,20,8,35,43,21,6,7,9,29,116,116
201810190UTA,GSW,42,95,7,26,17,18,17,41,58,28,7,7,21,29,108,108,UTA,41,79,13,27,28,38,5,39,44,21,8,4,17,19,123,123
201810200CHI,DET,39,92,6,24,19,22,14,32,46,21,5,5,14,20,103,103,CHI,44,101,11,33,9,12,5,34,39,28,4,6,12,23,108,108
201810200DAL,MIN,41.5,89,8,22,28.5,31,11.5,31.5,43,24,9,4.5,12,24,119.5,131,DAL,38,88,10,33,14,20,10,28,38,28,7,5,9,16,100,100
201810200DEN,PHO,44,81,19,34,14,16,6,38,44,35,5,2,11,22,121,121,DEN,33,87,8,24,33,42,14,42,56,20,6,9,10,22,107,107
201810200IND,BRK,38.5,78.5,8.5,28.5,18,23,8.5,38.5,47,25,5.5,5.5,19.5,23,103.5,107,IND,42.5,85,8,22,13,20,11,38,49,21.5,4.5,5,18.5,24.5,106,101
201810200LAL,HOU,39,92,16,48,18,24,8,29,37,21,8,7,11,22,112,112,LAL,45,93,7,30,22,29,8,38,46,23,10,6,15,26,119,119
201810200MIA,CHO,42,92,16.5,38,15.5,21,10.5,37.5,48,26.5,7,6.5,13,18,116,120,MIA,38,97,10.5,34,20.5,28,18,35.5,53.5,20.5,5,5,16,27,107,113
201810200NYK,BOS,41,98,12.5,36.5,8.5,12,14,38,52,25,5.5,5.5,14,23.5,103,101,NYK,42,98,10.5,30.5,21,25.5,11,30,41,17.5,11,3.5,9,21,115.5,105
201810200PHI,ORL,37.5,94,6.5,28,14.5,22.5,13,34.5,47.5,19,7.5,7,13.5,20.5,96,88,PHI,39,90,8.5,31,20.5,26.5,8.5,42.5,51,24,9,6.5,14.5,18.5,107,127
201810200POR,SAS,40,93,11,25,21,29,19,33,52,22,3,4,12,22,112,112,POR,44,100,13,37,27,29,14,40,54,21,9,10,16,26,128,128
201810200WAS,TOR,44,92,13.5,34,13,19.5,10,36,46,22.5,4.5,5,10.5,24,114.5,113,WAS,38,81,7,26,29,39,7,33,40,19,7,15,14,31,112,112
201810210CLE,ATL,41,86.5,12,33,18,27,9,33.5,42.5,23,8,4,21.5,30.5,112,117,CLE,39.5,89,7.5,21,27,34,13.5,32.5,46,21.5,4.5,1,15,24.5,113.5,123
201810210DEN,GSW,45.5,91,8.5,22.5,16.5,18,12.5,38,50.5,27.5,8.5,6.5,18.5,26,116,124,DEN,38,86,8.5,26,28.5,35.5,11.5,43.5,55,24,9,7.5,14,26.5,113,119
201810210LAC,HOU,41.5,94,16,45,19,27,10.5,35,45.5,21.5,7.5,5.5,13.5,21.5,118,124,LAC,35,84.5,9.5,27,23.5,30,9.5,38,47.5,21,3,6,13,28,103,108
201810210OKC,SAC,49.5,95.5,8.5,22,15.5,22,7,31,38,20.5,7,2.5,11,26.5,123,129,OKC,33.5,93,8.5,35,20.5,30,15.5,33,48.5,19.5,8.5,5,13,25,96,92
201810220BOS,ORL,38.66666667,92.66666667,9.666666667,28.33333333,15.33333333,22.33333333,13.33333333,34.66666667,48,23,7.333333333,7,13.66666667,18.66666667,102.3333333,115,BOS,38.33333333,92.66666667,11.33333333,32.66666667,15,19,13,37.33333333,50.33333333,23.66666667,6.333333333,4.333333333,14.33333333,24.33333333,103,103
201810220DAL,CHI,44,94,9,27,15,19,5,35,40,27,4,4.5,11.5,21.5,112,116,DAL,43.5,93,13.5,41.5,19.5,27,12.5,27.5,40,28.5,7.5,6.5,12.5,22,120,140
201810220GSW,PHO,36.5,79,15,36.5,18,25.5,8,34,42,27.5,5.5,3,15,24,106,91,GSW,42.33333333,87,8,24.66666667,17.33333333,20,10.33333333,36.66666667,47,25.66666667,7,6.333333333,18.33333333,27,110,98
201810220LAL,SAS,41,96.5,12,27.5,16,21.5,17,29,46,25.5,4,4,9,19.5,110,108,LAL,46.5,96.5,7.5,31,16.5,23.5,8.5,36.5,45,25.5,9,8,12.5,23.5,117,115
201810220MIL,NYK,40,94.33333333,11,32,19.66666667,26,11,31.66666667,42.66666667,19.33333333,10,2.666666667,11.33333333,22.33333333,110.6666667,101,MIL,43,89,15.5,40,14,20.5,11,42.5,53.5,26.5,7,6,19,25.5,115.5,118
201810220MIN,IND,45.33333333,87.33333333,10.66666667,22.66666667,13.33333333,20.66666667,10.66666667,35.33333333,46,21.33333333,7,5,15.66666667,22.33333333,114.6666667,132,MIN,42.33333333,87.33333333,10,23.66666667,30.33333333,34,9.666666667,30,39.66666667,23.66666667,9.333333333,4,13.66666667,26,125,136
201810220POR,WAS,37.5,85,10,32.5,27.5,35.5,8,30.5,38.5,19.5,9,12,12.5,29,112.5,113,POR,44.5,92,14,34.5,21.5,24,11,39,50,22.5,7,6.5,14,20,124.5,121
201810220TOR,CHO,41.66666667,92.33333333,16.33333333,39.33333333,15.33333333,21.66666667,11,34.33333333,45.33333333,25.33333333,6.666666667,8.333333333,12.33333333,21,115,113,TOR,42.33333333,90.66666667,12.33333333,32.33333333,18.33333333,25,11.33333333,36.66666667,48,22,4.666666667,5,12.66666667,25.66666667,115.3333333,117
201810220UTA,MEM,34.5,82.5,11.5,27.5,26.5,35.5,7,27.5,34.5,24,10,3.5,11.5,23.5,107,131,UTA,40.5,84,16,36.5,26,33.5,7.5,33.5,41,22.5,9.5,4,16.5,19,123,123
201810230DEN,SAC,49.66666667,94,9,22,17.33333333,24,8.666666667,32,40.66666667,23,8.333333333,4,13,26.33333333,125.6666667,131,DEN,37,86,7.666666667,28,27,37.66666667,12,40.33333333,52.33333333,23,9.666666667,6.333333333,12,25,108.6666667,100
201810230DET,PHI,41,91.33333333,11.33333333,31.66666667,16.66666667,21,10,39.33333333,49.33333333,27,8.666666667,5.333333333,13,19.33333333,110,116,DET,40,96.5,12,32,18.5,22.5,16,31.5,47.5,21,4.5,4.5,11.5,21.5,110.5,118
201810230NOP,LAC,37.33333333,86,8,26.33333333,24.33333333,28.66666667,10.33333333,37.66666667,48,21.33333333,4.666666667,6.333333333,13,24,107,115,NOP,54,96.5,13,28,19,27.5,13,40,53,35.5,7,3.5,14,25,140,149
201810240ATL,DAL,42.33333333,93,14,43.33333333,19.66666667,25,12.66666667,27.66666667,40.33333333,27.33333333,7.666666667,5,13.33333333,20,118.3333333,115,ATL,43.33333333,90.33333333,15.33333333,37.66666667,17,24.33333333,9,34,43,26,8.333333333,5,18.33333333,27.33333333,119,133
201810240CHI,CHO,41.5,93.5,14.5,36.5,15.25,20.75,11.75,32.5,44.25,24.25,6.25,7.5,12.25,19.25,112.75,106,CHI,43,89.33333333,10.33333333,25.66666667,14.66666667,19.66666667,5.666666667,32.33333333,38,24,4.666666667,4.333333333,14,24,111,109
201810240CLE,BRK,39.33333333,81,11,31.33333333,16.66666667,22.66666667,8.666666667,36,44.66666667,25,5.666666667,5.666666667,19.66666667,21.33333333,106.3333333,112,CLE,41.66666667,92.33333333,8.333333333,23,21,27.33333333,14,33,47,22,4.666666667,1.333333333,16,24.66666667,112.6666667,111
201810240GSW,WAS,40.33333333,93.33333333,11.66666667,34,24.33333333,32.33333333,9.333333333,34.33333333,43.66666667,20.66666667,8,10.33333333,11.66666667,28.33333333,116.6666667,125,GSW,43,87.25,9.5,27.75,17.75,21.5,9.5,35.75,45.25,28,8.25,5.75,17.25,26.25,113.25,123
201810240HOU,UTA,36.66666667,83.33333333,13.33333333,35,23.33333333,30,8.333333333,35.66666667,44,21,8.333333333,4.666666667,16,20,110,84,HOU,42,92.33333333,15.66666667,41.66666667,16.33333333,23,9,33,42,23.66666667,7,5.666666667,13,22,116,112
201810240MIA,NYK,41.25,95.5,10.75,31.25,18,23.25,11,31.75,42.75,20,9,2.5,11.25,22,111.25,113,MIA,39,94.33333333,10.66666667,34,20,27.66666667,16,36,52,20.66666667,4.666666667,7,15.66666667,27,108.6666667,112
201810240MIL,PHI,43,93,12,34.5,17.5,22.75,9.5,39.5,49,28.25,7.25,6,12.5,20.5,115.5,132,MIL,43.66666667,91.33333333,16,40,15,21.66666667,13.66666667,40.33333333,54,26.66666667,6.333333333,7,17.33333333,23,118.3333333,124
201810240PHO,LAL,49.33333333,100,9.666666667,33.66666667,17,24.33333333,10,37.33333333,47.33333333,28,7.666666667,7.333333333,13.33333333,25.33333333,125.3333333,142,PHO,37.33333333,81.33333333,13,35.66666667,17.33333333,23,9.333333333,33.66666667,43,26.33333333,6.333333333,2.333333333,17,23,105,103
201810240SAC,MEM,33.33333333,83,10.66666667,27.66666667,24.66666667,32.33333333,7,30.33333333,37.33333333,22,10,3,11,23,102,92,SAC,48.5,92,10,24.25,15.25,23,8.75,31.5,40.25,24.5,8,4.5,13.75,24,122.25,112
201810240SAS,IND,43,88.5,10,23.5,12.75,19.5,11,34.75,45.75,20.5,6.75,5.25,15.5,22.75,108.75,91,SAS,44,96.66666667,13,27.66666667,20,27,14.66666667,31.66666667,46.33333333,27.66666667,5.666666667,3.666666667,9,21.66666667,121,143
201810240TOR,MIN,40.75,86.75,9.25,26,28.25,31.5,9.25,32.25,41.5,23.75,9.25,6,14,23.75,119,101,TOR,44.25,89.75,13,34,16.75,22.25,9.75,37.75,47.5,25.5,6,5.75,12.75,24.5,118.25,127
201810250DET,CLE,39.75,91.5,7,21.75,19.5,24.5,14.5,34,48.5,21,4.75,1.5,15.75,23.25,106,86,DET,43.66666667,100.3333333,12,32.33333333,18.66666667,24,14.66666667,32.33333333,47,21.33333333,4.333333333,4.333333333,10.33333333,22.33333333,118,133
201810250LAL,DEN,40.5,89.25,8.5,28.5,23.5,32,12.75,38.75,51.5,25,10,5.5,12,24.25,113,126,LAL,50,100,9.75,32.25,17,24,10.25,36,46.25,29.5,9,6.75,12,23.75,126.75,131
201810250OKC,BOS,38,92.25,10.75,34.5,13,16.5,12,38.5,50.5,23,6.25,4,13.75,22,99.75,90,OKC,37.66666667,96.66666667,8.666666667,36.33333333,20,30,16.33333333,33,49.33333333,20.66666667,9.333333333,6.333333333,14.66666667,26.33333333,104,120
201810250ORL,POR,44,97.33333333,13,36,23.33333333,26.33333333,13,43.66666667,56.66666667,22.33333333,6.666666667,5.666666667,15.66666667,20.66666667,124.3333333,124,ORL,38.5,92.75,9.75,30,13.25,19.25,12,36.25,48.25,24.25,7,5.75,12.5,17.75,100,93
201810260CHO,CHI,41.5,86.25,10.25,26.5,18,23.5,6.5,33.25,39.75,23.25,4.5,4.5,14,24,111.25,112,CHO,40.6,91.8,13.6,36.2,17.4,22.4,11,31.6,42.6,24,6,7,11,19.4,112.2,110
201810260HOU,LAC,38.25,86.25,7.25,24.75,23.75,28.25,10,37.75,47.75,20.5,4.75,5.75,13.75,24.5,107.5,109,HOU,40.25,91,14.5,41.25,14.25,20.75,9.25,31,40.25,21.75,8.25,5.5,13.5,22.25,109.25,89
201810260MIN,MIL,43,93.5,15.25,40.75,18.25,23.75,12.5,40.75,53.25,26,6.5,7.75,15.75,24,119.5,123,MIN,40.6,88.6,10.4,26.8,24.6,28.4,10.6,31.4,42,24,9.4,5.8,14.2,22.4,116.2,105
201810260NOP,BRK,39,82.5,11.75,32,15.5,20.75,8.5,36,44.5,24.5,6.25,4.5,18.25,20,105.25,102,NOP,49.33333333,95.33333333,10.66666667,26.66666667,22.66666667,31.66666667,12.66666667,38.66666667,51.33333333,31,8.666666667,5,12,24.66666667,132,116
201810260NYK,GSW,45,88.2,10.6,28.8,18.8,22.2,9.6,36.2,45.8,29.8,7.8,5.6,16.8,25.4,119.4,144,NYK,39.6,94.6,11,31.6,16.2,21.4,10.8,32.4,43.2,20,8.2,2.6,11.4,22.2,106.4,87
201810260SAC,WAS,40.75,93.25,11.75,36,24.75,31.25,8.75,32.5,41.25,21,7.75,8,11.75,27.25,118,122,SAC,45.8,90.2,9.2,23,16.4,25,10,33.6,43.6,23.4,7.8,4.6,13.8,22.2,117.2,97
201810260TOR,DAL,41.25,92.5,13.5,42.5,18.75,25.25,11.75,31.5,43.25,26.75,7.5,6,14.25,21.75,114.75,104,TOR,44.6,89.6,12.6,33.6,15.2,20.2,10,36.8,46.8,25.6,6.6,6.2,13.4,23.2,117,112
201810270ATL,CHI,40.6,86,11.4,28.4,17.6,23.2,6.8,31.8,38.6,22.8,4.6,5,13.8,22.4,110.2,106,ATL,41.75,90.5,15.25,37.75,18.25,26,9.25,36.5,45.75,26.5,7.75,5.25,17.5,27,117,111
201810270CLE,IND,43.6,88.2,11.4,25.2,11.6,17.2,9.8,34.8,44.6,23.2,7.2,5.2,14.4,22.6,110.2,116,CLE,40,91,7.2,22.2,18.2,22.6,13,31.8,44.8,20.4,6,1.4,14.4,23.6,105.4,103
201810270DET,BOS,37,91,10.8,34,15.2,19.8,11.6,37.8,49.4,22.2,6.4,3.4,13.2,23,100,101,DET,43,94.75,11.75,31.25,18.25,25.25,14.25,33,47.25,21.25,4.25,4.5,12.75,22,116,110
201810270MEM,PHO,39,82,12.25,34.5,16.75,22.5,9.25,34,43.25,26.5,5.75,2.75,17.5,23,107,113,MEM,34,85.75,10.5,30,21,27.5,8.5,31.75,40.25,21,9.25,3.75,12,23.5,99.5,92
201810270MIA,POR,45,94.75,12.5,33.75,22.75,26.25,12.75,40.75,53.5,22.75,6.5,5.75,14.25,21,125.25,128,MIA,39,91.25,11.25,32.75,19.75,27.75,13,38.75,51.75,21.5,5.25,6.5,15,24,109,110
201810270MIL,ORL,39.4,91.4,10.2,30,13.8,19.4,11.8,34.8,46.6,25.2,6.6,6,12.8,18.4,102.8,114,MIL,44.2,93.2,16,41.8,16.2,21.2,11.4,43.6,55,27.2,6,7.8,16,23.8,120.6,125
201810270NOP,UTA,36,82,12.5,33.5,23,29.5,8.5,36.25,44.75,21,8,4.75,16.5,20.25,107.5,100,NOP,48,96,10.25,25.75,22,30.25,13.25,36.75,50,29,9.25,6.5,11.75,23.5,128.25,117
201810270PHI,CHO,42.66666667,92,13.66666667,35.5,17,21.33333333,11,32.83333333,43.83333333,25,6.666666667,7.5,10.83333333,19.16666667,116,135,PHI,42,92.8,11.8,34.4,18.2,24.2,9.2,40,49.2,28.4,6.6,5.8,13.2,21.8,114,108
201810270SAS,LAL,49.2,98.4,9.8,31.6,17.4,23.8,10,35.4,45.4,29,9.8,6,12.2,22.8,125.6,121,SAS,41.75,94.25,11.25,25.5,20,25.5,14.75,31.5,46.25,24.75,5,3.5,10,20.25,114.75,96
201810280BRK,GSW,46,88,11.5,29.5,17.33333333,20.5,9,35.66666667,44.66666667,29.16666667,8.166666667,5.666666667,16.33333333,23.83333333,120.8333333,128,BRK,39.8,85.6,13.2,33.6,14.4,19.6,10,36.4,46.4,24.8,6.2,5.2,18.2,20.4,107.2,115
201810280DAL,UTA,38,83.2,12,33.2,24.4,31,8,36.4,44.4,23.2,7.8,5.2,15.8,21.4,112.4,132,DAL,40.6,92.4,13.2,40,18.8,25,11.4,32,43.4,25.8,7.2,6,14.2,20.8,113.2,107
201810280LAC,WAS,40.6,91.8,12.2,37.2,23.4,29.6,8,33.4,41.4,21.2,7.8,7.8,13.6,27.2,116.8,112,LAC,39.2,84.8,8.2,24.4,26,30.2,9,38,47,19.8,5.4,5.4,14,23.8,112.6,133
201810280OKC,PHO,38.4,81.2,11.6,34.2,16.4,21.8,8.4,33.2,41.6,26.8,5.6,2.4,17.8,23.4,104.8,96,OKC,37.5,96,8.25,34.25,18.5,28.75,16.25,35,51.25,20.25,8.25,6.25,15,26.5,101.75,95
201810290CHI,GSW,45.71428571,88.14285714,11.42857143,30,17.85714286,21,9.428571429,35.57142857,45,29,8.571428571,5.857142857,15.71428571,22.71428571,120.7142857,120,CHI,39.83333333,85.5,11.5,29.16666667,16.83333333,22,7,33.83333333,40.83333333,23.16666667,6.166666667,5.166666667,14.83333333,22.16666667,108,97
201810290DEN,NOP,46.4,95.8,10,27.4,22,30,12.8,35.2,48,27.6,8.2,6.2,12.6,25.2,124.8,111,DEN,41.6,89.8,8,27.4,22,29.6,12.2,37.8,50,24.4,9.6,5.4,13.4,23.8,113.2,114
201810290IND,POR,43.4,93.4,12.4,33.6,23.2,26.6,11.8,39.4,51.2,21,6.6,6.2,13.2,21.8,122.4,111,IND,44.33333333,85.83333333,10.33333333,23.16666667,12.66666667,18.66666667,8.833333333,32.33333333,41.16666667,24,8.166666667,4.833333333,14.5,21.33333333,111.6666667,119
201810290MIA,SAC,45.5,91,10,25.33333333,16,24.66666667,10.66666667,34.5,45.16666667,23.66666667,7.833333333,4.5,14.5,21.5,117,116,MIA,40,92.2,12,34,19.2,27.4,13.6,39,52.6,21.4,5.6,6.8,14.4,23.4,111.2,120
201810290MIL,TOR,44.5,89.83333333,12.33333333,32.5,15.5,20.16666667,10.33333333,37,47.33333333,25.16666667,7.166666667,6,13.16666667,23,116.8333333,116,MIL,43.66666667,91.33333333,15,39.83333333,17,21.5,10.5,44.83333333,55.33333333,26.66666667,6,7.666666667,16.83333333,23,119.3333333,113
201810290MIN,LAL,47.83333333,96.33333333,10.33333333,31.83333333,16.33333333,22.83333333,9.5,35.33333333,44.83333333,27.33333333,9,5.833333333,13,23.16666667,122.3333333,106,MIN,39.83333333,92.5,10.33333333,29.5,22.66666667,26.66666667,11.66666667,31.5,43.16666667,23.16666667,9.5,5.833333333,13,21.16666667,112.6666667,95
201810290NYK,BRK,40.16666667,85.83333333,14.33333333,35,13.66666667,18.83333333,9.166666667,35.66666667,44.83333333,25.33333333,6,4.833333333,17.66666667,20.33333333,108.3333333,114,NYK,39.5,93.83333333,11.33333333,32.83333333,15,19.83333333,10.83333333,31.83333333,42.66666667,19.5,7.833333333,2.333333333,12.66666667,21.5,105.3333333,100
201810290PHI,ATL,38.8,89.2,14.6,38.2,18.4,25.4,9.6,36.6,46.2,25.2,8,5.8,18.4,24.2,110.6,85,PHI,40.83333333,92.5,11.5,33.33333333,19.33333333,25.16666667,10,40.33333333,50.33333333,26.66666667,6.166666667,6.166666667,12.83333333,22,112.5,105
201810290SAS,DAL,40.16666667,92.16666667,12.5,38,18.83333333,25,11.5,31.83333333,43.33333333,25.5,7,5.5,14,20.5,111.6666667,104,SAS,42.2,93.6,9.6,23.6,19.8,25.2,14.2,32.6,46.8,23.8,5.4,3.8,10.6,19.6,113.8,110
201810300BOS,DET,41,93.6,10.8,32.4,17.8,24.2,12.6,34.6,47.2,20.2,4.2,4.2,12.4,22.4,110.6,89,BOS,37.33333333,90.16666667,11.33333333,34,15.5,20.66666667,11,39.16666667,50.16666667,22.66666667,6,4.166666667,13.16666667,23.5,101.5,109
201810300CHO,MIA,39.66666667,92.16666667,12.16666667,34.83333333,20,28.5,13.5,39,52.5,21.16666667,6.333333333,7.166666667,15,23,111.5,113,CHO,41.85714286,92.42857143,13,35.42857143,17.42857143,21.71428571,10.71428571,33.71428571,44.42857143,24.14285714,6.142857143,7.571428571,10.57142857,20,114.1428571,103
201810300CLE,ATL,38.16666667,90,13.5,38,17.66666667,24.66666667,9.666666667,36.66666667,46.33333333,24.33333333,8.333333333,5.333333333,17.5,23.16666667,107.5,92,CLE,40,90.16666667,7.166666667,22.66666667,18.5,22.5,13.5,30.33333333,43.83333333,20.5,6.5,1.5,14.5,23,105.6666667,107
201810300HOU,POR,42.5,90.83333333,12,32.33333333,22.16666667,25.16666667,11.33333333,39.66666667,51,20.66666667,6,5.666666667,14,22,119.1666667,103,HOU,39.8,92.4,14.6,41.2,15.8,21.6,10.6,30,40.6,21.6,8.8,5.8,13.4,23.2,110,113
201810300MEM,WAS,40.16666667,92.66666667,11,35.5,23.33333333,29.33333333,9,33,42,20.66666667,7.666666667,7,13.66666667,25.33333333,114.6666667,104,MEM,36,84.4,10.2,29.2,20.8,26.4,7.4,32.6,40,22.8,9.8,3.2,12,23,103,117
