Team,GAME_ID,AWAY_TEAM,MP,A_FG,A_FGA,FG%,A_3P,A_3PA,3P%,A_FT,A_FTA,FT%,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_PTS,HOME_TEAM,MP,H_FG,H_FGA,FG%,H_3P,3H_PA,3P%,H_FT,H_FTA,FT%,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_PTS,WINNER
2017-02-12,201702120SAC,NOP,240,34,82,.415,13,31,.419,18,21,.857,6,30,36,23,10,2,17,23,99,SAC,240,35,78,.449,11,31,.355,24,27,.889,8,38,46,23,11,5,19,18,105
2017-02-13,201702130MIL,DET,240,34,78,.436,7,21,.333,14,19,.737,12,32,44,17,4,1,17,18,89,MIL,240,40,79,.506,6,21,.286,16,16,1.000,5,28,33,26,9,2,11,17,102
2017-02-13,201702130IND,SAS,240,40,87,.460,7,15,.467,23,27,.852,12,37,49,18,7,4,11,22,110,IND,240,38,78,.487,9,20,.450,21,30,.700,6,31,37,21,8,3,11,23,106
2017-02-13,201702130WAS,OKC,240,34,96,.354,7,34,.206,23,30,.767,20,27,47,16,10,2,15,22,98,WAS,240,42,73,.575,13,20,.650,23,28,.821,6,34,40,27,4,9,22,24,120
2017-02-13,201702130MIA,ORL,240,44,90,.489,8,14,.571,20,29,.690,15,37,52,18,9,3,14,22,116,MIA,240,39,83,.470,6,22,.273,23,27,.852,6,31,37,14,7,7,14,25,107
2017-02-13,201702130CHO,PHI,240,41,86,.477,12,33,.364,11,17,.647,9,42,51,24,9,5,18,21,105,CHO,240,34,78,.436,11,31,.355,20,26,.769,3,30,33,19,11,5,15,17,99
2017-02-13,201702130DEN,GSW,240,45,92,.489,8,32,.250,12,13,.923,4,23,27,25,12,6,9,13,110,DEN,240,48,88,.545,24,41,.585,12,16,.750,14,38,52,34,6,1,22,14,132
2017-02-13,201702130UTA,LAC,240,36,81,.444,9,25,.360,7,11,.636,6,43,49,16,7,7,13,19,88,UTA,240,28,87,.322,4,23,.174,12,18,.667,12,37,49,14,5,4,10,11,72
2017-02-13,201702130PHO,NOP,240,37,78,.474,8,28,.286,28,35,.800,5,32,37,19,8,5,16,23,110,PHO,240,40,93,.430,8,23,.348,20,24,.833,13,30,43,14,7,3,18,25,108
2017-02-13,201702130DAL,BOS,240,40,81,.494,16,34,.471,15,18,.833,7,34,41,28,5,3,12,25,111,DAL,240,35,77,.455,9,27,.333,19,25,.760,4,33,37,21,7,2,12,16,98
2017-02-14,201702140CHI,TOR,240,35,77,.455,5,20,.250,19,24,.792,8,26,34,15,9,1,16,26,94,CHI,240,35,73,.479,7,17,.412,28,35,.800,7,30,37,22,8,5,17,23,105
2017-02-14,201702140LAL,SAC,240,36,73,.493,7,24,.292,18,25,.720,7,31,38,23,9,3,17,12,97,LAL,240,38,83,.458,12,29,.414,8,15,.533,13,30,43,22,10,3,17,21,96
2017-02-14,201702140MIN,CLE,240,44,86,.512,13,39,.333,15,22,.682,9,34,43,27,3,4,10,18,116,MIN,240,42,86,.488,9,23,.391,15,19,.789,8,33,41,27,6,2,9,18,108
2017-02-15,201702150ORL,SAS,240,42,89,.472,8,31,.258,15,19,.789,11,39,50,25,12,8,12,16,107,ORL,240,30,76,.395,4,18,.222,15,19,.789,5,28,33,15,5,5,17,19,79
2017-02-15,201702150TOR,CHO,240,32,76,.421,13,38,.342,8,9,.889,5,39,44,21,9,6,17,18,85,TOR,240,32,84,.381,12,32,.375,14,19,.737,8,38,46,19,8,4,14,13,90
2017-02-15,201702150BOS,PHI,240,44,93,.473,8,31,.258,12,18,.667,12,35,47,23,16,5,22,23,108,BOS,240,38,80,.475,13,28,.464,27,36,.750,6,33,39,21,13,4,22,18,116
2017-02-15,201702150DET,DAL,240,35,92,.380,10,37,.270,11,11,1.000,5,34,39,22,10,2,6,21,91,DET,240,36,82,.439,6,19,.316,20,22,.909,9,46,55,15,2,4,15,16,98
2017-02-15,201702150GSW,SAC,240,33,89,.371,7,24,.292,13,17,.765,12,38,50,23,4,6,18,17,86,GSW,240,41,84,.488,13,36,.361,14,21,.667,6,40,46,32,10,10,8,16,109
2017-02-15,201702150HOU,MIA,240,44,84,.524,13,35,.371,16,24,.667,12,34,46,27,3,7,11,20,117,HOU,240,36,87,.414,13,40,.325,24,31,.774,15,26,41,22,6,1,8,23,109
2017-02-15,201702150CLE,IND,240,40,86,.465,12,24,.500,12,14,.857,13,30,43,30,2,1,11,17,104,CLE,240,39,82,.476,18,39,.462,17,19,.895,9,31,40,23,6,2,8,19,113
2017-02-15,201702150DEN,MIN,240,41,86,.477,6,18,.333,24,28,.857,9,36,45,20,12,4,7,15,112,DEN,240,38,94,.404,11,34,.324,12,18,.667,14,35,49,25,4,5,14,19,99
2017-02-15,201702150LAC,ATL,240,32,79,.405,7,26,.269,13,19,.684,10,35,45,20,5,1,20,13,84,LAC,240,37,79,.468,14,37,.378,11,12,.917,5,35,40,24,18,3,16,17,99
2017-02-15,201702150OKC,NYK,240,41,86,.477,11,21,.524,12,14,.857,6,33,39,19,8,12,15,21,105,OKC,240,41,88,.466,12,23,.522,22,31,.710,12,36,48,21,10,4,12,13,116
2017-02-15,201702150MEM,NOP,240,37,75,.493,8,18,.444,13,22,.591,4,34,38,18,10,5,12,23,95,MEM,240,33,89,.371,6,33,.182,19,25,.760,13,35,48,22,8,3,15,19,91
2017-02-15,201702150PHO,LAL,240,35,93,.376,9,26,.346,22,28,.786,7,29,36,16,9,3,12,27,101,PHO,240,49,88,.557,10,24,.417,29,34,.853,12,47,59,32,7,10,15,20,137
2017-02-16,201702160IND,WAS,240,43,83,.518,15,29,.517,10,15,.667,8,31,39,23,5,3,10,19,111,IND,240,40,80,.500,4,18,.222,14,18,.778,5,30,35,21,7,1,11,12,98
2017-02-16,201702160CHI,BOS,240,36,77,.468,14,37,.378,17,20,.850,4,27,31,24,2,4,7,18,103,CHI,240,38,90,.422,6,25,.240,22,22,1.000,15,36,51,23,2,6,7,13,104
2017-02-23,201702230DET,CHO,265,38,92,.413,7,30,.233,25,26,.962,5,45,50,19,5,7,7,15,108,DET,265,44,107,.411,15,37,.405,11,12,.917,10,47,57,29,5,2,8,17,114
2017-02-23,201702230CLE,NYK,240,42,101,.416,8,26,.308,12,17,.706,16,34,50,24,4,7,12,19,104,CLE,240,46,87,.529,15,38,.395,12,15,.800,8,36,44,29,5,10,12,16,119
2017-02-23,201702230GSW,LAC,240,38,93,.409,11,28,.393,26,37,.703,10,28,38,23,11,0,14,16,113,GSW,240,43,81,.531,13,25,.520,24,26,.923,10,43,53,31,11,11,21,27,123
2017-02-23,201702230SAC,DEN,240,39,88,.443,12,35,.343,10,14,.714,10,33,43,23,10,2,16,18,100,SAC,240,46,88,.523,7,14,.500,17,19,.895,9,37,46,26,8,4,14,16,116
2017-02-23,201702230NOP,HOU,240,45,91,.495,20,51,.392,19,24,.792,12,36,48,28,12,5,16,25,129,NOP,240,36,86,.419,6,31,.194,21,26,.808,11,33,44,24,10,8,20,21,99
2017-02-24,201702240MIL,UTA,240,37,74,.500,8,23,.348,27,30,.900,9,32,41,23,8,5,14,26,109,MIL,240,32,74,.432,7,18,.389,24,29,.828,10,25,35,15,5,1,15,27,95
2017-02-24,201702240TOR,BOS,240,33,78,.423,12,38,.316,19,22,.864,7,29,36,19,4,3,11,21,97,TOR,240,40,81,.494,5,15,.333,22,29,.759,10,31,41,15,7,4,9,21,107
2017-02-24,201702240IND,MEM,240,35,84,.417,9,27,.333,13,23,.565,12,27,39,20,11,5,11,15,92,IND,240,40,78,.513,11,26,.423,11,11,1.000,8,42,50,23,8,7,16,19,102
2017-02-24,201702240PHI,WAS,240,38,90,.422,5,24,.208,31,40,.775,12,31,43,19,8,6,16,25,112,PHI,240,43,87,.494,10,29,.345,24,30,.800,8,40,48,28,9,7,15,26,120
2017-02-24,201702240ATL,MIA,240,40,99,.404,17,37,.459,11,13,.846,15,39,54,30,7,5,12,27,108,ATL,240,30,79,.380,6,20,.300,24,36,.667,8,37,45,14,7,6,10,12,90
