GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS
201510270ATL,DET,37,96,12,29,20,26,23,36,59,23,5,3,15,15,106,106,ATL,37,82,8,27,12,15,7,33,40,22,9,4,15,25,94,94
201510270CHI,CLE,38,94,9,29,10,17,11,39,50,26,5,7,10,21,95,95,CHI,37,87,7,19,16,23,7,40,47,13,6,10,13,22,97,97
201510270GSW,NOP,35,83,6,18,19,27,8,25,33,21,9,3,18,26,95,95,GSW,41,96,9,30,20,22,21,35,56,29,8,7,20,29,111,111
201510280BOS,PHI,34,83,7,22,20,23,14,32,46,12,11,6,22,22,95,95,BOS,39,85,8,24,26,27,10,31,41,31,10,7,17,23,112,112
201510280BRK,CHI,39.5,82.5,10.5,23.5,16.5,21.5,6,37,43,16.5,7.5,6.5,16,23,106,115,BRK,39,93,0,9,22,28,16,29,45,19,11,5,13,18,100,100
201510280DET,UTA,35,75,2,12,15,21,4,34,38,15,4,5,12,25,87,87,DET,33.5,85,9.5,24,22.5,30,15.5,35.5,51,19.5,3.5,3.5,12.5,17.5,99,92
201510280HOU,DEN,40,79,13,27,12,18,9,40,49,26,9,10,21,26,105,105,HOU,30,87,8,35,17,26,15,29,44,17,13,8,16,19,85,85
201510280LAL,MIN,38,83,5,20,31,37,6,33,39,24,3,4,8,26,112,112,LAL,35,90,9,34,32,35,12,36,48,18,2,4,13,29,111,111
201510280MEM,CLE,39.5,89,11,29,10.5,17,11.5,40.5,52,27.5,6,4.5,14.5,23,100.5,106,MEM,29,82,2,16,16,22,11,29,40,15,8,3,16,18,76,76
201510280MIA,CHO,33,84,6,24,22,29,11,32,43,16,4,1,8,16,94,94,MIA,36,73,12,20,20,21,2,39,41,23,5,7,13,25,104,104
201510280MIL,NYK,42,93,9,23,29,35,19,30,49,24,11,7,11,28,122,122,MIL,30,86,9,18,28,31,18,29,47,17,7,4,18,27,97,97
201510280OKC,SAS,45,93,5,15,11,13,7,29,36,22,11,9,13,18,106,106,OKC,42,86,7,19,21,22,11,34,45,21,7,4,19,19,112,112
201510280ORL,WAS,33,84,7,28,15,25,15,34,49,17,8,9,17,14,88,88,ORL,37,100,5,26,8,12,17,39,56,20,9,6,14,22,87,87
201510280PHO,DAL,40,85,10,21,21,31,6,42,48,24,7,3,8,25,111,111,PHO,34,87,6,24,21,33,13,40,53,15,3,3,18,30,95,95
201510280POR,NOP,35.5,87,8.5,25.5,15,22.5,6.5,29.5,36,20,8,2.5,14.5,21.5,94.5,94,POR,44,88,12,32,12,14,6,45,51,22,7,4,12,21,112,112
201510280SAC,LAC,42,80,6,19,21,31,6,36,42,20,8,9,15,19,111,111,SAC,41,94,11,24,11,18,12,37,49,24,8,3,16,27,104,104
201510280TOR,IND,32,86,9,23,26,31,8,32,40,23,14,3,13,30,99,99,TOR,36,80,7,18,27,39,9,41,50,19,8,2,20,24,106,106
201510290IND,MEM,35,82,4.5,16,19.5,25.5,11.5,29.5,41,20.5,10,4,15,21.5,94,112,IND,34.5,82,10.5,26.5,21.5,27.5,9,30,39,23,10.5,3.5,16.5,26,101,103
201510290LAC,DAL,37.5,91,8,25.5,16.5,23,10,41.5,51.5,23,5.5,2.5,10,25.5,99.5,88,LAC,40,83.5,7,25,20.5,32,7,40.5,47.5,20.5,7,8.5,11.5,18,107.5,104
201510290NYK,ATL,39.5,82.5,9,25.5,15,20.5,7,32.5,39.5,24,10,4,15,21.5,103,112,NYK,40,93,7.5,26,24,28,17.5,31,48.5,22.5,10.5,5.5,16,26,111.5,101
201510300ATL,CHO,34.5,86,9,27,16,21,12,36.5,48.5,19.5,5.5,3.5,13,18,94,94,ATL,38.33333333,82.66666667,8.666666667,24.66666667,15.66666667,21,7.333333333,34,41.33333333,23.66666667,9.666666667,4,15,20,101,97
201510300BOS,TOR,36,81,9,22,28.5,37,9,42.5,51.5,21,9.5,2.5,20.5,28.5,109.5,113,BOS,35.5,85,7.5,25,29,34,8.5,31,39.5,27,12,5,17,25.5,107.5,103
201510300CLE,MIA,34.5,75,9,20.5,20,21.5,4,35.5,39.5,22,5,7,13,22.5,98,92,CLE,39.33333333,88,9.333333333,27.66666667,13,18.33333333,12.33333333,38.66666667,51,26.66666667,5.333333333,4.333333333,13.33333333,21.66666667,101,102
201510300DEN,MIN,34,77,3.5,15.5,32,39,6.5,37.5,44,21,5,5,12.5,25,103.5,95,DEN,34.5,87,9,26,13.5,19,13,37,50,20.5,8,7,17.5,26.5,91.5,78
201510300DET,CHI,37.66666667,83,9.333333333,23,17.33333333,23,6.666666667,38.66666667,45.33333333,17,7.666666667,7,17,23.33333333,102,94,DET,35.33333333,91.33333333,8.333333333,25.33333333,19.66666667,29.33333333,17,37.33333333,54.33333333,19,5.333333333,3,13,18,98.66666667,98
201510300HOU,GSW,42,94.5,9,28,18.5,23.5,16,35.5,51.5,27.5,8.5,5.5,14,26.5,111.5,112,HOU,30,84.5,6.5,29,22,31,13.5,33,46.5,18,8,8.5,16,19.5,88.5,92
201510300MIL,WAS,34,76,9.5,24.5,25.5,34.5,11.5,31.5,43,21,7.5,7,19,17,103,118,MIL,36,84,8,21,25,29.5,12,27.5,39.5,25,8,3,17,29.5,105,113
201510300ORL,OKC,46,98,7.5,23,26,30,16.5,37,53.5,20,7.5,6.5,19.5,23.5,125.5,139,ORL,42,103,8.5,29.5,19,25,15.5,37,52.5,22.5,9.5,8,15,26.5,111.5,136
201510300PHI,UTA,35.5,81.5,4.5,12.5,17.5,23,8.5,36,44.5,17,7,7,9.5,23.5,93,99,PHI,26.5,73,6.5,18.5,23.5,30,11,31.5,42.5,13.5,7.5,5.5,20,22,83,71
201510300PHO,POR,39,87,10.5,28,13.5,16.5,8.5,38,46.5,19.5,8,4.5,17.5,27,102,92,PHO,35.5,85,5,21,26.5,37.5,12,42,54,16,8,5,18.5,23.5,102.5,110
201510300SAC,LAL,38,89.5,10,34,26.5,31,10,32.5,42.5,19,4.5,6.5,16,26.5,112.5,114,SAC,46.5,97.5,8.5,23,16.5,24,14,38.5,52.5,25,7,5,15,25,118,132
201510300SAS,BRK,35,85,2.5,12.5,15,21.5,9,29.5,38.5,18,8.5,5.5,14,17.5,87.5,75,SAS,42.5,89.5,7,18.5,12,13,9.5,36.5,46,22.5,9,6.5,15.5,17,104,102
201510310IND,UTA,36.66666667,83.66666667,5,13.33333333,16,21.33333333,10.66666667,34.66666667,45.33333333,16.33333333,9,6,12,23.66666667,94.33333333,97,IND,32.33333333,78,8.333333333,23.33333333,19.66666667,25.33333333,8.333333333,29,37.33333333,18.66666667,9.666666667,4.666666667,19,23.66666667,92.66666667,76
201510310LAC,SAC,45.33333333,98.66666667,7.666666667,21.33333333,16.66666667,24.33333333,15.66666667,35.66666667,51.33333333,23.33333333,7.666666667,4,14.33333333,28,115,109,LAC,39.66666667,81,6,22.33333333,24.33333333,36.66666667,6.666666667,38.66666667,45.33333333,22,6,8.666666667,13.33333333,19.33333333,109.6666667,114
201510310MEM,BRK,36,83,2.666666667,12.66666667,14,20.33333333,8.666666667,31.33333333,40,19,6.666666667,4.666666667,13.33333333,19,88.66666667,91,MEM,34.66666667,81.33333333,6,18.33333333,21,26.33333333,11.33333333,30,41.33333333,22.33333333,8.666666667,3.333333333,13,20.66666667,96.33333333,101
201510310NOP,GSW,43.33333333,91,11.66666667,28.66666667,20.66666667,27.33333333,11.66666667,35.33333333,47,27,9,5,12.66666667,25.66666667,119,134,NOP,39,91.33333333,8.333333333,24.33333333,16.66666667,22.66666667,9.666666667,30.33333333,40,20.66666667,6.666666667,3,14.66666667,22,103,120
201510310POR,PHO,36.66666667,88,7,24.66666667,21.66666667,30.33333333,11.66666667,40.33333333,52,16,9,5.333333333,16.66666667,22.33333333,102,101,POR,37,84.33333333,9.666666667,28.66666667,14.33333333,20.33333333,9,37,46,19.66666667,7.666666667,4.666666667,17,24.66666667,98,90
201510310WAS,NYK,40.33333333,90.66666667,8,23.66666667,24.66666667,29.33333333,14.66666667,31,45.66666667,22,9.666666667,5.333333333,16.66666667,27.33333333,113.3333333,117,WAS,35.33333333,80.66666667,8.333333333,23.66666667,26.33333333,34,11.33333333,31.66666667,43,19.66666667,8,5.666666667,18.33333333,22,105.3333333,110
201511010BOS,SAS,40.33333333,87.33333333,6.333333333,18.66666667,14,17,9.666666667,38,47.66666667,22.33333333,9.333333333,6.333333333,16.33333333,16.66666667,101,95,BOS,35.33333333,89.33333333,7,26.33333333,23,27.33333333,11,30.33333333,41.33333333,25,11.33333333,5,16.66666667,24.66666667,100.6666667,87
201511010CHI,ORL,39.66666667,98.66666667,8,27.33333333,16,22.33333333,14.33333333,35,49.33333333,22,8.666666667,9,15.33333333,24,103.3333333,87,CHI,36.5,84,8.75,24.25,17.75,22.75,7.75,38,45.75,18.5,7.5,7.25,16,21.5,99.5,92
201511010CHO,ATL,38,84,8.25,25.75,15,19.25,7.75,35.25,43,23.25,9.5,4.5,14,19,99.25,94,CHO,33.66666667,86,10.66666667,30.33333333,15.33333333,19,11,36.33333333,47.33333333,22,6,6.666666667,12.33333333,16.66666667,93.33333333,92
201511010LAL,DAL,38.33333333,89.66666667,9,27,15,20.66666667,9.333333333,41.33333333,50.66666667,24.66666667,5.333333333,3,10.33333333,24.33333333,100.6666667,103,LAL,35.66666667,88,10,34,24.66666667,30,9.333333333,33,42.33333333,18.66666667,5.666666667,7.333333333,14.66666667,24.33333333,106,93
201511010MIA,HOU,30.66666667,82.66666667,7.666666667,31.33333333,19.66666667,26.66666667,10,32.33333333,42.33333333,18.66666667,8.333333333,6.666666667,16.33333333,20.66666667,88.66666667,89,MIA,37,78.66666667,9,21,18.66666667,21.33333333,6.333333333,36,42.33333333,22.66666667,7,6.333333333,12.66666667,20.33333333,101.6666667,109
201511010OKC,DEN,34.66666667,88.66666667,9,26,13.66666667,19,13.33333333,31.66666667,45,20.33333333,8,5.666666667,16,23.33333333,92,93,OKC,45.66666667,94,9.333333333,23.66666667,22,26,15.33333333,37,52.33333333,24,8,7.666666667,19.33333333,23.33333333,122.6666667,117
201511010TOR,MIL,33.66666667,79,7,20.33333333,24.66666667,27.66666667,10.33333333,27,37.33333333,23.66666667,7.333333333,4.666666667,17.33333333,26.66666667,99,87,TOR,37.66666667,84,9.666666667,23,23.33333333,31.33333333,12,37.66666667,49.66666667,21.33333333,10.33333333,2.666666667,18,25.33333333,108.3333333,106
201511020BRK,MIL,34.75,77.5,7.5,21,23,27.25,9.75,27.25,37,23.75,7,5.25,16.5,25.75,100,103,BRK,36,82,3.5,14.25,15,20.75,9,29.75,38.75,19.5,5.75,4.5,14.5,20,90.5,96
201511020GSW,MEM,32.5,85,5.25,19.5,19.25,24.75,11.25,30.75,42,22,8.5,4.25,12.5,21.5,89.5,69,GSW,43.25,89.25,11.5,27.75,21,28,11.25,40.25,51.5,28.25,8.75,7,13,23,119,119
201511020HOU,OKC,44.25,91.5,9.5,23.5,20.25,25,15,38,53,22.25,7.75,8,20.5,23.5,118.25,105,HOU,33.25,84.25,8,30.75,19.5,27.25,9.25,31,40.25,19.5,10.75,6.75,15.25,21,94,110
201511020LAC,PHO,36.5,90.5,7.5,26,20,28,12.75,40,52.75,17.75,8.75,4.25,14.75,21.75,100.5,96,LAC,39,81,6.5,23.25,23.25,33.25,5.75,39.75,45.5,21.5,5.5,7.75,12.75,19,107.75,102
201511020MIN,POR,38,85.5,9.5,29,14.5,20.25,9.5,36.5,46,19.25,7,5,16.75,25.25,100,106,MIN,34,77.66666667,3.333333333,14.66666667,31.33333333,39,7,36,43,21.33333333,6.666666667,4.666666667,13.33333333,24,102.6666667,101
201511020NYK,SAS,40,85.25,5.75,17.25,13.5,17,9.25,37.75,47,22,8.5,6.5,15.5,15.5,99.25,94,NYK,38.25,90.25,7,21,22.5,27.25,15.25,31.25,46.5,20.75,9.25,4.75,15,25,106,84
201511020PHI,CLE,40,86.25,9,26.25,13.5,18.75,11,38,49,27,5.25,5.5,14,21,102.5,107,PHI,30.33333333,77,6.666666667,20.33333333,21.33333333,27.66666667,10.33333333,30.33333333,40.66666667,16.33333333,7.333333333,5.333333333,17.66666667,20.66666667,88.66666667,100
201511030CHO,CHI,38,85.2,9.8,25.4,14.8,19.8,7,36.2,43.2,20,7,5.8,15.2,21,100.6,105,CHO,37,87.25,11.5,28.5,17,20,11.25,37.25,48.5,23,6,6,11.5,15.25,102.5,130
201511030DAL,TOR,37.5,83.5,8.5,21.5,23.25,30,11.5,37.5,49,20.5,9.75,3.5,17.5,25.5,106.75,102,DAL,37,88.75,8.5,26,15.75,21.75,10.5,38.5,49,23.5,5.25,3,11.5,24.5,98.25,91
201511030DET,IND,33.75,80.5,8,23.25,17.5,22,9.25,29.25,38.5,19.25,11,4.75,18,22.5,93,94,DET,34.75,90,7.5,24.5,17.5,26.25,17.5,35.75,53.25,17.75,6,3.5,15.5,18.75,94.5,82
201511030LAL,DEN,36.75,87.75,8.5,24.5,17,22,12.75,33.25,46,22.75,7.25,6,15.5,23.25,99,120,LAL,35.75,87.5,9,32,26.25,32,9.75,32,41.75,18.5,6.5,6.5,13.5,25.25,106.75,109
201511030MIA,ATL,37.8,85.2,8,24.8,15.4,19.8,9.4,35.2,44.6,23.6,9.6,3.8,14.2,18,99,98,MIA,37.25,80.5,8,22.75,16.75,20,8,36,44,20.25,7.75,7,14,20.5,99.25,92
201511030NOP,ORL,40.25,96.5,7.75,25,15,19.75,13.25,37.5,50.75,22.5,7.75,7.5,16,22.5,103.25,103,NOP,37.25,91,9.25,27.25,17,23.25,9.75,31.75,41.5,21.25,8,4.5,14.5,20,100.75,94
201511030SAC,MEM,34,84.6,4.8,19.6,19.4,24.8,11.4,32.2,43.6,22.2,7.8,4.8,13.2,23.4,92.2,103,SAC,41.25,92.5,7.5,21,18.5,28.25,13.75,33.5,47.25,21.75,7.75,3.25,14,26.25,108.5,89
201511040ATL,BRK,36,82.2,3.8,15.6,14,19.2,10,29.6,39.6,20.4,6.4,4.4,15.4,19.8,89.8,87,ATL,37.66666667,83.66666667,8,24.33333333,16,20.5,8.833333333,34,42.83333333,24.16666667,10.5,4.833333333,14,17.83333333,99.33333333,101
201511040CLE,NYK,37.2,89,7.2,21.6,20.4,24.8,14,31.2,45.2,19.8,8.6,5.2,14.4,24.6,102,86,CLE,38.6,85.6,8.6,26.4,15.4,21.4,10.6,38.2,48.8,25.8,5.2,4.8,13.4,19.2,101.2,96
201511040GSW,LAC,39.8,82.4,6.8,23,21.4,31,6.6,38,44.6,22,5.6,7,12.4,20.4,107.8,108,GSW,42.4,88.4,11.2,27.4,21.6,28.6,10.8,38.8,49.6,28.2,8.2,6.6,12.8,22.8,117.6,112
201511040HOU,ORL,41.4,95.4,7.6,24,15,19.6,12.4,35.8,48.2,23.6,8.6,7.2,15.6,23,105.4,114,HOU,35,85,8.6,31.4,20.4,28.6,10.6,31.2,41.8,21.2,10.2,5.6,16,20.8,99,119
201511040IND,BOS,35.25,87.75,7.75,26.5,21.75,26,12,31.25,43.25,23.75,10.25,5,17.25,24,100,98,IND,34,82.6,8,23.2,18.4,23.4,11.6,29.8,41.4,19,10.8,4,17.2,22,94.4,100
201511040MIL,PHI,31.25,78,6.5,22.25,19.25,24.5,10.75,32.5,43.25,18,6.5,6.25,17.75,21.25,88.25,87,MIL,34.8,79.2,7.6,21.4,21,25.2,9.4,27.4,36.8,23.8,6.8,5,15.2,24.4,98.2,91
201511040OKC,TOR,36.6,82.6,7.8,20,25,31.8,11.6,36.6,48.2,18.8,10.6,3.4,16.8,23.6,106,103,OKC,43.2,89.6,9.2,23.4,18.6,22.8,14.2,36.4,50.6,23,7.8,8.4,20.2,24.6,114.2,98
201511040PHO,SAC,41,90.8,8.2,21.6,16,25,12.4,32,44.4,22.4,8,3.4,14.6,25.4,106.2,97,PHO,38.2,89,8.8,25.4,18.8,26.8,12,38.4,50.4,19.6,9.8,4.2,15.4,19.6,104,118
201511040UTA,POR,38.6,83.8,9.8,28.2,14.6,22.6,10.2,36.2,46.4,17.6,6.6,5.4,17.2,25.2,101.6,108,UTA,35.75,84.75,5,16,17.25,24.25,12,32,44,14.5,9.75,6.5,11.25,23.25,93.75,92
201511040WAS,SAS,39.4,84.4,6,18.2,14.4,17.6,9.2,38.2,47.4,21.8,7.8,5.8,16.4,16.6,99.2,99,WAS,37,82.25,8.25,23.5,22.25,29,9.5,31,40.5,21.5,8.75,5,16.25,21.25,104.5,102
201511050CHI,OKC,42.33333333,88.66666667,8.5,21.66666667,18.33333333,22.33333333,13.33333333,36.16666667,49.5,22.66666667,6.833333333,8.333333333,18.33333333,23.5,111.5,98,CHI,38.33333333,86,9.333333333,24.16666667,15.16666667,20,7.666666667,36.16666667,43.83333333,20,6.333333333,6,13.66666667,20.33333333,101.1666667,104
201511050DAL,CHO,38.4,87.6,10.4,28.2,16.4,19.4,10.6,37.8,48.4,22.2,6.4,6,11.4,17.2,103.6,108,DAL,36,87.4,8,26.6,17.4,22.8,10,38,48,22.2,5.8,2.8,11.8,22.2,97.4,94
201511050DEN,UTA,36,84.8,6.2,17.6,16,22.8,12,31.8,43.8,16.2,9,6.4,11,23.8,94.2,96,DEN,35,84.6,7.8,23.6,18.2,24.4,12.4,33.4,45.8,21.4,6.6,6,15,21.4,96,84
201511050MIN,MIA,37.2,79.6,7.2,21,17,21,7.8,35.8,43.6,19,7.4,6.8,14.4,20.2,98.6,96,MIN,33,79.5,3.5,14,28.5,34.75,7.75,35.5,43.25,20,6.75,5,14,24.75,98,84
201511050POR,MEM,34.5,83.33333333,5.166666667,19.66666667,18.66666667,24.16666667,10.66666667,31.66666667,42.33333333,21.83333333,7.166666667,4.833333333,12.33333333,21.83333333,92.83333333,96,POR,39.5,84.33333333,10.66666667,28.5,14.16666667,22.16666667,10.83333333,35.66666667,46.5,19.5,6,5,15.66666667,24.16666667,103.8333333,115
201511060BOS,WAS,36.8,83.4,8.2,23.8,21.4,27.8,9.6,31.8,41.4,21.8,9,5.6,17.8,22.4,103.2,98,BOS,37,89.6,8.6,27.2,21,25.4,12.6,32.6,45.2,23.8,11.8,5,17.2,23.4,103.6,118
201511060BRK,LAL,35.2,85.6,8.6,30.2,27.2,33.6,8.8,32.6,41.4,17.6,7,6.4,13.8,24.6,106.2,104,BRK,36.66666667,84,3.666666667,16.16666667,14.16666667,19.33333333,10.66666667,30,40.66666667,20.5,6.333333333,4.666666667,15.33333333,21.33333333,91.16666667,98
201511060CLE,PHI,33.2,78.2,7.2,22.4,17.4,22.6,10,32.2,42.2,19,7,5.8,17.4,20.6,91,102,CLE,39.66666667,86,8.833333333,26.33333333,14.16666667,19.83333333,10.66666667,37.5,48.16666667,26.33333333,5.833333333,4,14,19.33333333,102.3333333,108
201511060GSW,DEN,35.66666667,85.83333333,7.833333333,23.66666667,18.16666667,24,12,33.5,45.5,21.66666667,7.666666667,5.833333333,15.66666667,21.16666667,97.33333333,104,GSW,43,89.16666667,12.16666667,29,19.66666667,26.83333333,11.16666667,39,50.16666667,30.16666667,8.5,6.5,14,22.66666667,117.8333333,119
201511060IND,MIA,37,79.83333333,7,20.83333333,15.66666667,19.66666667,7.666666667,35.33333333,43,19.33333333,7,6.666666667,13.83333333,20,96.66666667,87,IND,34.33333333,82.16666667,7.5,21.83333333,17.5,23.5,11.16666667,30.5,41.66666667,19.33333333,9.666666667,4.166666667,16.33333333,20.83333333,93.66666667,90
201511060NOP,ATL,38.14285714,82.71428571,8.142857143,23.85714286,18,22.57142857,8.428571429,34.14285714,42.57142857,25,10.42857143,5,14.14285714,18.28571429,102.4285714,121,NOP,38.2,89.6,9.4,27.8,17.8,23.4,9,30.6,39.6,23,8.2,5,14,20.8,103.6,115
201511060NYK,MIL,34.83333333,79.5,6.833333333,20.16666667,21.83333333,25.83333333,10,27.5,37.5,23.33333333,6.666666667,5,14.66666667,24.33333333,98.33333333,99,NYK,36.5,87.66666667,6.666666667,22,20.66666667,25.33333333,14,30.83333333,44.83333333,19.83333333,7.666666667,5.166666667,14.5,24.16666667,100.3333333,92
201511060ORL,TOR,35.5,83.16666667,7.333333333,20.5,24.5,31.33333333,12.16666667,35.33333333,47.5,17.83333333,9.666666667,3.666666667,15.5,22.66666667,102.8333333,87,ORL,40,92.33333333,7.833333333,24.16666667,15.33333333,20,11.33333333,35.5,46.83333333,23.33333333,7.833333333,6.666666667,15,23.33333333,103.1666667,92
201511060PHO,DET,35.2,86.8,7.6,24,17.6,28.2,15.2,36.8,52,17.2,6.4,3.4,15.4,19.2,95.6,100,PHO,38,89.5,9,26.16666667,17,24.5,11.83333333,37.83333333,49.66666667,18.66666667,9.5,4,15.5,21.16666667,102,92
201511060SAC,HOU,35.83333333,84.5,9.666666667,32.16666667,20.5,28.33333333,11.16666667,31.83333333,43,21.5,9.833333333,5.333333333,16.83333333,21.66666667,101.8333333,116,SAC,40.83333333,91.16666667,8.333333333,22.66666667,16.83333333,25.66666667,12.66666667,31.5,44.16666667,23,9,3.333333333,14.66666667,24.33333333,106.8333333,110
201511070ATL,WAS,37,82.5,8.166666667,23.83333333,20.33333333,26,9.333333333,32,41.33333333,22.66666667,9.333333333,5.166666667,18.83333333,21.66666667,102.5,99,ATL,38.75,83.875,8.75,25,17.625,21.625,8.625,33.5,42.125,26.5,10.625,4.875,14.125,17.875,103.875,114
201511070CHI,MIN,34.2,82.8,4.2,14.4,26.2,33.2,9,37.2,46.2,21.2,7,5.4,14.2,24.4,98.8,102,CHI,37.57142857,87,9.571428571,25.28571429,15.28571429,20.42857143,8,36.71428571,44.71428571,20,6.428571429,6,14.28571429,21.14285714,100,93
201511070DAL,NOP,38.33333333,89,9.333333333,27.83333333,16.66666667,21.66666667,8.666666667,31.33333333,40,22.66666667,8,5.166666667,13.66666667,21.33333333,102.6666667,98,DAL,36.66666667,86.83333333,8.166666667,26.16666667,17.5,22.66666667,9.333333333,37.66666667,47,21.83333333,5.666666667,2.666666667,11.33333333,21.33333333,99,107
201511070LAC,HOU,36.14285714,84.71428571,9.285714286,31.85714286,21.28571429,28.42857143,11.14285714,32.42857143,43.57142857,20.71428571,9.428571429,5,16.42857143,22.42857143,102.8571429,109,LAC,40.16666667,83.33333333,6.333333333,22.83333333,20.66666667,30,7.333333333,36.66666667,44,23.16666667,6,6.666666667,12.33333333,20.83333333,107.3333333,105
201511070MIL,BRK,36.28571429,83.71428571,3.571428571,15.14285714,14.28571429,19.28571429,11.57142857,30.71428571,42.28571429,20.14285714,7,4.428571429,15.71428571,20.85714286,90.42857143,86,MIL,35.14285714,79.85714286,7,20.14285714,20.42857143,24.42857143,10,28,38,23.85714286,7,5.142857143,14.71428571,23.14285714,97.71428571,94
201511070PHI,ORL,39.85714286,91,7.571428571,22.57142857,16.14285714,20.57142857,11.14285714,34.85714286,46,23.42857143,8.142857143,6.714285714,14.71428571,23.28571429,103.4285714,105,PHI,33.66666667,78.5,7.833333333,24.16666667,16.83333333,23.16666667,10,31.5,41.5,19.83333333,6.833333333,6.5,17.16666667,20.5,92,97
201511070SAC,GSW,42.28571429,89.57142857,11.57142857,30.42857143,19.57142857,26.14285714,11.71428571,37.85714286,49.57142857,29.71428571,9.142857143,5.857142857,14.57142857,21.57142857,115.7142857,103,SAC,40.42857143,90.57142857,8,22.14285714,16.14285714,24.28571429,12.71428571,31.57142857,44.28571429,23.42857143,9,3.285714286,15.57142857,23.57142857,105,94
201511070SAS,CHO,37.66666667,85.16666667,9.666666667,26.66666667,17,21.33333333,9.833333333,36,45.83333333,21,6.5,5,12,17.33333333,102,94,SAS,40.33333333,83.83333333,6.5,18.66666667,14.5,18.5,8.666666667,37.83333333,46.5,24,8.333333333,5.333333333,15.66666667,18.16666667,101.6666667,114
201511070UTA,MEM,33.85714286,84.42857143,5.285714286,19.57142857,17.85714286,22.71428571,11,31.57142857,42.57142857,21,7.285714286,4.285714286,12.57142857,21.71428571,90.85714286,79,UTA,35.16666667,83,7.166666667,19.16666667,15.83333333,22,11.5,33.16666667,44.66666667,16.5,8.666666667,7,12.66666667,23.16666667,93.33333333,89
201511080CLE,IND,35,83.28571429,7.285714286,21.28571429,16.85714286,22.85714286,11.28571429,31.14285714,42.42857143,19.71428571,9,4.142857143,15,20.71428571,94.14285714,97,CLE,39.42857143,85.57142857,8.714285714,26,14.57142857,20.57142857,10.71428571,37.42857143,48.14285714,26.14285714,5.714285714,4,13.42857143,19.42857143,102.1428571,101
201511080MIA,TOR,34.42857143,81.42857143,6.714285714,20.28571429,23.42857143,30,11.42857143,34.71428571,46.14285714,17.71428571,9.428571429,3.857142857,15.57142857,22.42857143,99,76,MIA,36.71428571,80.28571429,7.142857143,20.71428571,16,20.42857143,8.428571429,35.28571429,43.71428571,19.14285714,7.142857143,6.857142857,13.28571429,20,96.57142857,96
201511080NYK,LAL,35.33333333,87,8.666666667,29.66666667,25,31.83333333,9.333333333,32.83333333,42.16666667,17.83333333,7,5.833333333,13,23.83333333,104.3333333,95,NYK,36,87.14285714,7,22.71428571,21.14285714,25.85714286,13.42857143,32.42857143,45.85714286,20.14285714,7.285714286,5.142857143,13.71428571,22.85714286,100.1428571,99
201511080OKC,PHO,38,88.71428571,8.714285714,24.71428571,17.42857143,24.71428571,11.14285714,36.14285714,47.28571429,18.57142857,9.142857143,3.571428571,16.57142857,21.71428571,102.1428571,103,OKC,43.28571429,89.42857143,7.857142857,21.42857143,18.85714286,23.42857143,13.85714286,36,49.85714286,23.14285714,7.857142857,8.285714286,17.85714286,23.71428571,113.2857143,124
201511080POR,DET,37.16666667,88.33333333,8.166666667,25,17.16666667,27.16666667,15.66666667,35.33333333,51,17,7.5,3.666666667,14.33333333,18.66666667,99.66666667,120,POR,39.71428571,83.14285714,10.42857143,28,13.85714286,21.57142857,10.28571429,35.28571429,45.57142857,20.14285714,5.857142857,4.571428571,16.57142857,23.85714286,103.7142857,103
201511090ATL,MIN,36.16666667,82.33333333,4.666666667,14.5,24.83333333,31.33333333,8.833333333,36.33333333,45.16666667,22.16666667,7.5,5.333333333,15,23.33333333,101.8333333,117,ATL,39.33333333,84.11111111,9.222222222,25.66666667,16.33333333,20,8.111111111,32.33333333,40.44444444,26.88888889,10.88888889,5,14.44444444,18,104.2222222,107
201511090DEN,POR,39.25,84.125,10.375,28.125,14.875,22.25,10.25,34.5,44.75,20.125,5.875,4.375,15.625,23.625,103.75,104,DEN,36.28571429,84.57142857,7.714285714,23,18.57142857,25.14285714,11.42857143,34.28571429,45.71428571,21.42857143,7.285714286,6,15.42857143,21,98.85714286,108
201511090GSW,DET,37.57142857,87.85714286,7.857142857,24.14285714,16,25.42857143,15.14285714,34.42857143,49.57142857,16.71428571,7.714285714,3.571428571,15.14285714,18,99,95,GSW,42.375,89.75,11.625,29.25,18.5,24.5,11.875,36.625,48.5,29.625,9.625,5.625,14.75,21.125,114.875,109
201511090IND,ORL,38.75,89.375,7.875,23.875,15.625,20.125,10.625,35.125,45.75,22.5,8.25,6.25,15.5,22.875,101,84,IND,34.875,82.5,7.75,21.75,17,22.75,10.625,31.75,42.375,20.375,9.375,4.125,15.375,20.125,94.5,97
201511090LAC,MEM,34,83.875,4.875,18.5,18.125,23.5,10.875,31.375,42.25,21,7.75,4.125,12.75,22.5,91,92,LAC,38.42857143,81.14285714,6.142857143,22.28571429,22.42857143,31,7.428571429,36,43.42857143,21.85714286,5.857142857,6.857142857,13.14285714,20.71428571,105.4285714,94
