0,249,129,0.658730159,2301.086182,3780,0.608752958,1431.818182,3780,0.378787879
1,226,152,0.597883598,1457.746749,3780,0.385647288,1088.181818,3780,0.287878788
2,208,170,0.55026455,1764.960444,3780,0.466920752,458.1818182,3780,0.121212121
3,238,140,0.62962963,1452.327578,3780,0.384213645,1030.909091,3780,0.272727273
4,221,157,0.584656085,1849.497425,3780,0.489285033,782.7272727,3780,0.207070707
5,232,146,0.613756614,769.5583951,3780,0.203586877,840,3780,0.222222222
6,250,128,0.661375661,1642.541777,3780,0.434534862,1011.818182,3780,0.267676768
7,250,128,0.661375661,1739.713424,3780,0.460241646,1030.909091,3780,0.272727273
8,258,120,0.682539683,2408.787407,3780,0.637245346,859.0909091,3780,0.227272727
9,223,155,0.58994709,1504.138654,3780,0.397920279,897.2727273,3780,0.237373737
,2355,1425,62.3015873,16890.35803,37800,30.8836121,9430.909091,37800,19.9676637
