0,257,121,0.67989418,2082.046699,3780,0.550806005,1260,3780,0.333333333
1,210,168,0.555555556,1431.612331,3780,0.378733421,1069.090909,3780,0.282828283
2,230,148,0.608465608,1813.816616,3780,0.479845666,630,3780,0.166666667
3,232,146,0.613756614,758.2147766,3780,0.20058592,496.3636364,3780,0.131313131
4,230,148,0.608465608,1167.956168,3780,0.308983113,859.0909091,3780,0.227272727
5,200,178,0.529100529,1389.815018,3780,0.367675931,801.8181818,3780,0.212121212
6,242,136,0.64021164,1549.677245,3780,0.409967525,878.1818182,3780,0.232323232
7,239,139,0.632275132,1677.484555,3780,0.443778983,1011.818182,3780,0.267676768
8,262,116,0.693121693,2347.996194,3780,0.621163014,1412.727273,3780,0.373737374
9,223,155,0.58994709,2006.438698,3780,0.530803888,1050,3780,0.277777778
,2325,1455,61.50793651,16225.0583,37800,30.03246792,9469.090909,37800,20.03231018
