0,255,123,0.674603175,2358.258016,3780,0.623877782,1450.909091,3780,0.383838384
1,229,149,0.605820106,839.5086181,3780,0.222092227,1088.181818,3780,0.287878788
2,225,153,0.595238095,1693.316677,3780,0.447967375,515.4545455,3780,0.136363636
3,238,140,0.62962963,1033.617542,3780,0.273443794,916.3636364,3780,0.242424242
4,237,141,0.626984127,1378.367279,3780,0.364647428,820.9090909,3780,0.217171717
5,249,129,0.658730159,2075.875668,3780,0.549173457,668.1818182,3780,0.176767677
6,245,133,0.648148148,2223.510275,3780,0.588230232,916.3636364,3780,0.242424242
7,250,128,0.661375661,1702.92909,3780,0.450510341,687.2727273,3780,0.181818182
8,257,121,0.67989418,1853.255049,3780,0.490279114,935.4545455,3780,0.247474747
9,222,156,0.587301587,1326.089936,3780,0.350817443,916.3636364,3780,0.242424242
,2407,1373,63.67724868,16484.72815,37800,30.36715613,8915.454545,37800,19.08459338
