0,253,125,0.669312169,2425.089151,3780,0.641557976,1355.454545,3780,0.358585859
1,232,146,0.613756614,832.4156627,3780,0.220215784,1202.727273,3780,0.318181818
2,225,153,0.595238095,1085.021797,3780,0.287042803,362.7272727,3780,0.095959596
3,225,153,0.595238095,1550.263164,3780,0.41012253,515.4545455,3780,0.136363636
4,236,142,0.624338624,1376.10802,3780,0.364049741,725.4545455,3780,0.191919192
5,241,137,0.637566138,1040.516927,3780,0.275269028,725.4545455,3780,0.191919192
6,250,128,0.661375661,2392.871681,3780,0.633034836,859.0909091,3780,0.227272727
7,243,135,0.642857143,1619.435032,3780,0.428421966,630,3780,0.166666667
8,246,132,0.650793651,2442.571937,3780,0.646183052,1336.363636,3780,0.353535354
9,226,152,0.597883598,1550.053595,3780,0.410067089,477.2727273,3780,0.126262626
,2377,1403,62.88359788,16314.34697,37800,30.14791434,8190,37800,17.80821918
