0,253,125,0.669312169,2264.271765,3780,0.599013694,1164.545455,3780,0.308080808
1,231,147,0.611111111,881.7308403,3780,0.233262127,801.8181818,3780,0.212121212
2,226,152,0.597883598,934.7060817,3780,0.247276741,591.8181818,3780,0.156565657
3,251,127,0.664021164,1616.916658,3780,0.42775573,916.3636364,3780,0.242424242
4,231,147,0.611111111,1168.86093,3780,0.309222468,859.0909091,3780,0.227272727
5,242,136,0.64021164,1483.650241,3780,0.392500064,801.8181818,3780,0.212121212
6,246,132,0.650793651,1494.236066,3780,0.395300547,801.8181818,3780,0.212121212
7,251,127,0.664021164,1588.647658,3780,0.420277158,630,3780,0.166666667
8,248,130,0.656084656,1288.168902,3780,0.340785424,744.5454545,3780,0.196969697
9,222,156,0.587301587,1329.808873,3780,0.351801289,992.7272727,3780,0.262626263
,2401,1379,63.51851852,14050.99802,37800,27.09879955,8304.545455,37800,18.01242236
