0,259,119,0.685185185,2199.367193,3780,0.581843173,1470,3780,0.388888889
1,229,149,0.605820106,1350.0149,3780,0.357146799,1011.818182,3780,0.267676768
2,212,166,0.560846561,1866.899696,3780,0.493888809,687.2727273,3780,0.181818182
3,238,140,0.62962963,1039.182005,3780,0.274915874,897.2727273,3780,0.237373737
4,227,151,0.600529101,788.08151,3780,0.208487172,801.8181818,3780,0.212121212
5,233,145,0.616402116,759.5583951,3780,0.200941374,1050,3780,0.277777778
6,237,141,0.626984127,1518.959486,3780,0.401841134,763.6363636,3780,0.202020202
7,249,129,0.658730159,1700.84004,3780,0.449957683,973.6363636,3780,0.257575758
8,262,116,0.693121693,2264.629524,3780,0.59910834,1546.363636,3780,0.409090909
9,223,155,0.58994709,1418.801691,3780,0.375344363,763.6363636,3780,0.202020202
,2369,1411,62.67195767,14906.33444,37800,28.28186517,9965.454545,37800,20.86330935
