0,233,145,0.616402116,1402.46131,3780,0.371021511,1393.636364,3780,0.368686869
1,231,147,0.611111111,525.0411612,3780,0.138899778,916.3636364,3780,0.242424242
2,229,149,0.605820106,1459.390689,3780,0.386082193,534.5454545,3780,0.141414141
3,242,136,0.64021164,1240.358283,3780,0.328137112,801.8181818,3780,0.212121212
4,220,158,0.582010582,547.518786,3780,0.14484624,859.0909091,3780,0.227272727
5,251,127,0.664021164,1508.006825,3780,0.398943605,1088.181818,3780,0.287878788
6,244,134,0.645502646,1812.320132,3780,0.47944977,992.7272727,3780,0.262626263
7,247,131,0.653439153,1911.701225,3780,0.505741065,992.7272727,3780,0.262626263
8,263,115,0.695767196,2033.763629,3780,0.538032706,1355.454545,3780,0.358585859
9,229,149,0.605820106,1694.493662,3780,0.448278747,973.6363636,3780,0.257575758
,2389,1391,63.2010582,,,,,,
