0,256,122,0.677248677,2384.296831,3780,0.630766357,1431.818182,3780,0.378787879
1,232,146,0.613756614,803.9126461,3780,0.212675303,1011.818182,3780,0.267676768
2,226,152,0.597883598,1495.364235,3780,0.395599004,267.2727273,3780,0.070707071
3,237,141,0.626984127,884.9070348,3780,0.23410239,859.0909091,3780,0.227272727
4,230,148,0.608465608,1652.688546,3780,0.437219192,763.6363636,3780,0.202020202
5,251,127,0.664021164,1748.484958,3780,0.462562158,801.8181818,3780,0.212121212
6,249,129,0.658730159,1593.797332,3780,0.421639506,610.9090909,3780,0.161616162
7,231,147,0.611111111,1765.153076,3780,0.466971713,1050,3780,0.277777778
8,259,119,0.685185185,1699.826898,3780,0.449689656,1336.363636,3780,0.353535354
9,228,150,0.603174603,1617.46254,3780,0.427900143,992.7272727,3780,0.262626263
,2399,1381,63.46560847,15645.8941,37800,29.27426767,9125.454545,37800,19.44670464
