0,249,129,0.658730159,2038.018656,3780,0.539158375,1450.909091,3780,0.383838384
1,231,147,0.611111111,1155.708252,3780,0.305742924,820.9090909,3780,0.217171717
2,231,147,0.611111111,1251.975324,3780,0.331210403,477.2727273,3780,0.126262626
3,241,137,0.637566138,1603.6838,3780,0.424254974,916.3636364,3780,0.242424242
4,226,152,0.597883598,1837.799801,3780,0.486190424,820.9090909,3780,0.217171717
5,250,128,0.661375661,1786.92591,3780,0.472731722,859.0909091,3780,0.227272727
6,227,151,0.600529101,2738.400042,3780,0.724444455,1011.818182,3780,0.267676768
7,242,136,0.64021164,1797.475296,3780,0.475522565,706.3636364,3780,0.186868687
8,262,116,0.693121693,1868.18361,3780,0.494228468,1298.181818,3780,0.343434343
9,229,149,0.605820106,1669.657971,3780,0.441708458,744.5454545,3780,0.196969697
,2388,1392,63.17460317,17747.82866,37800,31.9505354,9106.363636,37800,19.41391941
