0,257,121,0.67989418,2040.323466,3780,0.539768113,1164.545455,3780,0.308080808
1,221,157,0.584656085,1428.774598,3780,0.377982698,1030.909091,3780,0.272727273
2,220,158,0.582010582,1401.926467,3780,0.370880018,610.9090909,3780,0.161616162
3,236,142,0.624338624,1638.243974,3780,0.433397877,878.1818182,3780,0.232323232
4,226,152,0.597883598,1906.505357,3780,0.504366497,782.7272727,3780,0.207070707
5,236,142,0.624338624,988.5523062,3780,0.261521774,687.2727273,3780,0.181818182
6,251,127,0.664021164,2361.641253,3780,0.624772818,897.2727273,3780,0.237373737
7,244,134,0.645502646,1284.241814,3780,0.339746512,897.2727273,3780,0.237373737
8,257,121,0.67989418,2459.927901,3780,0.650774577,1279.090909,3780,0.338383838
9,216,162,0.571428571,1048.096418,3780,0.277274185,763.6363636,3780,0.202020202
,2364,1416,62.53968254,16558.23355,37800,30.46131648,8991.818182,37800,19.21664627
