767,463,0.623577236,,,,,,,,,
878.7654717,1230,,,,,621.8181818,1230,,,,
989.0878638,1230,,,,,488.1818182,1230,,,,
488.2539778,1230,,,,,373.6363636,1230,,,,
571.0138276,1230,,,,,392.7272727,1230,,,,
486.7000859,1230,,,,,335.4545455,1230,,,,
623.736897,1230,,,,,373.6363636,1230,,,,
744.2076877,1230,,,,,450,1230,,,,
548.9318443,1230,,,,,526.3636364,1230,,,,
730.0967235,1230,,,,,392.7272727,1230,,,,
925.9953099,1230,,,,,430.9090909,1230,,,,
6986.789689,4630,150.9025851,,,,,,,,,
-,,,,,,,,,,,
737,493,0.599186992,,,,,,,,,
754.7725668,1230,0.613636233,1984.772567,,,163.6363636,1230,0.133037694,1393.636364,,
289.6656404,1230,0.235500521,2452.18754,,,68.18181818,1230,0.055432373,1470.888934,,
308.0605263,1230,0.250455712,3066.351917,,,68.18181818,1230,0.055432373,1552.423797,,
314.4749108,1230,0.255670659,3850.328133,,,68.18181818,1230,0.055432373,1638.478331,,
254.5500016,1230,0.206951221,4647.15824,,,182.7272727,1230,0.148558758,1881.888638,,
91.45281822,1230,0.074351885,4992.683214,,,49.09090909,1230,0.039911308,1956.997275,,
226.8525339,1230,0.184432954,5913.49853,,,-65.45454545,1230,-0.053215078,1852.855513,,
173.1000133,1230,0.140731718,6745.715338,,,10.90909091,1230,0.00886918,1869.288821,,
122.8246199,1230,0.099857415,7419.32503,,,10.90909091,1230,0.00886918,1885.86788,,
668.5159213,1230,0.543508879,11451.79406,,,68.18181818,1230,0.055432373,1990.406011,,
3204.269552,,,,,,,,,,,
718,512,0.583739837,,,,,,,,,
658.8777742,1230,0.589879551,1955.551848,,,106.3636364,1230,,,,
110.5483945,1230,0.204284016,2355.039833,,,-46.36363636,1230,,,,
-24.83678321,1230,0.175005283,2767.184245,,,220.9090909,1230,,,,
109.1407199,1230,0.19922825,3318.485518,,,-122.7272727,1230,,,,
-283.0037151,1230,-0.177620982,2729.052861,,,30,1230,,,,
-23.49159951,1230,0.039731058,2837.481018,,,10.90909091,1230,,,,
107.1411576,1230,0.169163381,3317.4789,,,-199.0909091,1230,,,,
126.2700915,1230,0.159897741,3847.936281,,,-84.54545455,1230,,,,
-36.87141453,1230,0.01347662,3899.793454,,,-65.45454545,1230,,,,
178.8937688,1230,0.31164066,5115.127659,,,201.8181818,1230,,,,
-,,,,,,,,,,,
746,484,0.606504065,,,,,,,,,
725.5518483,1230,,,,,240,1230,0.195121951,1470,,256 nodes
251.2693393,1230,,,,,144.5454545,1230,0.11751663,1642.749446,,
215.2564977,1230,,,,,30,1230,0.024390244,1682.816505,,
245.0507469,1230,,,,,144.5454545,1230,0.11751663,1880.575429,,
-218.473808,1230,,,,,182.7272727,1230,0.148558758,2159.95138,,
48.86920091,1230,,,,,87.27272727,1230,0.070953437,2313.207354,,
208.0709587,1230,,,,,-103.6363636,1230,-0.084257206,2118.302965,,
196.6742209,1230,,,,,-65.45454545,1230,-0.053215078,2005.577308,,
16.57624212,1230,,,,,125.4545455,1230,0.101995565,2210.1373,,
383.3180113,1230,,,,,-199.0909091,1230,-0.161862528,1852.39889,,
-,,,,,,,,,,,
748,482,0.608130081,,,,,,,,,
711.3851816,1230,0.578361936,1941.385182,,,106.3636364,1230,0.086474501,1336.363636,,512 nodes
376.0061815,1230,0.305696082,2534.859026,,,49.09090909,1230,0.039911308,1389.699657,,
197.8490903,1230,0.160852919,2942.5985,,,144.5454545,1230,0.11751663,1553.012477,,
283.5507469,1230,0.230529063,3620.952973,,,-122.7272727,1230,-0.099778271,1398.055578,,
-215.6694601,1230,-0.175341024,2986.051369,,,-8.181818182,1230,-0.006651885,1388.755874,,
42.29777234,1230,0.034388433,3088.736996,,,30,1230,0.024390244,1422.627968,,
208.0709587,1230,0.169163381,3611.23819,,,-180,1230,-0.146341463,1214.438509,,
173.1742209,1230,0.140792049,4119.671816,,,-65.45454545,1230,-0.053215078,1149.81207,,
28.6589742,1230,0.023299979,4215.660083,,,-65.45454545,1230,-0.053215078,1088.624731,,
384.7923702,1230,0.312839325,5534.484339,,,259.0909091,1230,0.210643016,1317.935928,,
-,,,,,,,,,,,
731,499,0.594308943,,,,,,,,,
711.3851816,1230,106.3636364,1230,,,,,,,,
208.1490386,1230,30,1230,,,,,,,,
106.558085,1230,144.5454545,1230,,,,,,,,
189.0213352,1230,-122.7272727,1230,,,,,,,,
-223.1202726,1230,30,1230,,,,,,,,
66.5615086,1230,-8.181818182,1230,,,,,,,,
201.4663836,1230,-160.9090909,1230,,,,,,,,
188.6258338,1230,-65.45454545,1230,,,,,,,,
-54.95659324,1230,-46.36363636,1230,,,,,,,,
363.1257036,1230,278.1818182,1230,,,,,,,,
-,,,,,,,,,,,
744,486,0.604878049,,,,,,,,,
867.4556711,1230,0.705248513,2097.455671,,,545.4545455,1230,,,,
745.9815918,1230,0.606489099,3369.539671,,,240,1230,,,,
710.9175804,1230,0.577981773,5317.072184,,,450,1230,,,,
461.081691,1230,0.374863163,7310.246683,,,411.8181818,1230,,,,
302.6759435,1230,0.246078003,9109.137587,,,316.3636364,1230,,,,
741.2930171,1230,0.60267725,14599.00757,,,430.9090909,1230,,,,
592.2752112,1230,0.481524562,21628.7883,,,430.9090909,1230,,,,
541.9145699,1230,0.440580951,31158.02042,,,450,1230,,,,
611.762435,1230,0.497367833,46655.01753,,,430.9090909,1230,,,,
1057.926705,1230,0.860103012,86783.13864,,,545.4545455,1230,,,,
-,,,,,,,,,,,
736,494,0.5983739837398374
762.389788780061,1230.0,163.63636363636377,1230.0
267.1851208969151,1230.0,201.81818181818198,1230.0
229.26687553892444,1230.0,49.090909090909136,1230.0
329.94592525901294,1230.0,87.27272727272731,1230.0
375.7038477208392,1230.0,182.7272727272729,1230.0
174.69091346020585,1230.0,87.27272727272734,1230.0
364.5675876499131,1230.0,-122.7272727272726,1230.0
226.7410389101753,1230.0,-46.36363636363629,1230.0
313.55694308794654,1230.0,144.54545454545467,1230.0
731.3715063637078,1230.0,-218.18181818181807,1230.0
-
